LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1671015092.631363,104526.000,15563,2,AX,1,100,0.196
1671015092.671624,104565.000,15563,2,AX,1,100,0.195
1671015092.712229,104604.333,15579,3,AX,1,100,0.194
1671015092.752834,104643.667,15579,3,AX,1,100,0.197
1671015092.793440,104683.000,15579,3,AX,1,100,0.198
1671015092.833357,104721.667,15596,3,AX,1,100,0.197
1671015092.873274,104760.333,15596,3,AX,1,100,0.198
1671015092.913191,104799.000,15596,3,AX,1,100,0.198
1671015092.953452,104838.000,15612,2,AX,1,100,0.197
1671015092.993713,104877.000,15612,2,AX,1,100,0.199
1671015093.032598,104914.667,15630,3,AX,1,100,0.195
1671015093.071482,104952.333,15630,3,AX,1,100,0.197
1671015093.110367,104990.000,15630,3,AX,1,100,0.194
1671015093.150284,105028.667,15646,3,AX,1,100,0.196
1671015093.190201,105067.333,15646,3,AX,1,100,0.194
1671015093.230118,105106.000,15646,3,AX,1,100,0.197
1671015093.276573,105151.000,15667,2,AX,1,100,0.199
1671015093.323029,105196.000,15667,2,AX,1,100,0.194
1671015093.363290,105235.000,15683,2,AX,1,100,0.196
1671015093.403551,105274.000,15683,2,AX,1,100,0.201
1671015093.443468,105312.667,15698,3,AX,1,100,0.197
1671015093.483385,105351.333,15698,3,AX,1,100,0.196
1671015093.523302,105390.000,15698,3,AX,1,100,0.189
1671015093.562875,105428.333,15717,3,AX,1,100,0.201
1671015093.602448,105466.667,15717,3,AX,1,100,0.198
1671015093.642021,105505.000,15717,3,AX,1,100,0.194
1671015093.681766,105543.500,15734,2,AX,1,100,0.197
1671015093.721511,105582.000,15734,2,AX,1,100,0.198
1671015093.761428,105620.667,15753,3,AX,1,100,0.197
1671015093.801345,105659.333,15753,3,AX,1,100,0.196
1671015093.841262,105698.000,15753,3,AX,1,100,0.196
1671015093.880491,105736.000,15773,3,AX,1,100,0.198
1671015093.919719,105774.000,15773,3,AX,1,100,0.196
1671015093.958948,105812.000,15773,3,AX,1,100,0.199
1671015093.999209,105851.000,15789,2,AX,1,100,0.200
1671015094.039470,105890.000,15789,2,AX,1,100,0.197
1671015094.079731,105929.000,15808,3,AX,1,100,0.199
1671015094.119993,105968.000,15808,3,AX,1,100,0.199
1671015094.160254,106007.000,15808,3,AX,1,100,0.197
1671015094.201031,106046.500,15827,2,AX,1,100,0.198
1671015094.241808,106086.000,15827,2,AX,1,100,0.196
1671015094.281726,106124.667,15845,3,AX,1,100,0.197
1671015094.321643,106163.333,15845,3,AX,1,100,0.196
1671015094.361560,106202.000,15845,3,AX,1,100,0.197
1671015094.408531,106247.500,15860,2,AX,1,100,0.201
1671015094.455502,106293.000,15860,2,AX,1,100,0.198
1671015094.495075,106331.333,15876,3,AX,1,100,0.202
1671015094.534648,106369.667,15876,3,AX,1,100,0.198
1671015094.574221,106408.000,15876,3,AX,1,100,0.196
1671015094.614138,106446.667,15901,3,AX,1,100,0.197
1671015094.654055,106485.333,15901,3,AX,1,100,0.200
1671015094.693972,106524.000,15901,3,AX,1,100,0.197
1671015094.733889,106562.667,15918,3,AX,1,100,0.194
1671015094.773806,106601.333,15918,3,AX,1,100,0.195
1671015094.813723,106640.000,15918,3,AX,1,100,0.199
1671015094.853468,106678.500,15936,2,AX,1,100,0.197
1671015094.893213,106717.000,15936,2,AX,1,100,0.194
1671015094.933474,106756.000,15956,3,AX,1,100,0.191
1671015094.973736,106795.000,15956,3,AX,1,100,0.196
1671015095.013997,106834.000,15956,3,AX,1,100,0.196
1671015095.053226,106872.000,15970,2,AX,1,100,0.196
1671015095.092454,106910.000,15970,2,AX,1,100,0.198
1671015095.132027,106948.333,15990,3,AX,1,100,0.198
1671015095.171600,106986.667,15990,3,AX,1,100,0.194
1671015095.211173,107025.000,15990,3,AX,1,100,0.196
1671015095.250402,107063.000,16007,3,AX,1,100,0.196
1671015095.289631,107101.000,16007,3,AX,1,100,0.193
1671015095.328859,107139.000,16007,3,AX,1,100,0.195
1671015095.368604,107177.500,16024,2,AX,1,100,0.199
1671015095.408349,107216.000,16024,2,AX,1,100,0.190
1671015095.454804,107261.000,16039,2,AX,1,100,0.195
1671015095.501260,107306.000,16039,2,AX,1,100,0.197
1671015095.541177,107344.667,16057,3,AX,1,100,0.194
1671015095.581094,107383.333,16057,3,AX,1,100,0.196
1671015095.621011,107422.000,16057,3,AX,1,100,0.197
1671015095.660928,107460.667,16075,3,AX,1,100,0.193
1671015095.700845,107499.333,16075,3,AX,1,100,0.195
1671015095.740762,107538.000,16075,3,AX,1,100,0.191
1671015095.780679,107576.667,16092,3,AX,1,100,0.195
1671015095.820596,107615.333,16092,3,AX,1,100,0.196
1671015095.860513,107654.000,16092,3,AX,1,100,0.194
1671015095.900258,107692.500,16109,2,AX,1,100,0.197
1671015095.940003,107731.000,16109,2,AX,1,100,0.196
1671015095.979576,107769.333,16127,3,AX,1,100,0.197
1671015096.019149,107807.667,16127,3,AX,1,100,0.192
1671015096.058722,107846.000,16127,3,AX,1,100,0.196
1671015096.098639,107884.667,16145,3,AX,1,100,0.193
1671015096.138556,107923.333,16145,3,AX,1,100,0.194
1671015096.178473,107962.000,16145,3,AX,1,100,0.195
1671015096.218218,108000.500,16163,2,AX,1,100,0.196
1671015096.257963,108039.000,16163,2,AX,1,100,0.198
1671015096.297536,108077.333,16181,3,AX,1,100,0.196
1671015096.337109,108115.667,16181,3,AX,1,100,0.195
1671015096.376682,108154.000,16181,3,AX,1,100,0.193
1671015096.416943,108193.000,16198,2,AX,1,100,0.192
1671015096.457204,108232.000,16198,2,AX,1,100,0.191
1671015096.496433,108270.000,16212,3,AX,1,100,0.192
1671015096.535661,108308.000,16212,3,AX,1,100,0.195
1671015096.574890,108346.000,16212,3,AX,1,100,0.193
1671015096.621861,108391.500,16233,2,AX,1,100,0.197
1671015096.668833,108437.000,16233,2,AX,1,100,0.195
1671015096.709094,108476.000,16249,3,AX,1,100,0.196
1671015096.749355,108515.000,16249,3,AX,1,100,0.194
1671015096.789616,108554.000,16249,3,AX,1,100,0.194
1671015096.829533,108592.667,16268,3,AX,1,100,0.192
1671015096.869450,108631.333,16268,3,AX,1,100,0.196
1671015096.909367,108670.000,16268,3,AX,1,100,0.192
1671015096.949629,108709.000,16289,2,AX,1,100,0.195
1671015096.989890,108748.000,16289,2,AX,1,100,0.198
1671015097.029807,108786.667,16304,3,AX,1,100,0.198
1671015097.069724,108825.333,16304,3,AX,1,100,0.195
1671015097.109641,108864.000,16304,3,AX,1,100,0.191
1671015097.149386,108902.500,16323,2,AX,1,100,0.194
1671015097.189131,108941.000,16323,2,AX,1,100,0.190
1671015097.229048,108979.667,16341,3,AX,1,100,0.192
1671015097.268965,109018.333,16341,3,AX,1,100,0.191
1671015097.308882,109057.000,16341,3,AX,1,100,0.192
1671015097.347766,109094.667,16359,3,AX,1,100,0.196
1671015097.386651,109132.333,16359,3,AX,1,100,0.196
1671015097.425536,109170.000,16359,3,AX,1,100,0.196
1671015097.465797,109209.000,16375,2,AX,1,100,0.196
1671015097.506058,109248.000,16375,2,AX,1,100,0.197
1671015097.545975,109286.667,16393,3,AX,1,100,0.197
1671015097.585892,109325.333,16393,3,AX,1,100,0.199
1671015097.625809,109364.000,16393,3,AX,1,100,0.196
1671015097.665554,109402.500,16410,2,AX,1,100,0.202
1671015097.705299,109441.000,16410,2,AX,1,100,0.189
1671015097.749690,109484.000,16426,3,AX,1,100,0.190
1671015097.794080,109527.000,16426,3,AX,1,100,0.183
1671015097.838471,109570.000,16426,3,AX,1,100,0.204
1671015097.878732,109609.000,16449,2,AX,1,100,0.196
1671015097.918993,109648.000,16449,2,AX,1,100,0.188
1671015097.958222,109686.000,16465,3,AX,1,100,0.192
1671015097.997451,109724.000,16465,3,AX,1,100,0.196
1671015098.036680,109762.000,16465,3,AX,1,100,0.206
1671015098.077629,109801.667,16484,3,AX,1,100,0.208
1671015098.118578,109841.333,16484,3,AX,1,100,0.209
1671015098.159528,109881.000,16484,3,AX,1,100,0.203
1671015098.199273,109919.500,16500,2,AX,1,100,0.205
1671015098.239017,109958.000,16500,2,AX,1,100,0.205
1671015098.278934,109996.667,16519,3,AX,1,100,0.205
1671015098.318851,110035.333,16519,3,AX,1,100,0.204
1671015098.358769,110074.000,16519,3,AX,1,100,0.205
1671015098.398686,110112.667,16537,3,AX,1,100,0.203
1671015098.438603,110151.333,16537,3,AX,1,100,0.203
1671015098.478520,110190.000,16537,3,AX,1,100,0.200
1671015098.518781,110229.000,16552,2,AX,1,100,0.197
1671015098.559042,110268.000,16552,2,AX,1,100,0.202
1671015098.598615,110306.333,16569,3,AX,1,100,0.202
1671015098.638188,110344.667,16569,3,AX,1,100,0.201
1671015098.677761,110383.000,16569,3,AX,1,100,0.199
1671015098.717506,110421.500,16589,2,AX,1,100,0.200
1671015098.757251,110460.000,16589,2,AX,1,100,0.200
1671015098.800953,110502.333,16605,3,AX,1,100,0.201
1671015098.844655,110544.667,16605,3,AX,1,100,0.198
1671015098.888357,110587.000,16605,3,AX,1,100,0.201
1671015098.929651,110627.000,16622,2,AX,1,100,0.202
1671015098.970944,110667.000,16622,2,AX,1,100,0.205
1671015099.011206,110706.000,16639,3,AX,1,100,0.207
1671015099.051467,110745.000,16639,3,AX,1,100,0.209
1671015099.091728,110784.000,16639,3,AX,1,100,0.208
1671015099.131645,110822.667,16661,3,AX,1,100,0.208
1671015099.171562,110861.333,16661,3,AX,1,100,0.204
1671015099.211479,110900.000,16661,3,AX,1,100,0.197
1671015099.251224,110938.500,16678,2,AX,1,100,0.198
1671015099.290969,110977.000,16678,2,AX,1,100,0.201
1671015099.330886,111015.667,16695,3,AX,1,100,0.203
1671015099.370803,111054.333,16695,3,AX,1,100,0.209
1671015099.410720,111093.000,16695,3,AX,1,100,0.205
1671015099.449949,111131.000,16710,2,AX,1,100,0.211
1671015099.489178,111169.000,16710,2,AX,1,100,0.208
1671015099.530127,111208.667,16727,3,AX,1,100,0.208
1671015099.571076,111248.333,16727,3,AX,1,100,0.209
1671015099.612026,111288.000,16727,3,AX,1,100,0.206
1671015099.651599,111326.333,16748,3,AX,1,100,0.203
1671015099.691172,111364.667,16748,3,AX,1,100,0.204
1671015099.730745,111403.000,16748,3,AX,1,100,0.206
1671015099.770489,111441.500,16765,2,AX,1,100,0.207
1671015099.810235,111480.000,16765,2,AX,1,100,0.208
1671015099.852973,111521.400,16790,5,AX,1,100,0.210
1671015099.895712,111562.800,16790,5,AX,1,100,0.208
1671015099.938451,111604.200,16790,5,AX,1,100,0.205
1671015099.981189,111645.600,16790,5,AX,1,100,0.203
1671015100.023928,111687.000,16790,5,AX,1,100,0.209
1671015100.063157,111725.000,16808,2,AX,1,100,0.210
1671015100.102386,111763.000,16808,2,AX,1,100,0.202
1671015100.141959,111801.333,16828,3,AX,1,100,0.204
1671015100.181532,111839.667,16828,3,AX,1,100,0.207
1671015100.221105,111878.000,16828,3,AX,1,100,0.209
1671015100.260333,111916.000,16847,3,AX,1,100,0.207
1671015100.299562,111954.000,16847,3,AX,1,100,0.206
1671015100.338791,111992.000,16847,3,AX,1,100,0.207
1671015100.380085,112032.000,16862,2,AX,1,100,0.208
1671015100.421378,112072.000,16862,2,AX,1,100,0.206
1671015100.461639,112111.000,16880,3,AX,1,100,0.204
1671015100.501900,112150.000,16880,3,AX,1,100,0.202
1671015100.542161,112189.000,16880,3,AX,1,100,0.210
1671015100.582078,112227.667,16898,3,AX,1,100,0.209
1671015100.621995,112266.333,16898,3,AX,1,100,0.207
1671015100.661912,112305.000,16898,3,AX,1,100,0.209
1671015100.701141,112343.000,16917,2,AX,1,100,0.208
1671015100.740370,112381.000,16917,2,AX,1,100,0.207
1671015100.780631,112420.000,16936,3,AX,1,100,0.208
1671015100.820892,112459.000,16936,3,AX,1,100,0.205
1671015100.861154,112498.000,16936,3,AX,1,100,0.208
1671015100.900382,112536.000,16951,2,AX,1,100,0.205
1671015100.939611,112574.000,16951,2,AX,1,100,0.205
1671015100.980561,112613.667,16972,3,AX,1,100,0.208
1671015101.021510,112653.333,16972,3,AX,1,100,0.209
1671015101.062459,112693.000,16972,3,AX,1,100,0.212
1671015101.109431,112738.500,16991,2,AX,1,100,0.198
1671015101.156402,112784.000,16991,2,AX,1,100,0.200
1671015101.197351,112823.667,17009,3,AX,1,100,0.210
1671015101.238301,112863.333,17009,3,AX,1,100,0.204
1671015101.279250,112903.000,17009,3,AX,1,100,0.206
1671015101.319511,112942.000,17023,2,AX,1,100,0.207
1671015101.359772,112981.000,17023,2,AX,1,100,0.208
1671015101.399689,113019.667,17040,3,AX,1,100,0.204
1671015101.439606,113058.333,17040,3,AX,1,100,0.204
1671015101.479523,113097.000,17040,3,AX,1,100,0.203
1671015101.518752,113135.000,17057,3,AX,1,100,0.205
1671015101.557981,113173.000,17057,3,AX,1,100,0.202
1671015101.597210,113211.000,17057,3,AX,1,100,0.206
1671015101.636955,113249.500,17076,2,AX,1,100,0.204
1671015101.676700,113288.000,17076,2,AX,1,100,0.204
1671015101.716961,113327.000,17093,3,AX,1,100,0.206
1671015101.757222,113366.000,17093,3,AX,1,100,0.205
1671015101.797483,113405.000,17093,3,AX,1,100,0.200
1671015101.838261,113444.500,17108,2,AX,1,100,0.203
1671015101.879038,113484.000,17108,2,AX,1,100,0.202
1671015101.918955,113522.667,17131,3,AX,1,100,0.201
1671015101.958872,113561.333,17131,3,AX,1,100,0.199
1671015101.998789,113600.000,17131,3,AX,1,100,0.207
1671015102.038706,113638.667,17148,3,AX,1,100,0.208
1671015102.078623,113677.333,17148,3,AX,1,100,0.205
1671015102.118540,113716.000,17148,3,AX,1,100,0.204
1671015102.158801,113755.000,17167,2,AX,1,100,0.206
1671015102.199062,113794.000,17167,2,AX,1,100,0.206
1671015102.243453,113837.000,17185,3,AX,1,100,0.199
1671015102.287843,113880.000,17185,3,AX,1,100,0.203
1671015102.332234,113923.000,17185,3,AX,1,100,0.204
1671015102.371463,113961.000,17201,2,AX,1,100,0.203
1671015102.410691,113999.000,17201,2,AX,1,100,0.200
1671015102.450608,114037.667,17218,3,AX,1,100,0.201
1671015102.490525,114076.333,17218,3,AX,1,100,0.203
1671015102.530442,114115.000,17218,3,AX,1,100,0.204
1671015102.570704,114154.000,17235,3,AX,1,100,0.206
1671015102.610965,114193.000,17235,3,AX,1,100,0.206
1671015102.651226,114232.000,17235,3,AX,1,100,0.203
1671015102.692519,114272.000,17255,2,AX,1,100,0.206
1671015102.733813,114312.000,17255,2,AX,1,100,0.203
1671015102.773730,114350.667,17271,3,AX,1,100,0.204
1671015102.813647,114389.333,17271,3,AX,1,100,0.202
1671015102.853564,114428.000,17271,3,AX,1,100,0.202
1671015102.893309,114466.500,17289,2,AX,1,100,0.203
1671015102.933054,114505.000,17289,2,AX,1,100,0.201
1671015102.971939,114542.667,17307,3,AX,1,100,0.204
1671015103.010823,114580.333,17307,3,AX,1,100,0.204
1671015103.049708,114618.000,17307,3,AX,1,100,0.206
1671015103.089625,114656.667,17324,3,AX,1,100,0.208
1671015103.129542,114695.333,17324,3,AX,1,100,0.199
1671015103.169459,114734.000,17324,3,AX,1,100,0.199
1671015103.209720,114773.000,17342,2,AX,1,100,0.205
1671015103.249981,114812.000,17342,2,AX,1,100,0.204
1671015103.290759,114851.500,17359,2,AX,1,100,0.202
1671015103.331536,114891.000,17359,2,AX,1,100,0.206
1671015103.376271,114934.333,17375,3,AX,1,100,0.204
1671015103.421005,114977.667,17375,3,AX,1,100,0.203
1671015103.465740,115021.000,17375,3,AX,1,100,0.199
1671015103.506001,115060.000,17392,3,AX,1,100,0.201
1671015103.546262,115099.000,17392,3,AX,1,100,0.200
1671015103.586523,115138.000,17392,3,AX,1,100,0.202
1671015103.626785,115177.000,17411,2,AX,1,100,0.205
1671015103.667046,115216.000,17411,2,AX,1,100,0.205
1671015103.706963,115254.667,17431,3,AX,1,100,0.207
1671015103.746880,115293.333,17431,3,AX,1,100,0.205
1671015103.786797,115332.000,17431,3,AX,1,100,0.207
1671015103.826025,115370.000,17445,3,AX,1,100,0.204
1671015103.865254,115408.000,17445,3,AX,1,100,0.205
1671015103.904483,115446.000,17445,3,AX,1,100,0.205
1671015103.944400,115484.667,17465,3,AX,1,100,0.201
1671015103.984317,115523.333,17465,3,AX,1,100,0.201
1671015104.024234,115562.000,17465,3,AX,1,100,0.207
1671015104.063463,115600.000,17481,2,AX,1,100,0.208
1671015104.102692,115638.000,17481,2,AX,1,100,0.204
1671015104.143641,115677.667,17501,3,AX,1,100,0.200
1671015104.184591,115717.333,17501,3,AX,1,100,0.201
1671015104.225540,115757.000,17501,3,AX,1,100,0.208
1671015104.265457,115795.667,17520,3,AX,1,100,0.207
1671015104.305374,115834.333,17520,3,AX,1,100,0.198
1671015104.345291,115873.000,17520,3,AX,1,100,0.198
1671015104.385552,115912.000,17535,2,AX,1,100,0.204
1671015104.425813,115951.000,17535,2,AX,1,100,0.199
1671015104.469516,115993.333,17551,3,AX,1,100,0.204
1671015104.513218,116035.667,17551,3,AX,1,100,0.201
1671015104.556920,116078.000,17551,3,AX,1,100,0.205
1671015104.596665,116116.500,17569,2,AX,1,100,0.206
1671015104.636410,116155.000,17569,2,AX,1,100,0.203
1671015104.676327,116193.667,17590,3,AX,1,100,0.205
1671015104.716244,116232.333,17590,3,AX,1,100,0.204
1671015104.756161,116271.000,17590,3,AX,1,100,0.204
1671015104.796078,116309.667,17607,3,AX,1,100,0.203
1671015104.835995,116348.333,17607,3,AX,1,100,0.202
1671015104.875912,116387.000,17607,3,AX,1,100,0.203
1671015104.916173,116426.000,17624,2,AX,1,100,0.202
1671015104.956434,116465.000,17624,2,AX,1,100,0.202
1671015104.996007,116503.333,17643,3,AX,1,100,0.201
1671015105.035580,116541.667,17643,3,AX,1,100,0.200
1671015105.075153,116580.000,17643,3,AX,1,100,0.202
1671015105.114898,116618.500,17667,4,AX,1,100,0.201
1671015105.154643,116657.000,17667,4,AX,1,100,0.202
1671015105.194388,116695.500,17667,4,AX,1,100,0.200
1671015105.234133,116734.000,17667,4,AX,1,100,0.200
1671015105.272846,116771.500,17687,2,AX,1,100,0.201
1671015105.311558,116809.000,17687,2,AX,1,100,0.204
1671015105.351131,116847.333,17703,3,AX,1,100,0.199
1671015105.390704,116885.667,17703,3,AX,1,100,0.198
1671015105.430277,116924.000,17703,3,AX,1,100,0.197
1671015105.470538,116963.000,17720,3,AX,1,100,0.197
1671015105.510800,117002.000,17720,3,AX,1,100,0.202
1671015105.551061,117041.000,17720,3,AX,1,100,0.202
1671015105.598548,117087.000,17736,2,AX,1,100,0.205
1671015105.646036,117133.000,17736,2,AX,1,100,0.202
1671015105.685953,117171.667,17753,3,AX,1,100,0.201
1671015105.725870,117210.333,17753,3,AX,1,100,0.200
1671015105.765787,117249.000,17753,3,AX,1,100,0.198
1671015105.805704,117287.667,17771,3,AX,1,100,0.199
1671015105.845621,117326.333,17771,3,AX,1,100,0.199
1671015105.885538,117365.000,17771,3,AX,1,100,0.200
1671015105.924251,117402.500,17791,2,AX,1,100,0.198
1671015105.962963,117440.000,17791,2,AX,1,100,0.198
1671015106.002880,117478.667,17809,3,AX,1,100,0.202
1671015106.042797,117517.333,17809,3,AX,1,100,0.202
1671015106.082714,117556.000,17809,3,AX,1,100,0.201
1671015106.122631,117594.667,17826,3,AX,1,100,0.203
1671015106.162548,117633.333,17826,3,AX,1,100,0.204
1671015106.202465,117672.000,17826,3,AX,1,100,0.198
1671015106.242727,117711.000,17844,2,AX,1,100,0.196
1671015106.282988,117750.000,17844,2,AX,1,100,0.200
1671015106.322561,117788.333,17861,3,AX,1,100,0.200
1671015106.362134,117826.667,17861,3,AX,1,100,0.202
1671015106.401706,117865.000,17861,3,AX,1,100,0.200
1671015106.441451,117903.500,17877,2,AX,1,100,0.203
1671015106.481196,117942.000,17877,2,AX,1,100,0.201
1671015106.520425,117980.000,17895,3,AX,1,100,0.200
1671015106.559654,118018.000,17895,3,AX,1,100,0.198
1671015106.598883,118056.000,17895,3,AX,1,100,0.197
1671015106.639144,118095.000,17913,3,AX,1,100,0.201
1671015106.679405,118134.000,17913,3,AX,1,100,0.203
1671015106.719666,118173.000,17913,3,AX,1,100,0.200
1671015106.766121,118218.000,17929,2,AX,1,100,0.200
1671015106.812577,118263.000,17929,2,AX,1,100,0.205
1671015106.852494,118301.667,17946,3,AX,1,100,0.206
1671015106.892411,118340.333,17946,3,AX,1,100,0.201
1671015106.932328,118379.000,17946,3,AX,1,100,0.200
1671015106.972073,118417.500,17965,2,AX,1,100,0.201
1671015107.011818,118456.000,17965,2,AX,1,100,0.201
1671015107.051735,118494.667,17981,3,AX,1,100,0.200
1671015107.091652,118533.333,17981,3,AX,1,100,0.201
1671015107.131569,118572.000,17981,3,AX,1,100,0.198
1671015107.171830,118611.000,17997,2,AX,1,100,0.202
1671015107.212091,118650.000,17997,2,AX,1,100,0.201
1671015107.252008,118688.667,18015,3,AX,1,100,0.201
1671015107.291925,118727.333,18015,3,AX,1,100,0.208
1671015107.331842,118766.000,18015,3,AX,1,100,0.198
1671015107.370727,118803.667,18035,3,AX,1,100,0.199
1671015107.409611,118841.333,18035,3,AX,1,100,0.205
1671015107.448496,118879.000,18035,3,AX,1,100,0.203
1671015107.488241,118917.500,18051,2,AX,1,100,0.204
1671015107.527986,118956.000,18051,2,AX,1,100,0.202
1671015107.568247,118995.000,18069,3,AX,1,100,0.203
1671015107.608508,119034.000,18069,3,AX,1,100,0.205
1671015107.648770,119073.000,18069,3,AX,1,100,0.202
1671015107.688514,119111.500,18086,2,AX,1,100,0.201
1671015107.728260,119150.000,18086,2,AX,1,100,0.201
1671015107.768177,119188.667,18105,3,AX,1,100,0.205
1671015107.808094,119227.333,18105,3,AX,1,100,0.203
1671015107.848011,119266.000,18105,3,AX,1,100,0.200
1671015107.892057,119308.667,18122,3,AX,1,100,0.203
1671015107.936103,119351.333,18122,3,AX,1,100,0.202
1671015107.980150,119394.000,18122,3,AX,1,100,0.201
1671015108.019895,119432.500,18141,2,AX,1,100,0.199
1671015108.059640,119471.000,18141,2,AX,1,100,0.200
1671015108.100589,119510.667,18159,3,AX,1,100,0.201
1671015108.141538,119550.333,18159,3,AX,1,100,0.200
1671015108.182488,119590.000,18159,3,AX,1,100,0.200
1671015108.222233,119628.500,18178,2,AX,1,100,0.199
1671015108.261978,119667.000,18178,2,AX,1,100,0.205
1671015108.301895,119705.667,18194,3,AX,1,100,0.202
1671015108.341812,119744.333,18194,3,AX,1,100,0.199
1671015108.381729,119783.000,18194,3,AX,1,100,0.197
1671015108.421646,119821.667,18211,3,AX,1,100,0.198
1671015108.461563,119860.333,18211,3,AX,1,100,0.201
1671015108.501480,119899.000,18211,3,AX,1,100,0.200
1671015108.541741,119938.000,18230,2,AX,1,100,0.201
1671015108.582002,119977.000,18230,2,AX,1,100,0.199
1671015108.621575,120015.333,18249,3,AX,1,100,0.198
1671015108.661148,120053.667,18249,3,AX,1,100,0.200
1671015108.700721,120092.000,18249,3,AX,1,100,0.199
1671015108.740294,120130.333,18264,3,AX,1,100,0.198
1671015108.779867,120168.667,18264,3,AX,1,100,0.201
1671015108.819440,120207.000,18264,3,AX,1,100,0.202
1671015108.858669,120245.000,18284,2,AX,1,100,0.198
1671015108.897897,120283.000,18284,2,AX,1,100,0.200
1671015108.944869,120328.500,18302,2,AX,1,100,0.202
1671015108.991840,120374.000,18302,2,AX,1,100,0.201
1671015109.032101,120413.000,18319,3,AX,1,100,0.199
1671015109.072362,120452.000,18319,3,AX,1,100,0.200
1671015109.112623,120491.000,18319,3,AX,1,100,0.200
1671015109.152540,120529.667,18339,3,AX,1,100,0.200
1671015109.192457,120568.333,18339,3,AX,1,100,0.198
1671015109.232375,120607.000,18339,3,AX,1,100,0.198
1671015109.272292,120645.667,18354,3,AX,1,100,0.202
1671015109.312209,120684.333,18354,3,AX,1,100,0.199
1671015109.352126,120723.000,18354,3,AX,1,100,0.200
1671015109.391355,120761.000,18372,2,AX,1,100,0.203
1671015109.430583,120799.000,18372,2,AX,1,100,0.202
1671015109.470845,120838.000,18389,3,AX,1,100,0.198
1671015109.511106,120877.000,18389,3,AX,1,100,0.196
1671015109.551367,120916.000,18389,3,AX,1,100,0.200
1671015109.592144,120955.500,18406,2,AX,1,100,0.201
1671015109.632921,120995.000,18406,2,AX,1,100,0.200
1671015109.672494,121033.333,18424,3,AX,1,100,0.202
1671015109.712067,121071.667,18424,3,AX,1,100,0.199
1671015109.751640,121110.000,18424,3,AX,1,100,0.195
1671015109.791557,121148.667,18442,3,AX,1,100,0.198
1671015109.831474,121187.333,18442,3,AX,1,100,0.197
1671015109.871391,121226.000,18442,3,AX,1,100,0.196
1671015109.911136,121264.500,18462,2,AX,1,100,0.197
1671015109.950881,121303.000,18462,2,AX,1,100,0.199
1671015109.994927,121345.667,18478,3,AX,1,100,0.200
1671015110.038974,121388.333,18478,3,AX,1,100,0.197
1671015110.083020,121431.000,18478,3,AX,1,100,0.199
1671015110.122765,121469.500,18495,2,AX,1,100,0.198
1671015110.162510,121508.000,18495,2,AX,1,100,0.201
1671015110.202083,121546.333,18513,3,AX,1,100,0.198
1671015110.241656,121584.667,18513,3,AX,1,100,0.198
1671015110.281229,121623.000,18513,3,AX,1,100,0.199
1671015110.320974,121661.500,18532,2,AX,1,100,0.199
1671015110.360719,121700.000,18532,2,AX,1,100,0.200
1671015110.401324,121739.333,18553,3,AX,1,100,0.199
1671015110.441929,121778.667,18553,3,AX,1,100,0.198
1671015110.482535,121818.000,18553,3,AX,1,100,0.201
1671015110.522452,121856.667,18571,3,AX,1,100,0.200
1671015110.562369,121895.333,18571,3,AX,1,100,0.196
1671015110.602286,121934.000,18571,3,AX,1,100,0.190
1671015110.642547,121973.000,18588,2,AX,1,100,0.197
1671015110.682808,122012.000,18588,2,AX,1,100,0.202
1671015110.722381,122050.333,18605,3,AX,1,100,0.195
1671015110.761954,122088.667,18605,3,AX,1,100,0.199
1671015110.801527,122127.000,18605,3,AX,1,100,0.203
1671015110.841100,122165.333,18624,3,AX,1,100,0.201
1671015110.880673,122203.667,18624,3,AX,1,100,0.197
1671015110.920246,122242.000,18624,3,AX,1,100,0.198
1671015110.961023,122281.500,18645,2,AX,1,100,0.193
1671015111.001800,122321.000,18645,2,AX,1,100,0.195
1671015111.042061,122360.000,18661,3,AX,1,100,0.198
1671015111.082323,122399.000,18661,3,AX,1,100,0.197
1671015111.122584,122438.000,18661,3,AX,1,100,0.196
1671015111.170071,122484.000,18679,2,AX,1,100,0.201
1671015111.217559,122530.000,18679,2,AX,1,100,0.205
1671015111.257820,122569.000,18696,2,AX,1,100,0.200
1671015111.298081,122608.000,18696,2,AX,1,100,0.204
1671015111.337998,122646.667,18713,3,AX,1,100,0.205
1671015111.377915,122685.333,18713,3,AX,1,100,0.201
1671015111.417832,122724.000,18713,3,AX,1,100,0.196
1671015111.457405,122762.333,18731,3,AX,1,100,0.198
1671015111.496978,122800.667,18731,3,AX,1,100,0.198
1671015111.536551,122839.000,18731,3,AX,1,100,0.198
1671015111.576124,122877.333,18749,3,AX,1,100,0.199
1671015111.615697,122915.667,18749,3,AX,1,100,0.203
1671015111.655270,122954.000,18749,3,AX,1,100,0.201
1671015111.695531,122993.000,18766,2,AX,1,100,0.195
1671015111.735792,123032.000,18766,2,AX,1,100,0.199
1671015111.776397,123071.333,18785,3,AX,1,100,0.204
1671015111.817002,123110.667,18785,3,AX,1,100,0.201
1671015111.857608,123150.000,18785,3,AX,1,100,0.200
1671015111.897353,123188.500,18802,2,AX,1,100,0.199
1671015111.937098,123227.000,18802,2,AX,1,100,0.202
1671015111.977015,123265.667,18821,3,AX,1,100,0.201
