LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1670854431.259602,470780.667,9295,3,MZ,1,100,88
1670854431.299513,470819.333,9295,3,MZ,1,100,87
1670854431.339423,470858.000,9295,3,MZ,1,100,88
1670854431.379162,470896.500,9311,2,MZ,1,100,88
1670854431.418900,470935.000,9311,2,MZ,1,100,88
1670854431.458811,470973.667,9326,3,MZ,1,100,87
1670854431.498722,471012.333,9326,3,MZ,1,100,86
1670854431.538632,471051.000,9326,3,MZ,1,100,87
1670854431.577855,471089.000,9344,3,MZ,1,100,87
1670854431.617077,471127.000,9344,3,MZ,1,100,87
1670854431.656300,471165.000,9344,3,MZ,1,100,87
1670854431.697071,471204.500,9360,2,MZ,1,100,87
1670854431.737841,471244.000,9360,2,MZ,1,100,87
1670854431.778440,471283.333,9377,3,MZ,1,100,87
1670854431.819039,471322.667,9377,3,MZ,1,100,88
1670854431.859637,471362.000,9377,3,MZ,1,100,88
1670854431.899376,471400.500,9392,2,MZ,1,100,88
1670854431.939115,471439.000,9392,2,MZ,1,100,88
1670854431.979025,471477.667,9411,3,MZ,1,100,87
1670854432.018936,471516.333,9411,3,MZ,1,100,87
1670854432.058846,471555.000,9411,3,MZ,1,100,88
1670854432.098757,471593.667,9427,3,MZ,1,100,87
1670854432.138668,471632.333,9427,3,MZ,1,100,87
1670854432.178578,471671.000,9427,3,MZ,1,100,88
1670854432.223994,471715.000,9445,2,MZ,1,100,88
1670854432.269409,471759.000,9445,2,MZ,1,100,87
1670854432.309664,471798.000,9461,3,MZ,1,100,88
1670854432.349919,471837.000,9461,3,MZ,1,100,87
1670854432.390173,471876.000,9461,3,MZ,1,100,88
1670854432.429912,471914.500,9476,2,MZ,1,100,88
1670854432.469651,471953.000,9476,2,MZ,1,100,88
1670854432.510593,471992.667,9493,3,MZ,1,100,87
1670854432.551536,472032.333,9493,3,MZ,1,100,87
1670854432.592479,472072.000,9493,3,MZ,1,100,87
1670854432.632390,472110.667,9510,3,MZ,1,100,88
1670854432.672300,472149.333,9510,3,MZ,1,100,87
1670854432.712211,472188.000,9510,3,MZ,1,100,87
1670854432.752465,472227.000,9526,2,MZ,1,100,88
1670854432.792720,472266.000,9526,2,MZ,1,100,87
1670854432.831943,472304.000,9542,3,MZ,1,100,88
1670854432.871165,472342.000,9542,3,MZ,1,100,86
1670854432.910388,472380.000,9542,3,MZ,1,100,89
1670854432.950126,472418.500,9560,2,MZ,1,100,87
1670854432.989865,472457.000,9560,2,MZ,1,100,88
1670854433.029776,472495.667,9577,3,MZ,1,100,87
1670854433.069686,472534.333,9577,3,MZ,1,100,87
1670854433.109597,472573.000,9577,3,MZ,1,100,86
1670854433.150540,472612.667,9593,3,MZ,1,100,87
1670854433.191482,472652.333,9593,3,MZ,1,100,87
1670854433.232425,472692.000,9593,3,MZ,1,100,88
1670854433.272680,472731.000,9611,2,MZ,1,100,89
1670854433.312934,472770.000,9611,2,MZ,1,100,87
1670854433.359898,472815.500,9625,2,MZ,1,100,87
1670854433.406862,472861.000,9625,2,MZ,1,100,87
1670854433.446773,472899.667,9642,3,MZ,1,100,88
1670854433.486683,472938.333,9642,3,MZ,1,100,87
1670854433.526594,472977.000,9642,3,MZ,1,100,88
1670854433.566504,473015.667,9659,3,MZ,1,100,87
1670854433.606415,473054.333,9659,3,MZ,1,100,86
1670854433.646326,473093.000,9659,3,MZ,1,100,87
1670854433.686064,473131.500,9676,2,MZ,1,100,87
1670854433.725803,473170.000,9676,2,MZ,1,100,86
1670854433.765714,473208.667,9691,3,MZ,1,100,88
1670854433.805624,473247.333,9691,3,MZ,1,100,87
1670854433.845535,473286.000,9691,3,MZ,1,100,88
1670854433.885445,473324.667,9708,3,MZ,1,100,87
1670854433.925356,473363.333,9708,3,MZ,1,100,86
1670854433.965267,473402.000,9708,3,MZ,1,100,87
1670854434.006037,473441.500,9726,2,MZ,1,100,87
1670854434.046808,473481.000,9726,2,MZ,1,100,87
1670854434.086719,473519.667,9743,3,MZ,1,100,86
1670854434.126629,473558.333,9743,3,MZ,1,100,87
1670854434.166540,473597.000,9743,3,MZ,1,100,87
1670854434.206451,473635.667,9760,3,MZ,1,100,88
1670854434.246361,473674.333,9760,3,MZ,1,100,87
1670854434.286272,473713.000,9760,3,MZ,1,100,88
1670854434.325494,473751.000,9776,2,MZ,1,100,88
1670854434.364717,473789.000,9776,2,MZ,1,100,88
1670854434.404628,473827.667,9791,3,MZ,1,100,88
1670854434.444538,473866.333,9791,3,MZ,1,100,88
1670854434.484449,473905.000,9791,3,MZ,1,100,86
1670854434.530380,473949.500,9809,2,MZ,1,100,87
1670854434.576312,473994.000,9809,2,MZ,1,100,86
1670854434.616223,474032.667,9825,3,MZ,1,100,86
1670854434.656133,474071.333,9825,3,MZ,1,100,88
1670854434.696044,474110.000,9825,3,MZ,1,100,87
1670854434.735955,474148.667,9842,3,MZ,1,100,88
1670854434.775865,474187.333,9842,3,MZ,1,100,88
1670854434.815776,474226.000,9842,3,MZ,1,100,87
1670854434.856030,474265.000,9857,2,MZ,1,100,87
1670854434.896285,474304.000,9857,2,MZ,1,100,88
1670854434.935508,474342.000,9876,3,MZ,1,100,88
1670854434.974730,474380.000,9876,3,MZ,1,100,86
1670854435.013952,474418.000,9876,3,MZ,1,100,88
1670854435.053691,474456.500,9892,2,MZ,1,100,88
1670854435.093430,474495.000,9892,2,MZ,1,100,88
1670854435.132652,474533.000,9909,3,MZ,1,100,87
1670854435.171875,474571.000,9909,3,MZ,1,100,88
1670854435.211097,474609.000,9909,3,MZ,1,100,87
1670854435.251008,474647.667,9926,3,MZ,1,100,88
1670854435.290918,474686.333,9926,3,MZ,1,100,88
1670854435.330829,474725.000,9926,3,MZ,1,100,87
1670854435.371600,474764.500,9941,2,MZ,1,100,87
1670854435.412371,474804.000,9941,2,MZ,1,100,88
1670854435.452625,474843.000,9964,5,MZ,1,100,88
1670854435.492880,474882.000,9964,5,MZ,1,100,88
1670854435.533135,474921.000,9964,5,MZ,1,100,88
1670854435.573389,474960.000,9964,5,MZ,1,100,88
1670854435.613644,474999.000,9964,5,MZ,1,100,86
1670854435.661124,475045.000,9980,2,MZ,1,100,88
1670854435.708604,475091.000,9980,2,MZ,1,100,88
1670854435.747482,475128.667,9995,3,MZ,1,100,86
1670854435.786361,475166.333,9995,3,MZ,1,100,87
1670854435.825239,475204.000,9995,3,MZ,1,100,88
1670854435.865150,475242.667,10012,3,MZ,1,100,87
1670854435.905060,475281.333,10012,3,MZ,1,100,88
1670854435.944971,475320.000,10012,3,MZ,1,100,89
1670854435.984710,475358.500,10031,2,MZ,1,100,87
1670854436.024448,475397.000,10031,2,MZ,1,100,88
1670854436.064359,475435.667,10047,3,MZ,1,100,88
1670854436.104269,475474.333,10047,3,MZ,1,100,86
1670854436.144180,475513.000,10047,3,MZ,1,100,88
1670854436.184091,475551.667,10065,3,MZ,1,100,87
1670854436.224001,475590.333,10065,3,MZ,1,100,86
1670854436.263912,475629.000,10065,3,MZ,1,100,87
1670854436.304167,475668.000,10079,2,MZ,1,100,87
1670854436.344421,475707.000,10079,2,MZ,1,100,87
1670854436.383644,475745.000,10096,3,MZ,1,100,88
1670854436.422866,475783.000,10096,3,MZ,1,100,87
1670854436.462089,475821.000,10096,3,MZ,1,100,88
1670854436.501999,475859.667,10112,3,MZ,1,100,87
1670854436.541910,475898.333,10112,3,MZ,1,100,87
1670854436.581820,475937.000,10112,3,MZ,1,100,88
1670854436.621559,475975.500,10130,2,MZ,1,100,87
1670854436.661298,476014.000,10130,2,MZ,1,100,88
1670854436.705337,476056.667,10146,3,MZ,1,100,88
1670854436.749376,476099.333,10146,3,MZ,1,100,88
1670854436.793416,476142.000,10146,3,MZ,1,100,87
1670854436.833670,476181.000,10161,2,MZ,1,100,88
1670854436.873925,476220.000,10161,2,MZ,1,100,88
1670854436.913836,476258.667,10180,3,MZ,1,100,88
1670854436.953746,476297.333,10180,3,MZ,1,100,88
1670854436.993657,476336.000,10180,3,MZ,1,100,88
1670854437.033395,476374.500,10197,2,MZ,1,100,87
1670854437.073134,476413.000,10197,2,MZ,1,100,87
1670854437.113045,476451.667,10213,3,MZ,1,100,87
1670854437.152955,476490.333,10213,3,MZ,1,100,88
1670854437.192866,476529.000,10213,3,MZ,1,100,87
1670854437.232088,476567.000,10230,2,MZ,1,100,88
1670854437.271311,476605.000,10230,2,MZ,1,100,88
1670854437.311221,476643.667,10245,3,MZ,1,100,87
1670854437.351132,476682.333,10245,3,MZ,1,100,89
1670854437.391043,476721.000,10245,3,MZ,1,100,88
1670854437.430953,476759.667,10262,3,MZ,1,100,87
1670854437.470864,476798.333,10262,3,MZ,1,100,87
1670854437.510775,476837.000,10262,3,MZ,1,100,87
1670854437.550513,476875.500,10279,2,MZ,1,100,87
1670854437.590252,476914.000,10279,2,MZ,1,100,88
1670854437.630506,476953.000,10296,3,MZ,1,100,88
1670854437.670761,476992.000,10296,3,MZ,1,100,87
1670854437.711016,477031.000,10296,3,MZ,1,100,88
1670854437.750754,477069.500,10310,2,MZ,1,100,88
1670854437.790493,477108.000,10310,2,MZ,1,100,87
1670854437.829371,477145.667,10328,3,MZ,1,100,88
1670854437.868250,477183.333,10328,3,MZ,1,100,87
1670854437.907128,477221.000,10328,3,MZ,1,100,88
1670854437.954608,477267.000,10346,2,MZ,1,100,88
1670854438.002088,477313.000,10346,2,MZ,1,100,86
1670854438.041999,477351.667,10363,3,MZ,1,100,87
1670854438.081909,477390.333,10363,3,MZ,1,100,87
1670854438.121820,477429.000,10363,3,MZ,1,100,88
1670854438.162075,477468.000,10380,3,MZ,1,100,87
1670854438.202329,477507.000,10380,3,MZ,1,100,87
1670854438.242584,477546.000,10380,3,MZ,1,100,87
1670854438.282322,477584.500,10395,2,MZ,1,100,88
1670854438.322061,477623.000,10395,2,MZ,1,100,87
1670854438.361972,477661.667,10411,3,MZ,1,100,88
1670854438.401882,477700.333,10411,3,MZ,1,100,88
1670854438.441793,477739.000,10411,3,MZ,1,100,87
1670854438.481704,477777.667,10429,3,MZ,1,100,89
1670854438.521614,477816.333,10429,3,MZ,1,100,88
1670854438.561525,477855.000,10429,3,MZ,1,100,87
1670854438.601435,477893.667,10445,3,MZ,1,100,86
1670854438.641346,477932.333,10445,3,MZ,1,100,88
1670854438.681257,477971.000,10445,3,MZ,1,100,87
1670854438.720995,478009.500,10462,2,MZ,1,100,89
1670854438.760734,478048.000,10462,2,MZ,1,100,88
1670854438.800644,478086.667,10476,3,MZ,1,100,87
1670854438.840555,478125.333,10476,3,MZ,1,100,86
1670854438.880466,478164.000,10476,3,MZ,1,100,88
1670854438.919688,478202.000,10496,2,MZ,1,100,87
1670854438.958911,478240.000,10496,2,MZ,1,100,88
1670854439.003294,478283.000,10512,3,MZ,1,100,87
1670854439.047677,478326.000,10512,3,MZ,1,100,87
1670854439.092061,478369.000,10512,3,MZ,1,100,88
1670854439.132315,478408.000,10529,2,MZ,1,100,88
1670854439.172570,478447.000,10529,2,MZ,1,100,88
1670854439.212137,478485.333,10545,3,MZ,1,100,88
1670854439.251703,478523.667,10545,3,MZ,1,100,87
1670854439.291270,478562.000,10545,3,MZ,1,100,88
1670854439.331524,478601.000,10561,3,MZ,1,100,87
1670854439.371779,478640.000,10561,3,MZ,1,100,86
1670854439.412034,478679.000,10561,3,MZ,1,100,88
1670854439.452288,478718.000,10577,2,MZ,1,100,87
1670854439.492543,478757.000,10577,2,MZ,1,100,87
1670854439.532454,478795.667,10595,3,MZ,1,100,86
1670854439.572364,478834.333,10595,3,MZ,1,100,87
1670854439.612275,478873.000,10595,3,MZ,1,100,88
1670854439.652530,478912.000,10611,2,MZ,1,100,88
1670854439.692784,478951.000,10611,2,MZ,1,100,87
1670854439.732695,478989.667,10626,3,MZ,1,100,87
1670854439.772606,479028.333,10626,3,MZ,1,100,88
1670854439.812516,479067.000,10626,3,MZ,1,100,88
1670854439.852083,479105.333,10643,3,MZ,1,100,88
1670854439.891649,479143.667,10643,3,MZ,1,100,87
1670854439.931216,479182.000,10643,3,MZ,1,100,88
1670854439.970954,479220.500,10662,2,MZ,1,100,87
1670854440.010693,479259.000,10662,2,MZ,1,100,88
1670854440.050948,479298.000,10678,3,MZ,1,100,88
1670854440.091202,479337.000,10678,3,MZ,1,100,88
1670854440.131457,479376.000,10678,3,MZ,1,100,87
1670854440.178937,479422.000,10696,2,MZ,1,100,88
1670854440.226417,479468.000,10696,2,MZ,1,100,88
1670854440.267188,479507.500,10710,2,MZ,1,100,88
1670854440.307958,479547.000,10710,2,MZ,1,100,87
1670854440.347869,479585.667,10727,3,MZ,1,100,86
1670854440.387779,479624.333,10727,3,MZ,1,100,87
1670854440.427690,479663.000,10727,3,MZ,1,100,87
1670854440.467601,479701.667,10743,3,MZ,1,100,86
1670854440.507511,479740.333,10743,3,MZ,1,100,88
1670854440.547422,479779.000,10743,3,MZ,1,100,88
1670854440.587677,479818.000,10761,2,MZ,1,100,87
1670854440.627931,479857.000,10761,2,MZ,1,100,87
1670854440.667498,479895.333,10775,3,MZ,1,100,88
1670854440.707065,479933.667,10775,3,MZ,1,100,87
1670854440.746631,479972.000,10775,3,MZ,1,100,87
1670854440.786886,480011.000,10797,3,MZ,1,100,87
1670854440.827140,480050.000,10797,3,MZ,1,100,87
1670854440.867395,480089.000,10797,3,MZ,1,100,87
1670854440.907650,480128.000,10816,2,MZ,1,100,87
1670854440.947904,480167.000,10816,2,MZ,1,100,88
1670854440.987815,480205.667,10833,3,MZ,1,100,88
1670854441.027726,480244.333,10833,3,MZ,1,100,87
1670854441.067636,480283.000,10833,3,MZ,1,100,86
1670854441.107203,480321.333,10849,3,MZ,1,100,88
1670854441.146770,480359.667,10849,3,MZ,1,100,88
1670854441.186336,480398.000,10849,3,MZ,1,100,88
1670854441.226591,480437.000,10865,2,MZ,1,100,86
1670854441.266845,480476.000,10865,2,MZ,1,100,87
1670854441.313293,480521.000,10881,2,MZ,1,100,87
1670854441.359741,480566.000,10881,2,MZ,1,100,88
1670854441.398963,480604.000,10898,3,MZ,1,100,87
1670854441.438186,480642.000,10898,3,MZ,1,100,87
1670854441.477408,480680.000,10898,3,MZ,1,100,87
1670854441.517319,480718.667,10915,3,MZ,1,100,88
1670854441.557230,480757.333,10915,3,MZ,1,100,87
1670854441.597140,480796.000,10915,3,MZ,1,100,88
1670854441.637911,480835.500,10931,2,MZ,1,100,87
1670854441.678682,480875.000,10931,2,MZ,1,100,88
1670854441.719280,480914.333,10946,3,MZ,1,100,86
1670854441.759879,480953.667,10946,3,MZ,1,100,86
1670854441.800478,480993.000,10946,3,MZ,1,100,88
1670854441.840216,481031.500,10964,2,MZ,1,100,86
1670854441.879955,481070.000,10964,2,MZ,1,100,87
1670854441.919866,481108.667,10982,3,MZ,1,100,87
1670854441.959776,481147.333,10982,3,MZ,1,100,87
1670854441.999687,481186.000,10982,3,MZ,1,100,88
1670854442.039253,481224.333,10999,3,MZ,1,100,88
1670854442.078820,481262.667,10999,3,MZ,1,100,88
1670854442.118387,481301.000,10999,3,MZ,1,100,88
1670854442.158641,481340.000,11013,2,MZ,1,100,87
1670854442.198896,481379.000,11013,2,MZ,1,100,87
1670854442.238462,481417.333,11031,3,MZ,1,100,87
1670854442.278029,481455.667,11031,3,MZ,1,100,87
1670854442.317595,481494.000,11031,3,MZ,1,100,86
1670854442.357850,481533.000,11047,2,MZ,1,100,87
1670854442.398105,481572.000,11047,2,MZ,1,100,86
1670854442.443176,481615.667,11064,3,MZ,1,100,88
1670854442.488248,481659.333,11064,3,MZ,1,100,87
1670854442.533319,481703.000,11064,3,MZ,1,100,87
1670854442.574090,481742.500,11080,2,MZ,1,100,87
1670854442.614861,481782.000,11080,2,MZ,1,100,87
1670854442.654772,481820.667,11096,3,MZ,1,100,87
1670854442.694682,481859.333,11096,3,MZ,1,100,88
1670854442.734593,481898.000,11096,3,MZ,1,100,87
1670854442.774159,481936.333,11112,3,MZ,1,100,88
1670854442.813726,481974.667,11112,3,MZ,1,100,88
1670854442.853292,482013.000,11112,3,MZ,1,100,88
1670854442.892515,482051.000,11130,2,MZ,1,100,88
1670854442.931737,482089.000,11130,2,MZ,1,100,88
1670854442.971648,482127.667,11148,3,MZ,1,100,88
1670854443.011559,482166.333,11148,3,MZ,1,100,88
1670854443.051469,482205.000,11148,3,MZ,1,100,87
1670854443.092240,482244.500,11163,2,MZ,1,100,88
1670854443.133011,482284.000,11163,2,MZ,1,100,86
1670854443.173609,482323.333,11180,3,MZ,1,100,87
1670854443.214208,482362.667,11180,3,MZ,1,100,87
1670854443.254807,482402.000,11180,3,MZ,1,100,88
1670854443.294718,482440.667,11197,3,MZ,1,100,87
1670854443.334628,482479.333,11197,3,MZ,1,100,88
1670854443.374539,482518.000,11197,3,MZ,1,100,87
1670854443.413761,482556.000,11213,2,MZ,1,100,87
1670854443.452984,482594.000,11213,2,MZ,1,100,88
1670854443.492550,482632.333,11231,3,MZ,1,100,87
1670854443.532117,482670.667,11231,3,MZ,1,100,88
1670854443.571683,482709.000,11231,3,MZ,1,100,86
1670854443.618131,482754.000,11245,2,MZ,1,100,88
1670854443.664579,482799.000,11245,2,MZ,1,100,87
1670854443.704489,482837.667,11262,3,MZ,1,100,87
1670854443.744400,482876.333,11262,3,MZ,1,100,88
1670854443.784311,482915.000,11262,3,MZ,1,100,87
1670854443.824049,482953.500,11278,2,MZ,1,100,88
1670854443.863788,482992.000,11278,2,MZ,1,100,88
1670854443.904043,483031.000,11298,3,MZ,1,100,86
1670854443.944297,483070.000,11298,3,MZ,1,100,88
1670854443.984552,483109.000,11298,3,MZ,1,100,86
1670854444.025323,483148.500,11313,2,MZ,1,100,87
1670854444.066093,483188.000,11313,2,MZ,1,100,88
1670854444.106004,483226.667,11329,3,MZ,1,100,88
1670854444.145915,483265.333,11329,3,MZ,1,100,87
1670854444.185825,483304.000,11329,3,MZ,1,100,87
1670854444.225392,483342.333,11346,3,MZ,1,100,87
1670854444.264958,483380.667,11346,3,MZ,1,100,87
1670854444.304525,483419.000,11346,3,MZ,1,100,88
1670854444.344092,483457.333,11363,3,MZ,1,100,87
1670854444.383658,483495.667,11363,3,MZ,1,100,87
1670854444.423225,483534.000,11363,3,MZ,1,100,88
1670854444.463479,483573.000,11379,2,MZ,1,100,87
1670854444.503734,483612.000,11379,2,MZ,1,100,88
1670854444.543989,483651.000,11395,3,MZ,1,100,88
1670854444.584243,483690.000,11395,3,MZ,1,100,86
1670854444.624498,483729.000,11395,3,MZ,1,100,88
1670854444.664753,483768.000,11411,2,MZ,1,100,87
1670854444.705007,483807.000,11411,2,MZ,1,100,88
1670854444.749735,483850.333,11428,3,MZ,1,100,87
1670854444.794462,483893.667,11428,3,MZ,1,100,87
1670854444.839190,483937.000,11428,3,MZ,1,100,87
1670854444.878412,483975.000,11445,2,MZ,1,100,89
1670854444.917635,484013.000,11445,2,MZ,1,100,88
1670854444.957545,484051.667,11464,3,MZ,1,100,87
1670854444.997456,484090.333,11464,3,MZ,1,100,87
1670854445.037367,484129.000,11464,3,MZ,1,100,87
1670854445.077105,484167.500,11478,2,MZ,1,100,87
1670854445.116844,484206.000,11478,2,MZ,1,100,87
1670854445.156754,484244.667,11496,3,MZ,1,100,87
1670854445.196665,484283.333,11496,3,MZ,1,100,87
1670854445.236576,484322.000,11496,3,MZ,1,100,88
1670854445.276486,484360.667,11512,3,MZ,1,100,88
1670854445.316397,484399.333,11512,3,MZ,1,100,86
1670854445.356308,484438.000,11512,3,MZ,1,100,87
1670854445.396562,484477.000,11529,2,MZ,1,100,87
1670854445.436817,484516.000,11529,2,MZ,1,100,87
1670854445.476383,484554.333,11544,3,MZ,1,100,88
1670854445.515950,484592.667,11544,3,MZ,1,100,87
1670854445.555516,484631.000,11544,3,MZ,1,100,88
1670854445.594739,484669.000,11561,3,MZ,1,100,87
1670854445.633961,484707.000,11561,3,MZ,1,100,87
1670854445.673184,484745.000,11561,3,MZ,1,100,88
1670854445.712923,484783.500,11577,2,MZ,1,100,88
1670854445.752661,484822.000,11577,2,MZ,1,100,88
1670854445.792400,484860.500,11594,2,MZ,1,100,88
1670854445.832138,484899.000,11594,2,MZ,1,100,87
1670854445.876522,484942.000,11613,3,MZ,1,100,88
1670854445.920905,484985.000,11613,3,MZ,1,100,86
1670854445.965288,485028.000,11613,3,MZ,1,100,87
1670854446.005027,485066.500,11635,4,MZ,1,100,87
1670854446.044765,485105.000,11635,4,MZ,1,100,87
1670854446.084504,485143.500,11635,4,MZ,1,100,87
1670854446.124243,485182.000,11635,4,MZ,1,100,87
1670854446.164153,485220.667,11653,3,MZ,1,100,87
1670854446.204064,485259.333,11653,3,MZ,1,100,87
1670854446.243975,485298.000,11653,3,MZ,1,100,88
1670854446.283885,485336.667,11669,3,MZ,1,100,87
1670854446.323796,485375.333,11669,3,MZ,1,100,86
1670854446.363706,485414.000,11669,3,MZ,1,100,88
1670854446.402929,485452.000,11684,2,MZ,1,100,86
1670854446.442152,485490.000,11684,2,MZ,1,100,88
1670854446.482062,485528.667,11701,3,MZ,1,100,88
1670854446.521973,485567.333,11701,3,MZ,1,100,87
1670854446.561883,485606.000,11701,3,MZ,1,100,88
1670854446.601794,485644.667,11718,3,MZ,1,100,87
1670854446.641705,485683.333,11718,3,MZ,1,100,86
1670854446.681615,485722.000,11718,3,MZ,1,100,86
1670854446.721870,485761.000,11734,2,MZ,1,100,88
1670854446.762125,485800.000,11734,2,MZ,1,100,88
1670854446.801691,485838.333,11750,3,MZ,1,100,88
1670854446.841258,485876.667,11750,3,MZ,1,100,86
1670854446.880824,485915.000,11750,3,MZ,1,100,86
1670854446.920563,485953.500,11768,2,MZ,1,100,86
1670854446.960301,485992.000,11768,2,MZ,1,100,88
1670854447.004685,486035.000,11785,3,MZ,1,100,88
1670854447.049068,486078.000,11785,3,MZ,1,100,85
1670854447.093451,486121.000,11785,3,MZ,1,100,88
1670854447.134222,486160.500,11801,2,MZ,1,100,88
1670854447.174993,486200.000,11801,2,MZ,1,100,88
1670854447.215248,486239.000,11819,3,MZ,1,100,86
1670854447.255502,486278.000,11819,3,MZ,1,100,85
1670854447.295757,486317.000,11819,3,MZ,1,100,87
1670854447.335495,486355.500,11833,2,MZ,1,100,87
1670854447.375234,486394.000,11833,2,MZ,1,100,88
1670854447.415145,486432.667,11850,3,MZ,1,100,86
1670854447.455055,486471.333,11850,3,MZ,1,100,87
1670854447.494966,486510.000,11850,3,MZ,1,100,86
1670854447.534877,486548.667,11867,3,MZ,1,100,87
1670854447.574787,486587.333,11867,3,MZ,1,100,88
1670854447.614698,486626.000,11867,3,MZ,1,100,87
1670854447.654953,486665.000,11884,2,MZ,1,100,87
1670854447.695207,486704.000,11884,2,MZ,1,100,87
1670854447.734774,486742.333,11899,3,MZ,1,100,87
1670854447.774340,486780.667,11899,3,MZ,1,100,88
1670854447.813907,486819.000,11899,3,MZ,1,100,87
1670854447.853129,486857.000,11916,3,MZ,1,100,87
1670854447.892352,486895.000,11916,3,MZ,1,100,87
1670854447.931574,486933.000,11916,3,MZ,1,100,88
1670854447.971313,486971.500,11934,2,MZ,1,100,87
1670854448.011052,487010.000,11934,2,MZ,1,100,88
1670854448.050962,487048.667,11951,3,MZ,1,100,87
1670854448.090873,487087.333,11951,3,MZ,1,100,87
1670854448.130783,487126.000,11951,3,MZ,1,100,87
1670854448.177747,487171.500,11968,2,MZ,1,100,86
1670854448.224711,487217.000,11968,2,MZ,1,100,88
1670854448.264622,487255.667,11983,3,MZ,1,100,88
1670854448.304532,487294.333,11983,3,MZ,1,100,88
1670854448.344443,487333.000,11983,3,MZ,1,100,86
1670854448.384181,487371.500,11999,2,MZ,1,100,87
1670854448.423920,487410.000,11999,2,MZ,1,100,88
1670854448.463831,487448.667,12016,3,MZ,1,100,88
1670854448.503741,487487.333,12016,3,MZ,1,100,88
1670854448.543652,487526.000,12016,3,MZ,1,100,86
1670854448.584939,487566.000,12033,2,MZ,1,100,86
1670854448.626225,487606.000,12033,2,MZ,1,100,87
1670854448.666136,487644.667,12050,3,MZ,1,100,87
1670854448.706047,487683.333,12050,3,MZ,1,100,86
1670854448.745957,487722.000,12050,3,MZ,1,100,88
1670854448.785868,487760.667,12064,3,MZ,1,100,87
1670854448.825779,487799.333,12064,3,MZ,1,100,87
1670854448.865689,487838.000,12064,3,MZ,1,100,86
1670854448.904912,487876.000,12084,2,MZ,1,100,88
1670854448.944134,487914.000,12084,2,MZ,1,100,86
1670854448.983701,487952.333,12100,3,MZ,1,100,88
1670854449.023268,487990.667,12100,3,MZ,1,100,87
1670854449.062834,488029.000,12100,3,MZ,1,100,87
1670854449.103089,488068.000,12117,3,MZ,1,100,88
1670854449.143343,488107.000,12117,3,MZ,1,100,86
1670854449.183598,488146.000,12117,3,MZ,1,100,88
1670854449.224369,488185.500,12133,2,MZ,1,100,88
1670854449.265140,488225.000,12133,2,MZ,1,100,87
1670854449.312619,488271.000,12149,2,MZ,1,100,88
1670854449.360099,488317.000,12149,2,MZ,1,100,88
1670854449.400698,488356.333,12165,3,MZ,1,100,87
1670854449.441297,488395.667,12165,3,MZ,1,100,88
1670854449.481895,488435.000,12165,3,MZ,1,100,87
1670854449.521806,488473.667,12183,3,MZ,1,100,88
1670854449.561717,488512.333,12183,3,MZ,1,100,88
1670854449.601627,488551.000,12183,3,MZ,1,100,87
1670854449.641882,488590.000,12199,2,MZ,1,100,88
1670854449.682137,488629.000,12199,2,MZ,1,100,87
1670854449.722047,488667.667,12214,3,MZ,1,100,88
1670854449.761958,488706.333,12214,3,MZ,1,100,87
1670854449.801868,488745.000,12214,3,MZ,1,100,86
1670854449.841607,488783.500,12231,2,MZ,1,100,87
1670854449.881346,488822.000,12231,2,MZ,1,100,87
1670854449.921256,488860.667,12250,3,MZ,1,100,88
1670854449.961167,488899.333,12250,3,MZ,1,100,87
1670854450.001078,488938.000,12250,3,MZ,1,100,87
1670854450.041332,488977.000,12266,3,MZ,1,100,88
1670854450.081587,489016.000,12266,3,MZ,1,100,86
1670854450.121842,489055.000,12266,3,MZ,1,100,88
1670854450.162096,489094.000,12282,2,MZ,1,100,87
1670854450.202351,489133.000,12282,2,MZ,1,100,86
1670854450.242262,489171.667,12298,3,MZ,1,100,87
1670854450.282172,489210.333,12298,3,MZ,1,100,88
1670854450.322083,489249.000,12298,3,MZ,1,100,87
1670854450.361821,489287.500,12315,2,MZ,1,100,87
1670854450.401560,489326.000,12315,2,MZ,1,100,87
1670854450.445943,489369.000,12331,3,MZ,1,100,88
1670854450.490327,489412.000,12331,3,MZ,1,100,87
1670854450.534710,489455.000,12331,3,MZ,1,100,86
1670854450.574449,489493.500,12349,2,MZ,1,100,88
1670854450.614187,489532.000,12349,2,MZ,1,100,86
1670854450.654098,489570.667,12363,3,MZ,1,100,86
1670854450.694008,489609.333,12363,3,MZ,1,100,87
1670854450.733919,489648.000,12363,3,MZ,1,100,88
1670854450.774174,489687.000,12380,2,MZ,1,100,87
1670854450.814428,489726.000,12380,2,MZ,1,100,87
1670854450.855027,489765.333,12397,3,MZ,1,100,86
1670854450.895626,489804.667,12397,3,MZ,1,100,88
1670854450.936225,489844.000,12397,3,MZ,1,100,88
1670854450.976135,489882.667,12416,3,MZ,1,100,88
1670854451.016046,489921.333,12416,3,MZ,1,100,86
1670854451.055956,489960.000,12416,3,MZ,1,100,86
1670854451.095523,489998.333,12432,3,MZ,1,100,86
1670854451.135090,490036.667,12432,3,MZ,1,100,87
1670854451.174656,490075.000,12432,3,MZ,1,100,87
1670854451.214911,490114.000,12448,2,MZ,1,100,87
1670854451.255166,490153.000,12448,2,MZ,1,100,87
1670854451.294732,490191.333,12469,3,MZ,1,100,87
