LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1670854088.274636,138486.000,20874,4,EM,1,100,PS
1670854088.330115,138539.750,20905,4,EM,1,100,RS
1670854088.385594,138593.500,20905,4,EM,1,100,RB
1670854088.441074,138647.250,20905,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854088.496553,138701.000,20905,4,EM,1,100,PS
1670854088.548419,138751.250,20941,4,EM,1,100,RS
1670854088.600286,138801.500,20941,4,EM,1,100,RB
1670854088.652153,138851.750,20941,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854088.704019,138902.000,20941,4,EM,1,100,PS
1670854088.755886,138952.250,20972,4,EM,1,100,RS
1670854088.807752,139002.500,20972,4,EM,1,100,RB
1670854088.859619,139052.750,20972,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854088.911486,139103.000,20972,4,EM,1,100,PS
1670854088.963352,139153.250,21006,4,EM,1,100,RS
1670854089.015219,139203.500,21006,4,EM,1,100,RB
1670854089.067085,139253.750,21006,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854089.118952,139304.000,21006,4,EM,1,100,PS
1670854089.170819,139354.250,21039,4,EM,1,100,RS
1670854089.222685,139404.500,21039,4,EM,1,100,RB
1670854089.274552,139454.750,21039,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854089.326418,139505.000,21039,4,EM,1,100,PS
1670854089.378285,139555.250,21071,4,EM,1,100,RS
1670854089.430151,139605.500,21071,4,EM,1,100,RB
1670854089.482018,139655.750,21071,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854089.533885,139706.000,21071,4,EM,1,100,PS
1670854089.586010,139756.500,21107,4,EM,1,100,RS
1670854089.638134,139807.000,21107,4,EM,1,100,RB
1670854089.690259,139857.500,21107,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854089.742383,139908.000,21107,4,EM,1,100,PS
1670854089.794250,139958.250,21139,4,EM,1,100,RS
1670854089.846117,140008.500,21139,4,EM,1,100,RB
1670854089.897983,140058.750,21139,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854089.949850,140109.000,21139,4,EM,1,100,PS
1670854090.002748,140160.250,21172,4,EM,1,100,RS
1670854090.055647,140211.500,21172,4,EM,1,100,RB
1670854090.108546,140262.750,21172,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854090.161445,140314.000,21172,4,EM,1,100,PS
1670854090.213311,140364.250,21204,4,EM,1,100,RS
1670854090.265178,140414.500,21204,4,EM,1,100,RB
1670854090.317045,140464.750,21204,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854090.368911,140515.000,21204,4,EM,1,100,PS
1670854090.420778,140565.250,21239,4,EM,1,100,RS
1670854090.472644,140615.500,21239,4,EM,1,100,RB
1670854090.524511,140665.750,21239,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854090.576378,140716.000,21239,4,EM,1,100,PS
1670854090.628244,140766.250,21271,4,EM,1,100,RS
1670854090.680111,140816.500,21271,4,EM,1,100,RB
1670854090.731977,140866.750,21271,4,EM,1,100,2022-12-12_16-07-50-264437.csv
