LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
637450.042845,637450.042822,1673971946.841777,3655909.000,8707,1,TH,1,100,24.352
637450.179070,637450.179047,1673971946.977998,3656041.000,8739,1,TH,1,100,24.352
637450.312199,637450.312176,1673971947.111123,3656170.000,8755,1,TH,1,100,24.362
637450.445328,637450.445305,1673971947.244249,3656299.000,8775,1,TH,1,100,24.362
637450.577425,637450.577402,1673971947.376342,3656427.000,8792,1,TH,1,100,24.399
637450.709522,637450.709499,1673971947.508435,3656555.000,8823,1,TH,1,100,24.399
637450.845747,637450.845724,1673971947.644656,3656687.000,8844,1,TH,1,100,24.389
637450.977844,637450.977821,1673971947.776749,3656815.000,8862,1,TH,1,100,24.389
637451.112005,637451.111982,1673971947.910907,3656945.000,8879,1,TH,1,100,24.451
637451.245134,637451.245111,1673971948.044032,3657074.000,8911,1,TH,1,100,24.451
637451.376199,637451.376175,1673971948.175093,3657201.000,8930,1,TH,1,100,24.357
637451.507264,637451.507240,1673971948.306154,3657328.000,8948,1,TH,1,100,24.357
637451.643489,637451.643465,1673971948.442375,3657460.000,8964,1,TH,1,100,24.404
637451.777650,637451.777626,1673971948.576532,3657590.000,8999,1,TH,1,100,24.404
637451.909747,637451.909723,1673971948.708626,3657718.000,9018,1,TH,1,100,24.331
637452.042876,637452.042852,1673971948.841751,3657847.000,9034,1,TH,1,100,24.331
637452.173941,637452.173917,1673971948.972812,3657974.000,9052,1,TH,1,100,24.383
637452.307070,637452.307046,1673971949.105937,3658103.000,9086,1,TH,1,100,24.391
637452.442263,637452.442239,1673971949.241126,3658234.000,9102,1,TH,1,100,24.456
637452.576424,637452.576400,1673971949.375283,3658364.000,9120,1,TH,1,100,24.449
637452.709553,637452.709529,1673971949.508409,3658493.000,9151,1,TH,1,100,24.373
637452.839586,637452.839562,1673971949.638438,3658619.000,9173,1,TH,1,100,24.380
637452.973747,637452.973723,1673971949.772595,3658749.000,9190,1,TH,1,100,24.393
637453.109972,637453.109948,1673971949.908816,3658881.000,9206,1,TH,1,100,24.386
637453.243101,637453.243077,1673971950.041941,3659010.000,9238,1,TH,1,100,24.425
637453.378294,637453.378270,1673971950.177130,3659141.000,9255,1,TH,1,100,24.425
637453.511422,637453.511399,1673971950.310256,3659270.000,9280,1,TH,1,100,24.352
637453.642487,637453.642464,1673971950.441317,3659397.000,9297,1,TH,1,100,24.359
637453.774584,637453.774561,1673971950.573410,3659525.000,9313,1,TH,1,100,24.464
637453.910809,637453.910786,1673971950.709631,3659657.000,9350,1,TH,1,100,24.464
637454.044970,637454.044947,1673971950.843788,3659787.000,9367,1,TH,1,100,24.412
637454.177067,637454.177044,1673971950.975881,3659915.000,9384,1,TH,1,100,24.412
637454.308132,637454.308109,1673971951.106943,3660042.000,9418,1,TH,1,100,24.349
637454.441261,637454.441238,1673971951.240068,3660171.000,9436,1,TH,1,100,24.349
637454.574390,637454.574366,1673971951.373193,3660300.000,9453,1,TH,1,100,24.367
637454.706487,637454.706463,1673971951.505286,3660428.000,9469,1,TH,1,100,24.367
637454.838584,637454.838560,1673971951.637379,3660556.000,9490,1,TH,1,100,24.437
637454.971713,637454.971689,1673971951.770504,3660685.000,9508,1,TH,1,100,24.437
637455.102778,637455.102754,1673971951.901566,3660812.000,9525,1,TH,1,100,24.479
637455.235907,637455.235883,1673971952.034691,3660941.000,9557,1,TH,1,100,24.479
637455.372132,637455.372108,1673971952.170912,3661073.000,9576,1,TH,1,100,24.351
637455.505261,637455.505237,1673971952.304037,3661202.000,9594,1,TH,1,100,24.351
637455.637358,637455.637334,1673971952.436131,3661330.000,9610,1,TH,1,100,24.424
637455.770487,637455.770463,1673971952.569256,3661459.000,9642,1,TH,1,100,24.424
637455.903616,637455.903592,1673971952.702381,3661588.000,9664,1,TH,1,100,24.435
637456.035713,637456.035689,1673971952.834474,3661716.000,9680,1,TH,1,100,24.435
637456.168842,637456.168818,1673971952.967599,3661845.000,9712,1,TH,1,100,24.492
637456.300939,637456.300915,1673971953.099692,3661973.000,9732,1,TH,1,100,24.492
637456.433036,637456.433012,1673971953.231786,3662101.000,9748,1,TH,1,100,24.445
637456.566164,637456.566141,1673971953.364911,3662230.000,9766,1,TH,1,100,24.445
637456.699293,637456.699270,1673971953.498036,3662359.000,9797,1,TH,1,100,24.383
637456.832422,637456.832399,1673971953.631161,3662488.000,9817,1,TH,1,100,24.382
637456.964519,637456.964496,1673971953.763254,3662616.000,9836,1,TH,1,100,24.450
637457.096616,637457.096593,1673971953.895347,3662744.000,9852,1,TH,1,100,24.451
637457.229745,637457.229722,1673971954.028473,3662873.000,9884,1,TH,1,100,24.401
637457.361842,637457.361819,1673971954.160566,3663001.000,9904,1,TH,1,100,24.401
637457.494971,637457.494947,1673971954.293691,3663130.000,9921,1,TH,1,100,24.398
637457.628100,637457.628076,1673971954.426816,3663259.000,9952,1,TH,1,100,24.398
637457.759165,637457.759141,1673971954.557877,3663386.000,9970,1,TH,1,100,24.440
637457.894358,637457.894334,1673971954.693067,3663517.000,9991,1,TH,1,100,24.447
637458.027487,637458.027463,1673971954.826192,3663646.000,10008,1,TH,1,100,24.413
637458.160616,637458.160592,1673971954.959317,3663775.000,10040,1,TH,1,100,24.413
637458.292713,637458.292689,1673971955.091410,3663903.000,10059,1,TH,1,100,24.481
637458.426874,637458.426850,1673971955.225567,3664033.000,10076,1,TH,1,100,24.474
637458.561035,637458.561011,1673971955.359724,3664163.000,10093,1,TH,1,100,24.435
637458.693132,637458.693108,1673971955.491818,3664291.000,10110,1,TH,1,100,24.442
637458.826261,637458.826237,1673971955.624943,3664420.000,10152,1,TH,1,100,24.408
637458.959390,637458.959366,1673971955.758068,3664549.000,10168,1,TH,1,100,24.408
637459.092519,637459.092495,1673971955.891193,3664678.000,10185,1,TH,1,100,24.377
637459.223584,637459.223560,1673971956.022254,3664805.000,10202,1,TH,1,100,24.376
637459.359809,637459.359785,1673971956.158475,3664937.000,10236,1,TH,1,100,24.298
637459.492938,637459.492914,1673971956.291601,3665066.000,10254,1,TH,1,100,24.298
637459.625035,637459.625011,1673971956.423694,3665194.000,10270,1,TH,1,100,24.371
637459.758164,637459.758140,1673971956.556819,3665323.000,10302,1,TH,1,100,24.371
637459.891292,637459.891269,1673971956.689944,3665452.000,10324,1,TH,1,100,24.424
637460.026485,637460.026462,1673971956.825133,3665583.000,10340,1,TH,1,100,24.424
637460.162710,637460.162687,1673971956.961354,3665715.000,10358,1,TH,1,100,24.413
637460.295839,637460.295816,1673971957.094480,3665844.000,10389,1,TH,1,100,24.413
637460.428968,637460.428945,1673971957.227605,3665973.000,10408,1,TH,1,100,24.424
637460.561065,637460.561042,1673971957.359698,3666101.000,10426,1,TH,1,100,24.424
637460.693162,637460.693139,1673971957.491791,3666229.000,10457,1,TH,1,100,24.382
637460.829387,637460.829363,1673971957.628012,3666361.000,10476,1,TH,1,100,24.382
637460.961484,637460.961460,1673971957.760105,3666489.000,10496,1,TH,1,100,24.397
637461.094613,637461.094589,1673971957.893231,3666618.000,10512,1,TH,1,100,24.397
637461.227742,637461.227718,1673971958.026356,3666747.000,10544,1,TH,1,100,24.436
637461.358807,637461.358783,1673971958.157417,3666874.000,10561,1,TH,1,100,24.436
637461.490904,637461.490880,1673971958.289510,3667002.000,10581,1,TH,1,100,24.371
637461.627129,637461.627105,1673971958.425731,3667134.000,10598,1,TH,1,100,24.371
637461.761290,637461.761266,1673971958.559889,3667264.000,10630,1,TH,1,100,24.405
637461.892355,637461.892331,1673971958.690950,3667391.000,10651,1,TH,1,100,24.405
637462.024452,637462.024428,1673971958.823043,3667519.000,10668,1,TH,1,100,24.436
637462.156549,637462.156525,1673971958.955136,3667647.000,10700,1,TH,1,100,24.436
637462.291742,637462.291718,1673971959.090325,3667778.000,10716,1,TH,1,100,24.335
637462.427967,637462.427943,1673971959.226546,3667910.000,10736,1,TH,1,100,24.335
637462.562128,637462.562104,1673971959.360703,3668040.000,10753,1,TH,1,100,24.452
637462.695257,637462.695233,1673971959.493829,3668169.000,10784,1,TH,1,100,24.452
637462.825290,637462.825266,1673971959.623858,3668295.000,10805,1,TH,1,100,24.389
637462.959451,637462.959427,1673971959.758015,3668425.000,10823,1,TH,1,100,24.397
637463.095676,637463.095652,1673971959.894236,3668557.000,10840,1,TH,1,100,24.355
637463.228805,637463.228781,1673971960.027361,3668686.000,10872,1,TH,1,100,24.355
637463.360901,637463.360878,1673971960.159455,3668814.000,10891,1,TH,1,100,24.349
637463.494030,637463.494007,1673971960.292580,3668943.000,10909,1,TH,1,100,24.349
637463.627159,637463.627136,1673971960.425705,3669072.000,10925,1,TH,1,100,24.391
637463.759256,637463.759233,1673971960.557798,3669200.000,10957,1,TH,1,100,24.384
637463.894449,637463.894426,1673971960.692987,3669331.000,10979,1,TH,1,100,24.347
637464.028610,637464.028587,1673971960.827144,3669461.000,10995,1,TH,1,100,24.355
637464.160707,637464.160683,1673971960.959238,3669589.000,11032,1,TH,1,100,24.470
637464.291772,637464.291748,1673971961.090299,3669716.000,11049,1,TH,1,100,24.470
637464.424901,637464.424877,1673971961.223424,3669845.000,11068,1,TH,1,100,24.365
637464.561126,637464.561102,1673971961.359645,3669977.000,11086,1,TH,1,100,24.365
637464.694255,637464.694231,1673971961.492770,3670106.000,11117,1,TH,1,100,24.388
637464.826352,637464.826328,1673971961.624863,3670234.000,11137,1,TH,1,100,24.389
637464.959481,637464.959457,1673971961.757989,3670363.000,11156,1,TH,1,100,24.433
637465.091578,637465.091554,1673971961.890082,3670491.000,11172,1,TH,1,100,24.433
637465.224707,637465.224683,1673971962.023207,3670620.000,11204,1,TH,1,100,24.397
637465.357836,637465.357812,1673971962.156332,3670749.000,11221,1,TH,1,100,24.397
637465.488901,637465.488877,1673971962.287393,3670876.000,11241,1,TH,1,100,24.462
637465.620998,637465.620974,1673971962.419487,3671004.000,11272,1,TH,1,100,24.462
637465.753095,637465.753071,1673971962.551580,3671132.000,11290,1,TH,1,100,24.470
637465.886224,637465.886200,1673971962.684705,3671261.000,11311,1,TH,1,100,24.470
637466.018321,637466.018297,1673971962.816798,3671389.000,11328,1,TH,1,100,24.376
637466.151450,637466.151426,1673971962.949923,3671518.000,11360,1,TH,1,100,24.376
637466.283547,637466.283523,1673971963.082016,3671646.000,11376,1,TH,1,100,24.488
637466.415644,637466.415620,1673971963.214110,3671774.000,11393,1,TH,1,100,24.488
637466.548772,637466.548749,1673971963.347235,3671903.000,11413,1,TH,1,100,24.465
637466.681901,637466.681878,1673971963.480360,3672032.000,11444,1,TH,1,100,24.465
637466.813998,637466.813975,1673971963.612453,3672160.000,11463,1,TH,1,100,24.451
637466.947127,637466.947104,1673971963.745579,3672289.000,11483,1,TH,1,100,24.451
637467.082320,637467.082296,1673971963.880768,3672420.000,11500,1,TH,1,100,24.368
637467.215449,637467.215425,1673971964.013893,3672549.000,11532,1,TH,1,100,24.368
637467.347546,637467.347522,1673971964.145986,3672677.000,11551,1,TH,1,100,24.483
637467.480675,637467.480651,1673971964.279111,3672806.000,11569,1,TH,1,100,24.490
637467.613804,637467.613780,1673971964.412236,3672935.000,11600,1,TH,1,100,24.472
637467.744869,637467.744845,1673971964.543298,3673062.000,11617,1,TH,1,100,24.465
637467.877998,637467.877974,1673971964.676423,3673191.000,11639,1,TH,1,100,24.308
637468.011127,637468.011103,1673971964.809548,3673320.000,11655,1,TH,1,100,24.308
637468.144256,637468.144232,1673971964.942673,3673449.000,11687,1,TH,1,100,24.367
637468.276353,637468.276329,1673971965.074766,3673577.000,11704,1,TH,1,100,24.375
637468.410514,637468.410490,1673971965.208923,3673707.000,11721,1,TH,1,100,24.464
637468.545707,637468.545683,1673971965.344113,3673838.000,11755,1,TH,1,100,24.464
637468.677804,637468.677780,1673971965.476206,3673966.000,11772,1,TH,1,100,24.422
637468.810933,637468.810909,1673971965.609331,3674095.000,11789,1,TH,1,100,24.415
637468.943030,637468.943006,1673971965.741424,3674223.000,11811,1,TH,1,100,24.383
637469.077191,637469.077167,1673971965.875581,3674353.000,11843,1,TH,1,100,24.391
637469.210320,637469.210296,1673971966.008707,3674482.000,11859,1,TH,1,100,24.344
637469.346545,637469.346521,1673971966.144928,3674614.000,11876,1,TH,1,100,24.343
637469.479674,637469.479650,1673971966.278053,3674743.000,11901,1,TH,1,100,24.341
637469.611771,637469.611747,1673971966.410146,3674871.000,11932,1,TH,1,100,24.341
637469.744900,637469.744876,1673971966.543271,3675000.000,11949,1,TH,1,100,24.479
637469.878028,637469.878005,1673971966.676396,3675129.000,11971,1,TH,1,100,24.480
637470.013221,637470.013198,1673971966.811585,3675260.000,11988,1,TH,1,100,24.443
637470.146350,637470.146327,1673971966.944710,3675389.000,12020,1,TH,1,100,24.443
637470.279479,637470.279455,1673971967.077836,3675518.000,12036,1,TH,1,100,24.469
637470.411576,637470.411552,1673971967.209929,3675646.000,12053,1,TH,1,100,24.469
637470.542641,637470.542617,1673971967.340990,3675773.000,12073,1,TH,1,100,24.443
637470.676802,637470.676778,1673971967.475147,3675903.000,12104,1,TH,1,100,24.443
637470.813027,637470.813003,1673971967.611368,3676035.000,12122,1,TH,1,100,24.485
637470.945124,637470.945100,1673971967.743462,3676163.000,12140,1,TH,1,100,24.485
637471.078253,637471.078229,1673971967.876587,3676292.000,12175,1,TH,1,100,24.294
637471.211382,637471.211358,1673971968.009712,3676421.000,12192,1,TH,1,100,24.293
637471.344511,637471.344487,1673971968.142837,3676550.000,12208,1,TH,1,100,24.424
637471.477640,637471.477616,1673971968.275962,3676679.000,12229,1,TH,1,100,24.424
637471.613865,637471.613841,1673971968.412184,3676811.000,12245,1,TH,1,100,24.443
637471.748026,637471.748002,1673971968.546341,3676941.000,12277,1,TH,1,100,24.443
637471.879091,637471.879067,1673971968.677402,3677068.000,12299,1,TH,1,100,24.341
637472.011188,637472.011164,1673971968.809495,3677196.000,12315,1,TH,1,100,24.341
637472.145349,637472.145325,1673971968.943652,3677326.000,12347,1,TH,1,100,24.474
637472.280542,637472.280518,1673971969.078841,3677457.000,12364,1,TH,1,100,24.474
637472.413671,637472.413647,1673971969.211967,3677586.000,12383,1,TH,1,100,24.391
637472.545768,637472.545744,1673971969.344060,3677714.000,12401,1,TH,1,100,24.391
637472.678897,637472.678873,1673971969.477185,3677843.000,12432,1,TH,1,100,24.403
637472.809962,637472.809938,1673971969.608246,3677970.000,12449,1,TH,1,100,24.403
637472.944123,637472.944099,1673971969.742403,3678100.000,12471,1,TH,1,100,24.377
637473.080348,637473.080324,1673971969.878624,3678232.000,12503,1,TH,1,100,24.377
637473.213477,637473.213453,1673971970.011750,3678361.000,12519,1,TH,1,100,24.409
637473.345573,637473.345550,1673971970.143843,3678489.000,12536,1,TH,1,100,24.409
637473.478702,637473.478679,1673971970.276968,3678618.000,12556,1,TH,1,100,24.403
637473.612863,637473.612839,1673971970.411125,3678748.000,12587,1,TH,1,100,24.403
637473.745992,637473.745968,1673971970.544250,3678877.000,12604,1,TH,1,100,24.451
637473.879121,637473.879097,1673971970.677375,3679006.000,12623,1,TH,1,100,24.451
637474.011218,637474.011194,1673971970.809469,3679134.000,12643,1,TH,1,100,24.451
637474.143315,637474.143291,1673971970.941562,3679262.000,12675,1,TH,1,100,24.458
637474.276444,637474.276420,1673971971.074687,3679391.000,12691,1,TH,1,100,24.468
637474.409573,637474.409549,1673971971.207812,3679520.000,12711,1,TH,1,100,24.468
637474.542702,637474.542678,1673971971.340937,3679649.000,12743,1,TH,1,100,24.463
637474.675831,637474.675807,1673971971.474062,3679778.000,12764,1,TH,1,100,24.463
637474.807928,637474.807904,1673971971.606156,3679906.000,12784,1,TH,1,100,24.458
637474.941057,637474.941033,1673971971.739281,3680035.000,12803,1,TH,1,100,24.458
637475.073154,637475.073130,1673971971.871374,3680163.000,12820,1,TH,1,100,24.427
637475.206283,637475.206259,1673971972.004499,3680292.000,12837,1,TH,1,100,24.427
637475.339412,637475.339388,1673971972.137625,3680421.000,12871,1,TH,1,100,24.424
637475.470477,637475.470453,1673971972.268686,3680548.000,12889,1,TH,1,100,24.424
637475.603606,637475.603582,1673971972.401811,3680677.000,12905,1,TH,1,100,24.481
637475.736735,637475.736711,1673971972.534936,3680806.000,12937,1,TH,1,100,24.481
637475.868832,637475.868808,1673971972.667029,3680934.000,12959,1,TH,1,100,24.505
637476.001961,637476.001937,1673971972.800154,3681063.000,12975,1,TH,1,100,24.505
637476.135090,637476.135066,1673971972.933280,3681192.000,12993,1,TH,1,100,24.413
637476.270283,637476.270259,1673971973.068469,3681323.000,13024,1,TH,1,100,24.413
637476.402380,637476.402356,1673971973.200562,3681451.000,13043,1,TH,1,100,24.418
637476.535508,637476.535484,1673971973.333687,3681580.000,13061,1,TH,1,100,24.418
637476.668637,637476.668613,1673971973.466812,3681709.000,13092,1,TH,1,100,24.418
637476.800734,637476.800710,1673971973.598905,3681837.000,13111,1,TH,1,100,24.418
637476.932831,637476.932807,1673971973.730999,3681965.000,13131,1,TH,1,100,24.385
637477.065960,637477.065936,1673971973.864124,3682094.000,13147,1,TH,1,100,24.385
637477.199089,637477.199065,1673971973.997249,3682223.000,13179,1,TH,1,100,24.455
637477.331186,637477.331162,1673971974.129342,3682351.000,13196,1,TH,1,100,24.455
637477.464315,637477.464291,1673971974.262467,3682480.000,13216,1,TH,1,100,24.486
637477.597444,637477.597420,1673971974.395592,3682609.000,13233,1,TH,1,100,24.486
637477.731605,637477.731581,1673971974.529750,3682739.000,13265,1,TH,1,100,24.460
637477.864734,637477.864710,1673971974.662875,3682868.000,13283,1,TH,1,100,24.460
637477.997863,637477.997839,1673971974.796000,3682997.000,13300,1,TH,1,100,24.447
637478.129960,637478.129936,1673971974.928093,3683125.000,13335,1,TH,1,100,24.447
637478.263089,637478.263065,1673971975.061219,3683254.000,13351,1,TH,1,100,24.413
637478.397250,637478.397226,1673971975.195375,3683384.000,13368,1,TH,1,100,24.413
637478.532443,637478.532419,1673971975.330565,3683515.000,13388,1,TH,1,100,24.486
637478.664540,637478.664516,1673971975.462658,3683643.000,13419,1,TH,1,100,24.486
637478.797669,637478.797645,1673971975.595783,3683772.000,13437,1,TH,1,100,24.450
637478.929766,637478.929742,1673971975.727876,3683900.000,13458,1,TH,1,100,24.450
637479.063927,637479.063903,1673971975.862033,3684030.000,13475,1,TH,1,100,24.510
637479.198088,637479.198064,1673971975.996191,3684160.000,13507,1,TH,1,100,24.517
637479.332249,637479.332225,1673971976.130348,3684290.000,13523,1,TH,1,100,24.434
637479.465378,637479.465354,1673971976.263473,3684419.000,13544,1,TH,1,100,24.426
637479.596443,637479.596419,1673971976.394534,3684546.000,13560,1,TH,1,100,24.471
637479.728540,637479.728515,1673971976.526627,3684674.000,13592,1,TH,1,100,24.478
637479.862700,637479.862676,1673971976.660784,3684804.000,13614,1,TH,1,100,24.449
637479.997893,637479.997869,1673971976.795974,3684935.000,13635,1,TH,1,100,24.442
637480.131022,637480.130998,1673971976.929099,3685064.000,13653,1,TH,1,100,24.428
637480.264151,637480.264127,1673971977.062224,3685193.000,13684,1,TH,1,100,24.428
637480.395216,637480.395192,1673971977.193285,3685320.000,13703,1,TH,1,100,24.439
637480.527313,637480.527289,1673971977.325378,3685448.000,13721,1,TH,1,100,24.447
637480.661474,637480.661450,1673971977.459536,3685578.000,13737,1,TH,1,100,24.428
637480.797699,637480.797675,1673971977.595757,3685710.000,13771,1,TH,1,100,24.428
637480.929796,637480.929772,1673971977.727850,3685838.000,13791,1,TH,1,100,24.454
637481.060861,637481.060837,1673971977.858911,3685965.000,13807,1,TH,1,100,24.447
637481.193990,637481.193966,1673971977.992036,3686094.000,13839,1,TH,1,100,24.423
637481.329183,637481.329159,1673971978.127225,3686225.000,13856,1,TH,1,100,24.431
637481.464376,637481.464352,1673971978.262414,3686356.000,13876,1,TH,1,100,24.439
637481.597505,637481.597481,1673971978.395540,3686485.000,13893,1,TH,1,100,24.439
637481.730634,637481.730610,1673971978.528665,3686614.000,13925,1,TH,1,100,24.480
637481.861699,637481.861675,1673971978.659726,3686741.000,13943,1,TH,1,100,24.480
637481.993796,637481.993772,1673971978.791819,3686869.000,13963,1,TH,1,100,24.522
637482.127957,637482.127933,1673971978.925977,3686999.000,13995,1,TH,1,100,24.522
637482.263150,637482.263126,1673971979.061166,3687130.000,14011,1,TH,1,100,24.496
637482.396279,637482.396255,1673971979.194291,3687259.000,14031,1,TH,1,100,24.496
637482.527344,637482.527320,1673971979.325352,3687386.000,14048,1,TH,1,100,24.472
637482.659441,637482.659417,1673971979.457445,3687514.000,14079,1,TH,1,100,24.472
637482.792570,637482.792546,1673971979.590570,3687643.000,14099,1,TH,1,100,24.392
637482.925699,637482.925674,1673971979.723696,3687772.000,14118,1,TH,1,100,24.391
637483.058828,637483.058803,1673971979.856821,3687901.000,14135,1,TH,1,100,24.386
637483.189892,637483.189868,1673971979.987882,3688028.000,14167,1,TH,1,100,24.386
637483.323021,637483.322997,1673971980.121007,3688157.000,14183,1,TH,1,100,24.467
637483.456150,637483.456126,1673971980.254132,3688286.000,14204,1,TH,1,100,24.467
637483.590311,637483.590287,1673971980.388289,3688416.000,14220,1,TH,1,100,24.493
637483.725504,637483.725480,1673971980.523479,3688547.000,14252,1,TH,1,100,24.493
637483.858633,637483.858609,1673971980.656604,3688676.000,14274,1,TH,1,100,24.418
637483.990730,637483.990706,1673971980.788697,3688804.000,14290,1,TH,1,100,24.418
637484.122827,637484.122803,1673971980.920790,3688932.000,14322,1,TH,1,100,24.449
637484.255956,637484.255932,1673971981.053915,3689061.000,14339,1,TH,1,100,24.449
637484.389085,637484.389061,1673971981.187040,3689190.000,14358,1,TH,1,100,24.515
637484.521182,637484.521158,1673971981.319134,3689318.000,14376,1,TH,1,100,24.515
637484.653279,637484.653255,1673971981.451227,3689446.000,14407,1,TH,1,100,24.447
637484.786408,637484.786384,1673971981.584352,3689575.000,14426,1,TH,1,100,24.454
637484.918505,637484.918481,1673971981.716445,3689703.000,14443,1,TH,1,100,24.529
637485.051634,637485.051610,1673971981.849570,3689832.000,14462,1,TH,1,100,24.529
637485.184247,637485.184223,1673971981.982180,3689960.500,14499,2,TH,1,100,24.495
637485.316860,637485.316836,1673971982.114789,3690089.000,14499,2,TH,1,100,24.488
637485.447925,637485.447901,1673971982.245850,3690216.000,14534,1,TH,1,100,24.496
637485.581054,637485.581030,1673971982.378975,3690345.000,14551,1,TH,1,100,24.503
637485.714183,637485.714159,1673971982.512100,3690474.000,14567,1,TH,1,100,24.451
637485.846280,637485.846255,1673971982.644193,3690602.000,14604,1,TH,1,100,24.451
637485.979409,637485.979384,1673971982.777319,3690731.000,14621,1,TH,1,100,24.482
637486.111506,637486.111481,1673971982.909412,3690859.000,14638,1,TH,1,100,24.483
637486.246699,637486.246674,1673971983.044601,3690990.000,14655,1,TH,1,100,24.407
637486.378795,637486.378771,1673971983.176694,3691118.000,14690,1,TH,1,100,24.406
637486.511924,637486.511900,1673971983.309819,3691247.000,14706,1,TH,1,100,24.539
637486.644021,637486.643997,1673971983.441913,3691375.000,14723,1,TH,1,100,24.540
637486.780246,637486.780222,1673971983.578134,3691507.000,14740,1,TH,1,100,24.425
637486.913375,637486.913351,1673971983.711259,3691636.000,14776,1,TH,1,100,24.425
637487.046504,637487.046480,1673971983.844384,3691765.000,14793,1,TH,1,100,24.485
637487.178601,637487.178577,1673971983.976477,3691893.000,14810,1,TH,1,100,24.485
637487.311730,637487.311706,1673971984.109602,3692022.000,14841,1,TH,1,100,24.443
637487.444859,637487.444835,1673971984.242728,3692151.000,14862,1,TH,1,100,24.443
637487.577988,637487.577964,1673971984.375853,3692280.000,14878,1,TH,1,100,24.516
637487.712149,637487.712125,1673971984.510010,3692410.000,14895,1,TH,1,100,24.516
637487.845278,637487.845254,1673971984.643135,3692539.000,14929,1,TH,1,100,24.574
637487.978407,637487.978383,1673971984.776260,3692668.000,14948,1,TH,1,100,24.574
637488.109472,637488.109448,1673971984.907321,3692795.000,14966,1,TH,1,100,24.475
637488.245697,637488.245673,1673971985.043543,3692927.000,14982,1,TH,1,100,24.474
637488.380890,637488.380866,1673971985.178732,3693058.000,15014,1,TH,1,100,24.399
637488.516083,637488.516059,1673971985.313921,3693189.000,15034,1,TH,1,100,24.399
637488.648180,637488.648156,1673971985.446014,3693317.000,15050,1,TH,1,100,24.529
637488.779245,637488.779221,1673971985.577075,3693444.000,15084,1,TH,1,100,24.529
637488.911342,637488.911318,1673971985.709168,3693572.000,15101,1,TH,1,100,24.461
637489.045503,637489.045479,1673971985.843326,3693702.000,15121,1,TH,1,100,24.461
637489.179664,637489.179639,1673971985.977483,3693832.000,15138,1,TH,1,100,24.472
637489.312793,637489.312768,1673971986.110608,3693961.000,15154,1,TH,1,100,24.472
637489.444890,637489.444865,1673971986.242701,3694089.000,15175,1,TH,1,100,24.487
637489.576987,637489.576962,1673971986.374794,3694217.000,15191,1,TH,1,100,24.487
637489.709083,637489.709059,1673971986.506888,3694345.000,15223,1,TH,1,100,24.511
637489.843244,637489.843220,1673971986.641045,3694475.000,15242,1,TH,1,100,24.511
637489.978437,637489.978413,1673971986.776234,3694606.000,15261,1,TH,1,100,24.409
637490.111566,637490.111542,1673971986.909359,3694735.000,15293,1,TH,1,100,24.409
637490.242631,637490.242607,1673971987.040420,3694862.000,15310,1,TH,1,100,24.474
637490.374728,637490.374704,1673971987.172513,3694990.000,15329,1,TH,1,100,24.474
637490.510953,637490.510929,1673971987.308735,3695122.000,15352,1,TH,1,100,24.427
637490.646146,637490.646122,1673971987.443924,3695253.000,15368,1,TH,1,100,24.427
637490.782371,637490.782347,1673971987.580145,3695385.000,15402,1,TH,1,100,24.388
637490.914468,637490.914444,1673971987.712238,3695513.000,15422,1,TH,1,100,24.395
637491.045533,637491.045509,1673971987.843299,3695640.000,15438,1,TH,1,100,24.489
637491.178662,637491.178638,1673971987.976424,3695769.000,15456,1,TH,1,100,24.489
637491.313855,637491.313831,1673971988.111614,3695900.000,15487,1,TH,1,100,24.487
637491.449048,637491.449024,1673971988.246803,3696031.000,15507,1,TH,1,100,24.480
637491.582177,637491.582153,1673971988.379928,3696160.000,15524,1,TH,1,100,24.516
637491.713242,637491.713218,1673971988.510989,3696287.000,15556,1,TH,1,100,24.524
637491.846371,637491.846347,1673971988.644114,3696416.000,15574,1,TH,1,100,24.526
637491.979500,637491.979476,1673971988.777239,3696545.000,15594,1,TH,1,100,24.526
637492.112629,637492.112605,1673971988.910365,3696674.000,15611,1,TH,1,100,24.466
637492.243694,637492.243670,1673971989.041426,3696801.000,15642,1,TH,1,100,24.466
637492.376823,637492.376798,1673971989.174551,3696930.000,15659,1,TH,1,100,24.448
637492.507888,637492.507863,1673971989.305612,3697057.000,15679,1,TH,1,100,24.448
637492.639985,637492.639960,1673971989.437705,3697185.000,15696,1,TH,1,100,24.497
637492.775178,637492.775153,1673971989.572895,3697316.000,15730,1,TH,1,100,24.497
637492.910371,637492.910346,1673971989.708084,3697447.000,15749,1,TH,1,100,24.542
637493.043500,637493.043475,1673971989.841209,3697576.000,15766,1,TH,1,100,24.542
637493.174564,637493.174540,1673971989.972270,3697703.000,15798,1,TH,1,100,24.502
637493.307693,637493.307669,1673971990.105395,3697832.000,15814,1,TH,1,100,24.502
637493.440822,637493.440798,1673971990.238520,3697961.000,15832,1,TH,1,100,24.466
637493.572919,637493.572895,1673971990.370614,3698089.000,15851,1,TH,1,100,24.466
637493.705016,637493.704992,1673971990.502707,3698217.000,15883,1,TH,1,100,24.479
637493.838145,637493.838121,1673971990.635832,3698346.000,15902,1,TH,1,100,24.479
637493.970242,637493.970218,1673971990.767925,3698474.000,15921,1,TH,1,100,24.432
