LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
637533.598640,637533.598615,1673972030.395196,3736873.333,22399,3,PI,1,100,4587
637533.638200,637533.638175,1673972030.434756,3736911.667,22399,3,PI,1,100,4595
637533.677761,637533.677736,1673972030.474315,3736950.000,22399,3,PI,1,100,4592
637533.717665,637533.717640,1673972030.514218,3736988.667,22417,3,PI,1,100,4592
637533.757569,637533.757544,1673972030.554121,3737027.333,22417,3,PI,1,100,4593
637533.797473,637533.797449,1673972030.594024,3737066.000,22417,3,PI,1,100,4592
637533.837722,637533.837697,1673972030.634271,3737105.000,22434,2,PI,1,100,4589
637533.877970,637533.877945,1673972030.674519,3737144.000,22434,2,PI,1,100,4579
637533.917874,637533.917849,1673972030.714422,3737182.667,22453,3,PI,1,100,4598
637533.957779,637533.957754,1673972030.754325,3737221.333,22453,3,PI,1,100,4592
637533.997683,637533.997658,1673972030.794228,3737260.000,22453,3,PI,1,100,4591
637534.036899,637534.036874,1673972030.833443,3737298.000,22469,3,PI,1,100,4580
637534.076115,637534.076091,1673972030.872658,3737336.000,22469,3,PI,1,100,4595
637534.115332,637534.115307,1673972030.911873,3737374.000,22469,3,PI,1,100,4594
637534.156096,637534.156071,1673972030.952636,3737413.500,22485,2,PI,1,100,4585
637534.196860,637534.196835,1673972030.993400,3737453.000,22485,2,PI,1,100,4589
637534.237109,637534.237084,1673972031.033647,3737492.000,22502,3,PI,1,100,4597
637534.277357,637534.277332,1673972031.073894,3737531.000,22502,3,PI,1,100,4590
637534.317605,637534.317580,1673972031.114141,3737570.000,22502,3,PI,1,100,4587
637534.357853,637534.357829,1673972031.154388,3737609.000,22519,2,PI,1,100,4587
637534.398102,637534.398077,1673972031.194635,3737648.000,22519,2,PI,1,100,4594
637534.438006,637534.437981,1673972031.234539,3737686.667,22539,3,PI,1,100,4591
637534.477910,637534.477885,1673972031.274442,3737725.333,22539,3,PI,1,100,4590
637534.517815,637534.517790,1673972031.314345,3737764.000,22539,3,PI,1,100,4591
637534.557719,637534.557694,1673972031.354248,3737802.667,22553,3,PI,1,100,4588
637534.597623,637534.597598,1673972031.394151,3737841.333,22553,3,PI,1,100,4590
637534.637527,637534.637503,1673972031.434054,3737880.000,22553,3,PI,1,100,4598
637534.675712,637534.675687,1673972031.472238,3737917.000,22571,2,PI,1,100,4590
637534.713896,637534.713871,1673972031.510421,3737954.000,22571,2,PI,1,100,4588
637534.754144,637534.754119,1673972031.550668,3737993.000,22589,3,PI,1,100,4590
637534.794393,637534.794368,1673972031.590915,3738032.000,22589,3,PI,1,100,4593
637534.834641,637534.834616,1673972031.631162,3738071.000,22589,3,PI,1,100,4584
637534.875405,637534.875380,1673972031.671925,3738110.500,22606,2,PI,1,100,4585
637534.916169,637534.916145,1673972031.712688,3738150.000,22606,2,PI,1,100,4596
637534.957106,637534.957081,1673972031.753623,3738189.667,22622,3,PI,1,100,4592
637534.998042,637534.998017,1673972031.794559,3738229.333,22622,3,PI,1,100,4596
637535.038978,637535.038953,1673972031.835494,3738269.000,22622,3,PI,1,100,4588
637535.078883,637535.078858,1673972031.875397,3738307.667,22641,3,PI,1,100,4591
637535.118787,637535.118762,1673972031.915300,3738346.333,22641,3,PI,1,100,4594
637535.158691,637535.158666,1673972031.955203,3738385.000,22641,3,PI,1,100,4592
637535.198424,637535.198399,1673972031.994935,3738423.500,22657,2,PI,1,100,4582
637535.238156,637535.238131,1673972032.034666,3738462.000,22657,2,PI,1,100,4592
637535.281844,637535.281819,1673972032.078353,3738504.333,22675,3,PI,1,100,4591
637535.325532,637535.325508,1673972032.122040,3738546.667,22675,3,PI,1,100,4594
637535.369221,637535.369196,1673972032.165727,3738589.000,22675,3,PI,1,100,4586
637535.409125,637535.409100,1673972032.205630,3738627.667,22694,3,PI,1,100,4594
637535.449029,637535.449004,1673972032.245533,3738666.333,22694,3,PI,1,100,4593
637535.488934,637535.488909,1673972032.285436,3738705.000,22694,3,PI,1,100,4592
637535.528838,637535.528813,1673972032.325340,3738743.667,22711,3,PI,1,100,4593
637535.568742,637535.568717,1673972032.365243,3738782.333,22711,3,PI,1,100,4588
637535.608646,637535.608622,1673972032.405146,3738821.000,22711,3,PI,1,100,4593
637535.649411,637535.649386,1673972032.445909,3738860.500,22726,2,PI,1,100,4589
637535.690175,637535.690150,1673972032.486672,3738900.000,22726,2,PI,1,100,4596
637535.730079,637535.730054,1673972032.526575,3738938.667,22745,3,PI,1,100,4585
637535.769984,637535.769959,1673972032.566478,3738977.333,22745,3,PI,1,100,4594
637535.809888,637535.809863,1673972032.606381,3739016.000,22745,3,PI,1,100,4591
637535.850136,637535.850111,1673972032.646629,3739055.000,22761,2,PI,1,100,4594
637535.890384,637535.890360,1673972032.686876,3739094.000,22761,2,PI,1,100,4592
637535.929945,637535.929920,1673972032.726435,3739132.333,22782,3,PI,1,100,4594
637535.969505,637535.969480,1673972032.765994,3739170.667,22782,3,PI,1,100,4582
637536.009065,637536.009040,1673972032.805553,3739209.000,22782,3,PI,1,100,4590
637536.048626,637536.048601,1673972032.845112,3739247.333,22798,3,PI,1,100,4597
637536.088186,637536.088161,1673972032.884672,3739285.667,22798,3,PI,1,100,4588
637536.127746,637536.127721,1673972032.924231,3739324.000,22798,3,PI,1,100,4591
637536.166446,637536.166422,1673972032.962930,3739361.500,22813,2,PI,1,100,4589
637536.205147,637536.205122,1673972033.001629,3739399.000,22813,2,PI,1,100,4590
637536.245051,637536.245026,1673972033.041532,3739437.667,22829,3,PI,1,100,4588
637536.284955,637536.284930,1673972033.081435,3739476.333,22829,3,PI,1,100,4589
637536.324860,637536.324835,1673972033.121339,3739515.000,22829,3,PI,1,100,4582
637536.365452,637536.365427,1673972033.161930,3739554.333,22850,3,PI,1,100,4600
637536.406044,637536.406019,1673972033.202521,3739593.667,22850,3,PI,1,100,4587
637536.446637,637536.446612,1673972033.243112,3739633.000,22850,3,PI,1,100,4594
637536.487917,637536.487892,1673972033.284391,3739673.000,22866,2,PI,1,100,4591
637536.529197,637536.529172,1673972033.325670,3739713.000,22866,2,PI,1,100,4599
637536.569101,637536.569076,1673972033.365573,3739751.667,22882,3,PI,1,100,4590
637536.609006,637536.608981,1673972033.405477,3739790.333,22882,3,PI,1,100,4598
637536.648910,637536.648885,1673972033.445380,3739829.000,22882,3,PI,1,100,4593
637536.688126,637536.688101,1673972033.484595,3739867.000,22900,2,PI,1,100,4593
637536.727343,637536.727318,1673972033.523810,3739905.000,22900,2,PI,1,100,4589
637536.766559,637536.766534,1673972033.563025,3739943.000,22917,3,PI,1,100,4592
637536.805775,637536.805750,1673972033.602240,3739981.000,22917,3,PI,1,100,4589
637536.844991,637536.844966,1673972033.641456,3740019.000,22917,3,PI,1,100,4586
637536.884552,637536.884527,1673972033.681015,3740057.333,22936,3,PI,1,100,4592
637536.924112,637536.924087,1673972033.720574,3740095.667,22936,3,PI,1,100,4595
637536.963672,637536.963647,1673972033.760133,3740134.000,22936,3,PI,1,100,4584
637537.004953,637537.004928,1673972033.801412,3740174.000,22954,2,PI,1,100,4586
637537.046233,637537.046208,1673972033.842691,3740214.000,22954,2,PI,1,100,4598
637537.090265,637537.090240,1673972033.886722,3740256.667,22968,3,PI,1,100,4589
637537.134297,637537.134273,1673972033.930753,3740299.333,22968,3,PI,1,100,4593
637537.178330,637537.178305,1673972033.974784,3740342.000,22968,3,PI,1,100,4586
637537.219094,637537.219069,1673972034.015548,3740381.500,22985,2,PI,1,100,4588
637537.259858,637537.259833,1673972034.056311,3740421.000,22985,2,PI,1,100,4590
637537.300451,637537.300426,1673972034.096902,3740460.333,23002,3,PI,1,100,4603
637537.341043,637537.341018,1673972034.137493,3740499.667,23002,3,PI,1,100,4592
637537.381635,637537.381610,1673972034.178084,3740539.000,23002,3,PI,1,100,4583
637537.421884,637537.421859,1673972034.218331,3740578.000,23019,2,PI,1,100,4593
637537.462132,637537.462107,1673972034.258579,3740617.000,23019,2,PI,1,100,4594
637537.501348,637537.501323,1673972034.297794,3740655.000,23038,5,PI,1,100,4591
637537.540564,637537.540539,1673972034.337009,3740693.000,23038,5,PI,1,100,4599
637537.579781,637537.579756,1673972034.376224,3740731.000,23038,5,PI,1,100,4590
637537.618997,637537.618972,1673972034.415439,3740769.000,23038,5,PI,1,100,4593
637537.658213,637537.658188,1673972034.454654,3740807.000,23038,5,PI,1,100,4591
637537.698462,637537.698437,1673972034.494901,3740846.000,23058,2,PI,1,100,4588
637537.738710,637537.738685,1673972034.535149,3740885.000,23058,2,PI,1,100,4583
637537.779302,637537.779277,1673972034.575740,3740924.333,23074,3,PI,1,100,4587
637537.819894,637537.819869,1673972034.616331,3740963.667,23074,3,PI,1,100,4602
637537.860487,637537.860462,1673972034.656922,3741003.000,23074,3,PI,1,100,4585
637537.901251,637537.901226,1673972034.697685,3741042.500,23092,2,PI,1,100,4588
637537.942015,637537.941990,1673972034.738448,3741082.000,23092,2,PI,1,100,4586
637537.981920,637537.981895,1673972034.778351,3741120.667,23109,3,PI,1,100,4599
637538.021824,637538.021799,1673972034.818254,3741159.333,23109,3,PI,1,100,4591
637538.061728,637538.061703,1673972034.858158,3741198.000,23109,3,PI,1,100,4591
637538.101976,637538.101951,1673972034.898405,3741237.000,23131,3,PI,1,100,4584
637538.142225,637538.142200,1673972034.938652,3741276.000,23131,3,PI,1,100,4594
637538.182473,637538.182448,1673972034.978899,3741315.000,23131,3,PI,1,100,4589
637538.221689,637538.221664,1673972035.018114,3741353.000,23147,2,PI,1,100,4593
637538.260906,637538.260881,1673972035.057329,3741391.000,23147,2,PI,1,100,4582
637538.300810,637538.300785,1673972035.097233,3741429.667,23164,3,PI,1,100,4591
637538.340714,637538.340689,1673972035.137136,3741468.333,23164,3,PI,1,100,4594
637538.380618,637538.380593,1673972035.177039,3741507.000,23164,3,PI,1,100,4589
637538.420351,637538.420326,1673972035.216770,3741545.500,23182,2,PI,1,100,4585
637538.460083,637538.460058,1673972035.256501,3741584.000,23182,2,PI,1,100,4584
637538.499987,637538.499962,1673972035.296404,3741622.667,23199,3,PI,1,100,4598
637538.539892,637538.539867,1673972035.336308,3741661.333,23199,3,PI,1,100,4592
637538.579796,637538.579771,1673972035.376211,3741700.000,23199,3,PI,1,100,4596
637538.619700,637538.619675,1673972035.416114,3741738.667,23216,3,PI,1,100,4593
637538.659604,637538.659579,1673972035.456017,3741777.333,23216,3,PI,1,100,4593
637538.699509,637538.699484,1673972035.495920,3741816.000,23216,3,PI,1,100,4592
637538.739757,637538.739732,1673972035.536167,3741855.000,23235,2,PI,1,100,4592
637538.780005,637538.779980,1673972035.576415,3741894.000,23235,2,PI,1,100,4586
637538.819222,637538.819197,1673972035.615630,3741932.000,23249,3,PI,1,100,4603
637538.858438,637538.858413,1673972035.654845,3741970.000,23249,3,PI,1,100,4588
637538.897654,637538.897629,1673972035.694060,3742008.000,23249,3,PI,1,100,4587
637538.944095,637538.944070,1673972035.740499,3742053.000,23270,2,PI,1,100,4590
637538.990535,637538.990510,1673972035.786938,3742098.000,23270,2,PI,1,100,4599
637539.029407,637539.029382,1673972035.825809,3742135.667,23286,3,PI,1,100,4592
637539.068279,637539.068254,1673972035.864680,3742173.333,23286,3,PI,1,100,4585
637539.107152,637539.107127,1673972035.903552,3742211.000,23286,3,PI,1,100,4593
637539.146712,637539.146687,1673972035.943111,3742249.333,23303,3,PI,1,100,4593
637539.186272,637539.186247,1673972035.982670,3742287.667,23303,3,PI,1,100,4585
637539.225833,637539.225808,1673972036.022229,3742326.000,23303,3,PI,1,100,4577
637539.266597,637539.266572,1673972036.062992,3742365.500,23319,2,PI,1,100,4600
637539.307361,637539.307336,1673972036.103755,3742405.000,23319,2,PI,1,100,4592
637539.347265,637539.347240,1673972036.143658,3742443.667,23335,3,PI,1,100,4588
637539.387170,637539.387145,1673972036.183562,3742482.333,23335,3,PI,1,100,4580
637539.427074,637539.427049,1673972036.223465,3742521.000,23335,3,PI,1,100,4593
637539.466806,637539.466781,1673972036.263196,3742559.500,23354,2,PI,1,100,4588
637539.506539,637539.506514,1673972036.302927,3742598.000,23354,2,PI,1,100,4583
637539.546443,637539.546418,1673972036.342830,3742636.667,23371,3,PI,1,100,4584
637539.586347,637539.586322,1673972036.382733,3742675.333,23371,3,PI,1,100,4600
637539.626251,637539.626226,1673972036.422637,3742714.000,23371,3,PI,1,100,4582
637539.665812,637539.665787,1673972036.462196,3742752.333,23390,3,PI,1,100,4595
637539.705372,637539.705347,1673972036.501755,3742790.667,23390,3,PI,1,100,4592
637539.744932,637539.744907,1673972036.541314,3742829.000,23390,3,PI,1,100,4590
637539.784794,637539.784769,1673972036.581174,3742867.625,23411,8,PI,1,100,4596
637539.824655,637539.824630,1673972036.621034,3742906.250,23411,8,PI,1,100,4591
637539.864516,637539.864491,1673972036.660894,3742944.875,23411,8,PI,1,100,4588
637539.904377,637539.904352,1673972036.700755,3742983.500,23411,8,PI,1,100,4585
637539.944239,637539.944214,1673972036.740615,3743022.125,23411,8,PI,1,100,4602
637539.984100,637539.984075,1673972036.780475,3743060.750,23411,8,PI,1,100,4598
637540.023961,637540.023936,1673972036.820335,3743099.375,23411,8,PI,1,100,4592
637540.063823,637540.063798,1673972036.860195,3743138.000,23411,8,PI,1,100,4593
637540.103211,637540.103186,1673972036.899582,3743176.167,23428,6,PI,1,100,4595
637540.142599,637540.142574,1673972036.938970,3743214.333,23428,6,PI,1,100,4589
637540.181987,637540.181962,1673972036.978357,3743252.500,23428,6,PI,1,100,4588
637540.221376,637540.221351,1673972037.017744,3743290.667,23428,6,PI,1,100,4586
637540.260764,637540.260739,1673972037.057131,3743328.833,23428,6,PI,1,100,4600
637540.300152,637540.300127,1673972037.096518,3743367.000,23428,6,PI,1,100,4590
637540.340057,637540.340032,1673972037.136421,3743405.667,23445,3,PI,1,100,4589
637540.379961,637540.379936,1673972037.176325,3743444.333,23445,3,PI,1,100,4587
637540.419865,637540.419840,1673972037.216228,3743483.000,23445,3,PI,1,100,4597
637540.460113,637540.460088,1673972037.256475,3743522.000,23465,3,PI,1,100,4592
637540.500362,637540.500337,1673972037.296722,3743561.000,23465,3,PI,1,100,4590
637540.540610,637540.540585,1673972037.336969,3743600.000,23465,3,PI,1,100,4590
637540.580514,637540.580489,1673972037.376872,3743638.667,23482,3,PI,1,100,4595
637540.620419,637540.620394,1673972037.416775,3743677.333,23482,3,PI,1,100,4581
637540.660323,637540.660298,1673972037.456679,3743716.000,23482,3,PI,1,100,4595
637540.704699,637540.704674,1673972037.501054,3743759.000,23501,3,PI,1,100,4594
637540.749076,637540.749051,1673972037.545429,3743802.000,23501,3,PI,1,100,4589
637540.793452,637540.793427,1673972037.589804,3743845.000,23501,3,PI,1,100,4592
637540.833184,637540.833159,1673972037.629535,3743883.500,23515,2,PI,1,100,4585
637540.872916,637540.872891,1673972037.669266,3743922.000,23515,2,PI,1,100,4593
637540.912821,637540.912796,1673972037.709169,3743960.667,23536,3,PI,1,100,4590
637540.952725,637540.952700,1673972037.749072,3743999.333,23536,3,PI,1,100,4586
637540.992629,637540.992604,1673972037.788975,3744038.000,23536,3,PI,1,100,4589
637541.032190,637541.032165,1673972037.828535,3744076.333,23552,3,PI,1,100,4599
637541.071750,637541.071725,1673972037.868094,3744114.667,23552,3,PI,1,100,4592
637541.111310,637541.111285,1673972037.907653,3744153.000,23552,3,PI,1,100,4595
637541.151042,637541.151017,1673972037.947384,3744191.500,23569,2,PI,1,100,4593
637541.190775,637541.190750,1673972037.987115,3744230.000,23569,2,PI,1,100,4588
637541.230679,637541.230654,1673972038.027019,3744268.667,23585,3,PI,1,100,4596
637541.270583,637541.270558,1673972038.066922,3744307.333,23585,3,PI,1,100,4590
637541.310488,637541.310463,1673972038.106825,3744346.000,23585,3,PI,1,100,4594
637541.350048,637541.350023,1673972038.146384,3744384.333,23604,3,PI,1,100,4585
637541.389608,637541.389583,1673972038.185943,3744422.667,23604,3,PI,1,100,4598
637541.429168,637541.429143,1673972038.225502,3744461.000,23604,3,PI,1,100,4598
637541.468901,637541.468876,1673972038.265234,3744499.500,23620,2,PI,1,100,4595
637541.508633,637541.508608,1673972038.304965,3744538.000,23620,2,PI,1,100,4589
637541.548537,637541.548512,1673972038.344868,3744576.667,23637,3,PI,1,100,4592
637541.588442,637541.588417,1673972038.384771,3744615.333,23637,3,PI,1,100,4594
637541.628346,637541.628321,1673972038.424674,3744654.000,23637,3,PI,1,100,4592
637541.667562,637541.667537,1673972038.463889,3744692.000,23656,3,PI,1,100,4584
637541.706778,637541.706753,1673972038.503104,3744730.000,23656,3,PI,1,100,4604
637541.745995,637541.745970,1673972038.542320,3744768.000,23656,3,PI,1,100,4593
637541.786759,637541.786734,1673972038.583083,3744807.500,23673,2,PI,1,100,4584
637541.827523,637541.827498,1673972038.623846,3744847.000,23673,2,PI,1,100,4589
637541.868116,637541.868091,1673972038.664437,3744886.333,23690,3,PI,1,100,4597
637541.908708,637541.908683,1673972038.705028,3744925.667,23690,3,PI,1,100,4591
637541.949300,637541.949275,1673972038.745619,3744965.000,23690,3,PI,1,100,4590
637541.989032,637541.989007,1673972038.785350,3745003.500,23708,2,PI,1,100,4583
637542.028765,637542.028740,1673972038.825082,3745042.000,23708,2,PI,1,100,4589
637542.068669,637542.068644,1673972038.864985,3745080.667,23724,3,PI,1,100,4589
637542.108573,637542.108548,1673972038.904888,3745119.333,23724,3,PI,1,100,4593
637542.148478,637542.148453,1673972038.944791,3745158.000,23724,3,PI,1,100,4589
637542.188726,637542.188701,1673972038.985038,3745197.000,23741,3,PI,1,100,4584
637542.228974,637542.228949,1673972039.025285,3745236.000,23741,3,PI,1,100,4592
637542.269222,637542.269197,1673972039.065532,3745275.000,23741,3,PI,1,100,4595
637542.308439,637542.308414,1673972039.104748,3745313.000,23758,2,PI,1,100,4586
637542.347655,637542.347630,1673972039.143963,3745351.000,23758,2,PI,1,100,4583
637542.392375,637542.392350,1673972039.188682,3745394.333,23776,3,PI,1,100,4599
637542.437096,637542.437071,1673972039.233401,3745437.667,23776,3,PI,1,100,4595
637542.481816,637542.481791,1673972039.278120,3745481.000,23776,3,PI,1,100,4590
637542.520516,637542.520491,1673972039.316819,3745518.500,23792,2,PI,1,100,4584
637542.559217,637542.559192,1673972039.355518,3745556.000,23792,2,PI,1,100,4592
637542.598777,637542.598752,1673972039.395077,3745594.333,23810,3,PI,1,100,4591
637542.638337,637542.638312,1673972039.434637,3745632.667,23810,3,PI,1,100,4596
637542.677897,637542.677872,1673972039.474196,3745671.000,23810,3,PI,1,100,4591
637542.718662,637542.718637,1673972039.514959,3745710.500,23828,2,PI,1,100,4593
637542.759426,637542.759401,1673972039.555722,3745750.000,23828,2,PI,1,100,4587
637542.799330,637542.799305,1673972039.595625,3745788.667,23844,3,PI,1,100,4585
637542.839235,637542.839210,1673972039.635528,3745827.333,23844,3,PI,1,100,4601
637542.879139,637542.879114,1673972039.675431,3745866.000,23844,3,PI,1,100,4601
637542.919043,637542.919018,1673972039.715335,3745904.667,23863,3,PI,1,100,4591
637542.958947,637542.958922,1673972039.755238,3745943.333,23863,3,PI,1,100,4589
637542.998852,637542.998827,1673972039.795141,3745982.000,23863,3,PI,1,100,4596
637543.038584,637543.038559,1673972039.834872,3746020.500,23880,2,PI,1,100,4589
637543.078316,637543.078291,1673972039.874603,3746059.000,23880,2,PI,1,100,4588
637543.118221,637543.118196,1673972039.914506,3746097.667,23896,3,PI,1,100,4585
637543.158125,637543.158100,1673972039.954410,3746136.333,23896,3,PI,1,100,4600
637543.198029,637543.198004,1673972039.994313,3746175.000,23896,3,PI,1,100,4582
637543.238277,637543.238252,1673972040.034560,3746214.000,23913,2,PI,1,100,4593
637543.278526,637543.278501,1673972040.074807,3746253.000,23913,2,PI,1,100,4589
637543.318774,637543.318749,1673972040.115054,3746292.000,23937,5,PI,1,100,4594
637543.359022,637543.358997,1673972040.155301,3746331.000,23937,5,PI,1,100,4593
637543.399271,637543.399246,1673972040.195549,3746370.000,23937,5,PI,1,100,4588
637543.439519,637543.439494,1673972040.235796,3746409.000,23937,5,PI,1,100,4593
637543.479767,637543.479742,1673972040.276043,3746448.000,23937,5,PI,1,100,4585
637543.520016,637543.519990,1673972040.316290,3746487.000,23953,3,PI,1,100,4585
637543.560264,637543.560239,1673972040.356537,3746526.000,23953,3,PI,1,100,4596
637543.600512,637543.600487,1673972040.396784,3746565.000,23953,3,PI,1,100,4591
637543.640072,637543.640047,1673972040.436343,3746603.333,23971,3,PI,1,100,4585
637543.679633,637543.679608,1673972040.475903,3746641.667,23971,3,PI,1,100,4590
637543.719193,637543.719168,1673972040.515462,3746680.000,23971,3,PI,1,100,4595
637543.758409,637543.758384,1673972040.554677,3746718.000,23988,2,PI,1,100,4585
637543.797626,637543.797600,1673972040.593892,3746756.000,23988,2,PI,1,100,4584
637543.836842,637543.836817,1673972040.633107,3746794.000,24004,3,PI,1,100,4605
637543.876058,637543.876033,1673972040.672322,3746832.000,24004,3,PI,1,100,4586
637543.915274,637543.915249,1673972040.711538,3746870.000,24004,3,PI,1,100,4585
637543.955179,637543.955154,1673972040.751441,3746908.667,24024,3,PI,1,100,4592
637543.995083,637543.995058,1673972040.791344,3746947.333,24024,3,PI,1,100,4595
637544.034987,637544.034962,1673972040.831247,3746986.000,24024,3,PI,1,100,4589
637544.076268,637544.076242,1673972040.872526,3747026.000,24041,2,PI,1,100,4592
637544.117548,637544.117523,1673972040.913805,3747066.000,24041,2,PI,1,100,4590
637544.158140,637544.158115,1673972040.954396,3747105.333,24057,3,PI,1,100,4592
637544.198732,637544.198707,1673972040.994987,3747144.667,24057,3,PI,1,100,4590
637544.239325,637544.239300,1673972041.035579,3747184.000,24057,3,PI,1,100,4591
637544.285765,637544.285740,1673972041.082018,3747229.000,24073,2,PI,1,100,4595
637544.332205,637544.332180,1673972041.128457,3747274.000,24073,2,PI,1,100,4591
637544.372110,637544.372085,1673972041.168360,3747312.667,24092,3,PI,1,100,4588
637544.412014,637544.411989,1673972041.208263,3747351.333,24092,3,PI,1,100,4590
637544.451918,637544.451893,1673972041.248166,3747390.000,24092,3,PI,1,100,4591
637544.492167,637544.492141,1673972041.288413,3747429.000,24109,2,PI,1,100,4588
637544.532415,637544.532390,1673972041.328660,3747468.000,24109,2,PI,1,100,4594
637544.571975,637544.571950,1673972041.368220,3747506.333,24126,3,PI,1,100,4590
637544.611535,637544.611510,1673972041.407779,3747544.667,24126,3,PI,1,100,4591
637544.651096,637544.651071,1673972041.447338,3747583.000,24126,3,PI,1,100,4586
637544.690312,637544.690287,1673972041.486553,3747621.000,24144,2,PI,1,100,4593
637544.729528,637544.729503,1673972041.525768,3747659.000,24144,2,PI,1,100,4591
637544.770465,637544.770439,1673972041.566703,3747698.667,24159,3,PI,1,100,4590
637544.811401,637544.811376,1673972041.607639,3747738.333,24159,3,PI,1,100,4593
637544.852337,637544.852312,1673972041.648574,3747778.000,24159,3,PI,1,100,4597
637544.892585,637544.892560,1673972041.688821,3747817.000,24176,3,PI,1,100,4590
637544.932834,637544.932809,1673972041.729068,3747856.000,24176,3,PI,1,100,4580
637544.973082,637544.973057,1673972041.769315,3747895.000,24176,3,PI,1,100,4600
637545.013846,637545.013821,1673972041.810078,3747934.500,24196,2,PI,1,100,4591
637545.054611,637545.054586,1673972041.850841,3747974.000,24196,2,PI,1,100,4589
637545.094515,637545.094490,1673972041.890744,3748012.667,24213,3,PI,1,100,4586
637545.134419,637545.134394,1673972041.930648,3748051.333,24213,3,PI,1,100,4595
637545.174323,637545.174298,1673972041.970551,3748090.000,24213,3,PI,1,100,4592
637545.213540,637545.213515,1673972042.009766,3748128.000,24227,2,PI,1,100,4596
637545.252756,637545.252731,1673972042.048981,3748166.000,24227,2,PI,1,100,4584
637545.291972,637545.291947,1673972042.088196,3748204.000,24245,3,PI,1,100,4594
637545.331189,637545.331163,1673972042.127412,3748242.000,24245,3,PI,1,100,4590
637545.370405,637545.370380,1673972042.166627,3748280.000,24245,3,PI,1,100,4597
637545.410309,637545.410284,1673972042.206530,3748318.667,24264,3,PI,1,100,4588
637545.450213,637545.450188,1673972042.246433,3748357.333,24264,3,PI,1,100,4588
637545.490118,637545.490093,1673972042.286336,3748396.000,24264,3,PI,1,100,4592
637545.531398,637545.531373,1673972042.327615,3748436.000,24281,2,PI,1,100,4589
637545.572678,637545.572653,1673972042.368894,3748476.000,24281,2,PI,1,100,4584
637545.613271,637545.613246,1673972042.409486,3748515.333,24298,3,PI,1,100,4585
637545.653863,637545.653838,1673972042.450077,3748554.667,24298,3,PI,1,100,4606
637545.694455,637545.694430,1673972042.490668,3748594.000,24298,3,PI,1,100,4587
637545.734187,637545.734162,1673972042.530399,3748632.500,24315,2,PI,1,100,4588
637545.773920,637545.773895,1673972042.570130,3748671.000,24315,2,PI,1,100,4586
637545.813136,637545.813111,1673972042.609345,3748709.000,24334,4,PI,1,100,4598
637545.852352,637545.852327,1673972042.648561,3748747.000,24334,4,PI,1,100,4589
637545.891569,637545.891544,1673972042.687776,3748785.000,24334,4,PI,1,100,4592
637545.930785,637545.930760,1673972042.726991,3748823.000,24334,4,PI,1,100,4588
637545.970001,637545.969976,1673972042.766206,3748861.000,24352,2,PI,1,100,4587
637546.009217,637546.009192,1673972042.805421,3748899.000,24352,2,PI,1,100,4583
637546.053250,637546.053225,1673972042.849452,3748941.667,24368,3,PI,1,100,4599
637546.097282,637546.097257,1673972042.893483,3748984.333,24368,3,PI,1,100,4594
637546.141314,637546.141289,1673972042.937514,3749027.000,24368,3,PI,1,100,4590
637546.181047,637546.181022,1673972042.977246,3749065.500,24385,2,PI,1,100,4593
637546.220779,637546.220754,1673972043.016977,3749104.000,24385,2,PI,1,100,4593
637546.260683,637546.260658,1673972043.056880,3749142.667,24400,3,PI,1,100,4598
637546.300588,637546.300562,1673972043.096783,3749181.333,24400,3,PI,1,100,4589
637546.340492,637546.340467,1673972043.136686,3749220.000,24400,3,PI,1,100,4593
637546.381256,637546.381231,1673972043.177449,3749259.500,24420,2,PI,1,100,4588
637546.422020,637546.421995,1673972043.218212,3749299.000,24420,2,PI,1,100,4588
637546.462613,637546.462588,1673972043.258804,3749338.333,24436,3,PI,1,100,4596
637546.503205,637546.503180,1673972043.299395,3749377.667,24436,3,PI,1,100,4599
637546.543797,637546.543772,1673972043.339986,3749417.000,24436,3,PI,1,100,4590
637546.584046,637546.584021,1673972043.380233,3749456.000,24454,3,PI,1,100,4590
637546.624294,637546.624269,1673972043.420480,3749495.000,24454,3,PI,1,100,4588
637546.664542,637546.664517,1673972043.460727,3749534.000,24454,3,PI,1,100,4599
637546.703242,637546.703217,1673972043.499426,3749571.500,24472,2,PI,1,100,4594
637546.741943,637546.741918,1673972043.538126,3749609.000,24472,2,PI,1,100,4580
637546.781503,637546.781478,1673972043.577685,3749647.333,24487,3,PI,1,100,4597
637546.821063,637546.821038,1673972043.617244,3749685.667,24487,3,PI,1,100,4604
637546.860624,637546.860599,1673972043.656803,3749724.000,24487,3,PI,1,100,4586
637546.900528,637546.900503,1673972043.696706,3749762.667,24506,3,PI,1,100,4581
637546.940432,637546.940407,1673972043.736609,3749801.333,24506,3,PI,1,100,4596
637546.980336,637546.980311,1673972043.776513,3749840.000,24506,3,PI,1,100,4590
637547.021617,637547.021592,1673972043.817792,3749880.000,24524,2,PI,1,100,4587
637547.062897,637547.062872,1673972043.859071,3749920.000,24524,2,PI,1,100,4586
637547.103145,637547.103120,1673972043.899318,3749959.000,24540,3,PI,1,100,4609
637547.143394,637547.143369,1673972043.939565,3749998.000,24540,3,PI,1,100,4590
637547.183642,637547.183617,1673972043.979812,3750037.000,24540,3,PI,1,100,4593
