LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
637556.599334,637556.599309,1673972053.395236,3759160.667,26107,3,AY,1,100,-0.067
637556.638894,637556.638869,1673972053.434796,3759199.000,26107,3,AY,1,100,-0.069
637556.678798,637556.678773,1673972053.474699,3759237.667,26124,3,AY,1,100,-0.066
637556.718703,637556.718677,1673972053.514602,3759276.333,26124,3,AY,1,100,-0.068
637556.758607,637556.758582,1673972053.554505,3759315.000,26124,3,AY,1,100,-0.068
637556.798339,637556.798314,1673972053.594236,3759353.500,26140,2,AY,1,100,-0.068
637556.838072,637556.838046,1673972053.633967,3759392.000,26140,2,AY,1,100,-0.067
637556.878062,637556.878037,1673972053.673957,3759430.750,26161,4,AY,1,100,-0.066
637556.918052,637556.918027,1673972053.713946,3759469.500,26161,4,AY,1,100,-0.067
637556.958042,637556.958017,1673972053.753935,3759508.250,26161,4,AY,1,100,-0.066
637556.998033,637556.998007,1673972053.793924,3759547.000,26161,4,AY,1,100,-0.069
637557.038797,637557.038772,1673972053.834687,3759586.500,26177,2,AY,1,100,-0.066
637557.079561,637557.079536,1673972053.875450,3759626.000,26177,2,AY,1,100,-0.068
637557.119466,637557.119440,1673972053.915353,3759664.667,26194,3,AY,1,100,-0.067
637557.159370,637557.159345,1673972053.955256,3759703.333,26194,3,AY,1,100,-0.068
637557.199274,637557.199249,1673972053.995160,3759742.000,26194,3,AY,1,100,-0.068
637557.239522,637557.239497,1673972054.035407,3759781.000,26208,2,AY,1,100,-0.069
637557.279771,637557.279745,1673972054.075654,3759820.000,26208,2,AY,1,100,-0.067
637557.323459,637557.323434,1673972054.119341,3759862.333,26226,3,AY,1,100,-0.067
637557.367147,637557.367122,1673972054.163028,3759904.667,26226,3,AY,1,100,-0.067
637557.410836,637557.410810,1673972054.206715,3759947.000,26226,3,AY,1,100,-0.068
