LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL,LC,
637517.029416,637517.029392,1673972013.826444,3720818,19674,4,TX,1,100,2023-01-17_18-13-33-722214,637516.9251593,
637517.450476,637517.450451,1673972014.247491,3721226,19742,4,TX,1,100,2023-01-17_18-13-34-205539,637517.4084979,
637518.084128,637518.084103,1673972014.881125,3721840,19846,4,TX,1,100,2023-01-17_18-13-34-772131,637517.9751056,
637518.497963,637518.497938,1673972015.294949,3722241,19915,4,TX,1,100,2023-01-17_18-13-35-221968,637518.4249557,
637519.023255,637519.023230,1673972015.820226,3722750,20001,4,TX,1,100,2023-01-17_18-13-35-723493,637518.9264954,
637519.556803,637519.556778,1673972016.353758,3723267,20087,4,TX,1,100,2023-01-17_18-13-36-223275,637519.4262911,
637520.228640,637520.228615,1673972017.025576,3723918,20191,4,TX,1,100,2023-01-17_18-13-36-723183,637519.9262130,
637520.446393,637520.446368,1673972017.243324,3724129,20227,4,TX,1,100,2023-01-17_18-13-37-222993,637520.4260375,
637520.946917,637520.946892,1673972017.743833,3724614,20315,4,TX,1,100,2023-01-17_18-13-37-721907,637520.9249654,
637521.469112,637521.469088,1673972018.266014,3725120,20400,4,TX,1,100,2023-01-17_18-13-38-206338,637521.4094105,
637521.995436,637521.995412,1673972018.792323,3725630,20485,4,TX,1,100,2023-01-17_18-13-38-738319,637521.9414069,
637522.510408,637522.510383,1673972019.307280,3726129,20575,4,TX,1,100,2023-01-17_18-13-39-222116,637522.4252175,
637522.941787,637522.941762,1673972019.738647,3726547,20647,4,TX,1,100,2023-01-17_18-13-39-722946,637522.9260621,
637523.548607,637523.548583,1673972020.345450,3727135,20747,4,TX,1,100,2023-01-17_18-13-40-222051,637523.4251814,
637523.959346,637523.959322,1673972020.756177,3727533,20817,4,TX,1,100,2023-01-17_18-13-40-723125,637523.9262694,
637524.444390,637524.444365,1673972021.241207,3728003,20887,4,TX,1,100,2023-01-17_18-13-41-221692,637524.4248502,
637525.161635,637525.161610,1673972021.958431,3728698,21007,4,TX,1,100,2023-01-17_18-13-41-725191,637524.9283635,
637525.455757,637525.455732,1673972022.252545,3728983,21060,4,TX,1,100,2023-01-17_18-13-42-223109,637525.4262955,
637525.989305,637525.989280,1673972022.786078,3729500,21145,4,TX,1,100,2023-01-17_18-13-42-706075,637525.9092760,
637526.558973,637526.558948,1673972023.355730,3730052,21232,4,TX,1,100,2023-01-17_18-13-43-271814,637526.4750307,
637526.948040,637526.948015,1673972023.744786,3730429,21302,4,TX,1,100,2023-01-17_18-13-43-721762,637526.9249916,
637527.474364,637527.474339,1673972024.271094,3730939,21387,4,TX,1,100,2023-01-17_18-13-44-222042,637527.4252853,
637527.994496,637527.994471,1673972024.791211,3731443,21479,4,TX,1,100,2023-01-17_18-13-44-721752,637527.9250103,
637528.454771,637528.454746,1673972025.251473,3731889,21547,4,TX,1,100,2023-01-17_18-13-45-222836,637528.4261072,
637528.954262,637528.954238,1673972025.750951,3732373,21634,4,TX,1,100,2023-01-17_18-13-45-722008,637528.9252943,
637529.462010,637529.461985,1673972026.258684,3732865,21720,4,TX,1,100,2023-01-17_18-13-46-222915,637529.4262156,
637529.931574,637529.931549,1673972026.728234,3733320,21790,4,TX,1,100,2023-01-17_18-13-46-706920,637529.9102336,
637530.491954,637530.491929,1673972027.288598,3733863,21875,4,TX,1,100,2023-01-17_18-13-47-240977,637530.4443061,
637531.044078,637531.044053,1673972027.840707,3734398,21962,4,TX,1,100,2023-01-17_18-13-47-725103,637530.9284465,
637531.451720,637531.451696,1673972028.248338,3734793,22033,4,TX,1,100,2023-01-17_18-13-48-221631,637531.4249882,
637531.947084,637531.947059,1673972028.743687,3735273,22118,4,TX,1,100,2023-01-17_18-13-48-721568,637531.9249389,
637532.514688,637532.514663,1673972029.311275,3735823,22203,4,TX,1,100,2023-01-17_18-13-49-222591,637532.4259758,
637532.946067,637532.946042,1673972029.742642,3736241,22280,4,TX,1,100,2023-01-17_18-13-49-722810,637532.9262098,
637533.453815,637533.453790,1673972030.250376,3736733,22365,4,TX,1,100,2023-01-17_18-13-50-222630,637533.4260436,
637533.994587,637533.994562,1673972030.791132,3737257,22452,4,TX,1,100,2023-01-17_18-13-50-722571,637533.9260000,
637534.521943,637534.521918,1673972031.318473,3737768,22537,4,TX,1,100,2023-01-17_18-13-51-222574,637534.4260161,
637535.123603,637535.123578,1673972031.920116,3738351,22639,4,TX,1,100,2023-01-17_18-13-51-773750,637534.9772080,
637535.495126,637535.495101,1673972032.291628,3738711,22693,4,TX,1,100,2023-01-17_18-13-52-221858,637535.4253290,
637536.001841,637536.001816,1673972032.798329,3739202,22779,4,TX,1,100,2023-01-17_18-13-52-721575,637535.9250596,
637536.443540,637536.443516,1673972033.240016,3739630,22847,4,TX,1,100,2023-01-17_18-13-53-221391,637536.4248904,
637536.942000,637536.941975,1673972033.738461,3740113,22935,4,TX,1,100,2023-01-17_18-13-53-721565,637536.9250783,
637537.660277,637537.660252,1673972034.456718,3740809,23037,4,TX,1,100,2023-01-17_18-13-54-221613,637537.4251409,
637537.950271,637537.950246,1673972034.746704,3741090,23090,4,TX,1,100,2023-01-17_18-13-54-721557,637537.9250989,
637538.482787,637538.482762,1673972035.279205,3741606,23181,4,TX,1,100,2023-01-17_18-13-55-222161,637538.4257171,
637539.002919,637539.002894,1673972035.799322,3742110,23267,4,TX,1,100,2023-01-17_18-13-55-739797,637538.9433673,
637539.514795,637539.514770,1673972036.311183,3742606,23353,4,TX,1,100,2023-01-17_18-13-56-221455,637539.4250395,
637540.078271,637540.078246,1673972036.874643,3743152,23408,4,TX,1,100,2023-01-17_18-13-56-722628,637539.9262271,
637540.563314,637540.563289,1673972037.359673,3743622,23463,4,TX,1,100,2023-01-17_18-13-57-221365,637540.4249771,
637540.982309,637540.982284,1673972037.778656,3744028,23533,4,TX,1,100,2023-01-17_18-13-57-722407,637540.9260197,
637541.439489,637541.439463,1673972038.235822,3744471,23602,4,TX,1,100,2023-01-17_18-13-58-221726,637541.4253676,
637541.932788,637541.932763,1673972038.729108,3744949,23689,4,TX,1,100,2023-01-17_18-13-58-721240,637541.9248818,
637542.445696,637542.445671,1673972039.242001,3745446,23774,4,TX,1,100,2023-01-17_18-13-59-221463,637542.4251324,
637542.983372,637542.983347,1673972039.779661,3745967,23861,4,TX,1,100,2023-01-17_18-13-59-722478,637542.9261620,
637543.495247,637543.495222,1673972040.291523,3746463,23934,4,TX,1,100,2023-01-17_18-14-00-271014,637543.4747133,
637544.002995,637544.002970,1673972040.799256,3746955,24022,4,TX,1,100,2023-01-17_18-14-00-721134,637543.9248459,
637544.433342,637544.433317,1673972041.229591,3747372,24091,4,TX,1,100,2023-01-17_18-14-01-222553,637544.4262799,
637545.044290,637545.044265,1673972041.840522,3747964,24194,4,TX,1,100,2023-01-17_18-14-01-721130,637544.9248700,
637545.464318,637545.464292,1673972042.260537,3748371,24263,4,TX,1,100,2023-01-17_18-14-02-221322,637545.4250766,
637545.935945,637545.935920,1673972042.732151,3748828,24333,4,TX,1,100,2023-01-17_18-14-02-721401,637545.9251702,
637546.435437,637546.435411,1673972043.231628,3749312,24419,4,TX,1,100,2023-01-17_18-14-03-221506,637546.4252884,
637546.950408,637546.950383,1673972043.746585,3749811,24505,4,TX,1,100,2023-01-17_18-14-03-722599,637546.9263961,
637547.492212,637547.492187,1673972044.288374,3750336,24590,4,TX,1,100,2023-01-17_18-14-04-235408,637547.4392200,
637548.114513,637548.114488,1673972044.910656,3750939,24694,4,TX,1,100,2023-01-17_18-14-04-805523,637548.0093513,
637548.511836,637548.511810,1673972045.307968,3751324,24762,4,TX,1,100,2023-01-17_18-14-05-254464,637548.4583050,
637548.996879,637548.996854,1673972045.792998,3751794,24835,4,TX,1,100,2023-01-17_18-14-05-722170,637548.9260139,
637549.506691,637549.506666,1673972046.302795,3752288,24921,4,TX,1,100,2023-01-17_18-14-06-253852,637549.4577212,
637550.022694,637550.022669,1673972046.818784,3752788,25007,4,TX,1,100,2023-01-17_18-14-06-754329,637549.9582126,
637550.540762,637550.540737,1673972047.336837,3753290,25093,4,TX,1,100,2023-01-17_18-14-07-254492,637550.4583901,
637551.058830,637551.058805,1673972047.854890,3753792,25180,4,TX,1,100,2023-01-17_18-14-07-753802,637550.9577141,
637551.499497,637551.499472,1673972048.295545,3754219,25248,4,TX,1,100,2023-01-17_18-14-08-238672,637551.4425975,
637552.014469,637552.014444,1673972048.810502,3754718,25335,4,TX,1,100,2023-01-17_18-14-08-771290,637551.9752301,
637552.516024,637552.515999,1673972049.312043,3755204,25420,4,TX,1,100,2023-01-17_18-14-09-254446,637552.4584000,
637552.986620,637552.986595,1673972049.782625,3755660,25491,4,TX,1,100,2023-01-17_18-14-09-753619,637552.9575871,
637553.505720,637553.505694,1673972050.301710,3756163,25576,4,TX,1,100,2023-01-17_18-14-10-254607,637553.4585897,
637554.044427,637554.044402,1673972050.840403,3756685,25667,4,TX,1,100,2023-01-17_18-14-10-753664,637553.9576605,
637554.740000,637554.739975,1673972051.535956,3757359,25789,4,TX,1,100,2023-01-17_18-14-11-254101,637554.4581121,
637555.059923,637555.059897,1673972051.855869,3757669,25840,4,TX,1,100,2023-01-17_18-14-11-754999,637554.9590244,
637555.496462,637555.496437,1673972052.292396,3758092,25908,4,TX,1,100,2023-01-17_18-14-12-255035,637555.4590747,
637556.015562,637556.015536,1673972052.811481,3758595,25995,4,TX,1,100,2023-01-17_18-14-12-737415,637555.9414683,
637556.532597,637556.532572,1673972053.328502,3759096,26080,4,TX,1,100,2023-01-17_18-14-13-302942,637556.5070114,
637556.991841,637556.991815,1673972053.787732,3759541,26151,4,TX,1,100,2023-01-17_18-14-13-754165,637556.9582473,
637557.502684,637557.502659,1673972054.298561,3760036,26236,4,TX,1,100,2023-01-17_18-14-14-253532,637557.4576285,
637558.012496,637558.012471,1673972054.808358,3760530,26322,4,TX,1,100,2023-01-17_18-14-14-754220,637557.9583307,
637558.531596,637558.531570,1673972055.327443,3761033,26408,4,TX,1,100,2023-01-17_18-14-15-254171,637558.4582962,
637559.051728,637559.051702,1673972055.847560,3761537,26495,4,TX,1,100,2023-01-17_18-14-15-754470,637558.9586087,
637559.468659,637559.468633,1673972056.264480,3761941,26554,4,TX,1,100,2023-01-17_18-14-16-255194,637559.4593474,
637559.974342,637559.974317,1673972056.770149,3762431,26640,4,TX,1,100,2023-01-17_18-14-16-738590,637559.9427572,
637560.570842,637560.570817,1673972057.366632,3763009,26725,4,TX,1,100,2023-01-17_18-14-17-270789,637560.4749716,
637560.965069,637560.965044,1673972057.760848,3763391,26795,4,TX,1,100,2023-01-17_18-14-17-753955,637560.9581474,
637561.489329,637561.489304,1673972058.285093,3763899,26880,4,TX,1,100,2023-01-17_18-14-18-253906,637561.4581158,
637562.003269,637562.003243,1673972058.799018,3764397,26967,4,TX,1,100,2023-01-17_18-14-18-753931,637561.9581549,
637562.524433,637562.524407,1673972059.320167,3764902,27052,4,TX,1,100,2023-01-17_18-14-19-255562,637562.4598004,
637563.043532,637563.043507,1673972059.839252,3765405,27140,4,TX,1,100,2023-01-17_18-14-19-753321,637562.9575733,
637563.470783,637563.470758,1673972060.266491,3765819,27208,4,TX,1,100,2023-01-17_18-14-20-253263,637563.4575295,
637564.078636,637564.078610,1673972060.874326,3766408,27312,4,TX,1,100,2023-01-17_18-14-20-754051,637563.9583323,
637564.758729,637564.758703,1673972061.554399,3767067,27421,4,TX,1,100,2023-01-17_18-14-21-253248,637564.4575433,
637565.091035,637565.091010,1673972061.886696,3767389,27473,4,TX,1,100,2023-01-17_18-14-21-803797,637565.0081074,
637565.486294,637565.486269,1673972062.281944,3767772,27541,4,TX,1,100,2023-01-17_18-14-22-254052,637565.4583751,
637566.001266,637566.001240,1673972062.796901,3768271,27627,4,TX,1,100,2023-01-17_18-14-22-753684,637565.9580222,
637566.517269,637566.517244,1673972063.312890,3768771,27712,4,TX,1,100,2023-01-17_18-14-23-253749,637566.4581006,
637567.040497,637567.040472,1673972063.836103,3769278,27800,4,TX,1,100,2023-01-17_18-14-23-753789,637566.9581551,
637567.562693,637567.562667,1673972064.358284,3769784,27884,4,TX,1,100,2023-01-17_18-14-24-254741,637567.4591218,
637568.093145,637568.093119,1673972064.888721,3770298,27972,4,TX,1,100,2023-01-17_18-14-24-753308,637567.9577031,
637568.518332,637568.518306,1673972065.313895,3770710,28040,4,TX,1,100,2023-01-17_18-14-25-254659,637568.4590676,
637568.994087,637568.994062,1673972065.789638,3771171,28110,4,TX,1,100,2023-01-17_18-14-25-769732,637568.9741553,
637569.475003,637569.474977,1673972066.270539,3771637,28196,4,TX,1,100,2023-01-17_18-14-26-253741,637569.4581787,
637569.985846,637569.985821,1673972066.781368,3772132,28273,4,TX,1,100,2023-01-17_18-14-26-753163,637569.9576139,
637570.490498,637570.490473,1673972067.286006,3772621,28358,4,TX,1,100,2023-01-17_18-14-27-253462,637570.4579273,
637571.009598,637571.009572,1673972067.805091,3773124,28444,4,TX,1,100,2023-01-17_18-14-27-753977,637570.9584570,
637571.533858,637571.533832,1673972068.329336,3773632,28530,4,TX,1,100,2023-01-17_18-14-28-253581,637571.4580749,
637571.964205,637571.964179,1673972068.759670,3774049,28600,4,TX,1,100,2023-01-17_18-14-28-753099,637571.9576070,
637572.571025,637572.570999,1673972069.366474,3774637,28702,4,TX,1,100,2023-01-17_18-14-29-254399,637572.4589219,
637573.006532,637573.006507,1673972069.801968,3775059,28772,4,TX,1,100,2023-01-17_18-14-29-753286,637572.9578223,
637573.622641,637573.622615,1673972070.418059,3775656,28873,4,TX,1,100,2023-01-17_18-14-30-305954,637573.5105066,
637573.981779,637573.981754,1673972070.777188,3776004,28928,4,TX,1,100,2023-01-17_18-14-30-753599,637573.9581647,
637574.492623,637574.492597,1673972071.288017,3776499,29013,4,TX,1,100,2023-01-17_18-14-31-253523,637574.4581024,
637575.007595,637575.007569,1673972071.802974,3776998,29100,4,TX,1,100,2023-01-17_18-14-31-753605,637574.9581987,
637575.518438,637575.518413,1673972072.313803,3777493,29176,4,TX,1,100,2023-01-17_18-14-32-253176,637575.4577838,
637576.027218,637576.027192,1673972072.822568,3777986,29261,4,TX,1,100,2023-01-17_18-14-32-753343,637575.9579642,
637576.535998,637576.535972,1673972073.331333,3778479,29346,4,TX,1,100,2023-01-17_18-14-33-253438,637576.4580740,
637576.968409,637576.968383,1673972073.763732,3778898,29418,4,TX,1,100,2023-01-17_18-14-33-754147,637576.9587969,
637577.485444,637577.485419,1673972074.280753,3779399,29502,4,TX,1,100,2023-01-17_18-14-34-272320,637577.4769851,
637577.980808,637577.980782,1673972074.776103,3779879,29588,4,TX,1,100,2023-01-17_18-14-34-753300,637577.9579780,
637578.503004,637578.502978,1673972075.298284,3780385,29673,4,TX,1,100,2023-01-17_18-14-35-253443,637578.4581362,
637579.029328,637579.029302,1673972075.824593,3780895,29761,4,TX,1,100,2023-01-17_18-14-35-753176,637578.9578835,
637579.494763,637579.494737,1673972076.290015,3781346,29830,4,TX,1,100,2023-01-17_18-14-36-287450,637579.4921721,
637580.013863,637580.013837,1673972076.809100,3781849,29916,4,TX,1,100,2023-01-17_18-14-36-753053,637579.9577886,
637580.543282,637580.543257,1673972077.338505,3782362,30006,4,TX,1,100,2023-01-17_18-14-37-292854,637580.4976049,
637581.047934,637581.047908,1673972077.843142,3782851,30093,4,TX,1,100,2023-01-17_18-14-37-787212,637580.9919766,
637581.490665,637581.490640,1673972078.285860,3783280,30162,4,TX,1,100,2023-01-17_18-14-38-271395,637581.4761731,
637582.109870,637582.109844,1673972078.905047,3783880,30265,4,TX,1,100,2023-01-17_18-14-38-803296,637582.0080901,
637582.633098,637582.633072,1673972079.428260,3784387,30350,4,TX,1,100,2023-01-17_18-14-39-287118,637582.4919258,
637583.034548,637583.034523,1673972079.829700,3784776,30421,4,TX,1,100,2023-01-17_18-14-39-786296,637582.9911184,
637583.605249,637583.605223,1673972080.400383,3785329,30506,4,TX,1,100,2023-01-17_18-14-40-286538,637583.4913696,
637584.020116,637584.020090,1673972080.815239,3785731,30576,4,TX,1,100,2023-01-17_18-14-40-786944,637583.9917939,
637584.533023,637584.532998,1673972081.328132,3786228,30661,4,TX,1,100,2023-01-17_18-14-41-286774,637584.4916382,
637585.044899,637585.044873,1673972081.839993,3786724,30748,4,TX,1,100,2023-01-17_18-14-41-786152,637584.9910306,
637585.503110,637585.503085,1673972082.298191,3787168,30817,4,TX,1,100,2023-01-17_18-14-42-287125,637585.4920173,
637585.999506,637585.999480,1673972082.794573,3787649,30909,4,TX,1,100,2023-01-17_18-14-42-768691,637585.9735966,
637586.632126,637586.632101,1673972083.427175,3788262,31010,4,TX,1,100,2023-01-17_18-14-43-335426,637586.5403487,
637587.282291,637587.282265,1673972084.077322,3788892,31114,4,TX,1,100,2023-01-17_18-14-43-786455,637586.9913901,
637587.496949,637587.496923,1673972084.291973,3789100,31150,4,TX,1,100,2023-01-17_18-14-44-286025,637587.4909744,
637588.004696,637588.004671,1673972084.799706,3789592,31237,4,TX,1,100,2023-01-17_18-14-44-787234,637587.9921974,
637588.517604,637588.517578,1673972085.312599,3790089,31321,4,TX,1,100,2023-01-17_18-14-45-287944,637588.4929218,
637589.030512,637589.030486,1673972085.825492,3790586,31408,4,TX,1,100,2023-01-17_18-14-45-788741,637588.9937334,
637589.495947,637589.495921,1673972086.290915,3791037,31478,4,TX,1,100,2023-01-17_18-14-46-286848,637589.4918546,
637590.293689,637590.293663,1673972087.088634,3791810,31613,4,TX,1,100,2023-01-17_18-14-46-770669,637589.9756886,
637590.596067,637590.596041,1673972087.391003,3792103,31649,4,TX,1,100,2023-01-17_18-14-47-306289,637590.5113244,
637591.022286,637591.022260,1673972087.817210,3792516,31723,4,TX,1,100,2023-01-17_18-14-47-787289,637590.9923379,
637591.520746,637591.520720,1673972088.315655,3792999,31809,4,TX,1,100,2023-01-17_18-14-48-286123,637591.4911857,
637592.035717,637592.035692,1673972088.830613,3793498,31896,4,TX,1,100,2023-01-17_18-14-48-786226,637591.9913034,
637592.510441,637592.510415,1673972089.305323,3793958,31965,4,TX,1,100,2023-01-17_18-14-49-294385,637592.4994766,
637593.026444,637593.026419,1673972089.821312,3794458,32052,4,TX,1,100,2023-01-17_18-14-49-787117,637592.9922229,
637593.536256,637593.536230,1673972090.331109,3794952,32136,4,TX,1,100,2023-01-17_18-14-50-286156,637593.4912762,
637594.003756,637594.003730,1673972090.798595,3795405,32207,4,TX,1,100,2023-01-17_18-14-50-786376,637593.9915104,
637594.612640,637594.612614,1673972091.407462,3795995,32308,4,TX,1,100,2023-01-17_18-14-51-268814,637594.4739616,
637595.091491,637595.091466,1673972091.886300,3796459,32381,4,TX,1,100,2023-01-17_18-14-51-837349,637595.0425128,
637595.716888,637595.716862,1673972092.511678,3797065,32484,4,TX,1,100,2023-01-17_18-14-52-287048,637595.4922250,
637595.999658,637595.999632,1673972092.794441,3797339,32537,4,TX,1,100,2023-01-17_18-14-52-786164,637595.9913547,
637596.493989,637596.493964,1673972093.288758,3797818,32610,4,TX,1,100,2023-01-17_18-14-53-286233,637596.4914376,
637597.013089,637597.013063,1673972093.807843,3798321,32698,4,TX,1,100,2023-01-17_18-14-53-785669,637596.9908882,
637597.524965,637597.524939,1673972094.319704,3798817,32782,4,TX,1,100,2023-01-17_18-14-54-285808,637597.4910416,
637598.037873,637598.037847,1673972094.832597,3799314,32869,4,TX,1,100,2023-01-17_18-14-54-785938,637597.9911853,
637598.492988,637598.492962,1673972095.287700,3799755,32938,4,TX,1,100,2023-01-17_18-14-55-287635,637598.4928966,
637599.102904,637599.102878,1673972095.897599,3800346,33041,4,TX,1,100,2023-01-17_18-14-55-804494,637599.0097703,
637599.626132,637599.626106,1673972096.420812,3800853,33128,4,TX,1,100,2023-01-17_18-14-56-287183,637599.4924734,
637600.022423,637600.022397,1673972096.817091,3801237,33197,4,TX,1,100,2023-01-17_18-14-56-786856,637599.9921603,
637600.596219,637600.596193,1673972097.390871,3801793,33282,4,TX,1,100,2023-01-17_18-14-57-285710,637600.4910256,
637601.010054,637601.010028,1673972097.804694,3802194,33353,4,TX,1,100,2023-01-17_18-14-57-786002,637600.9913345,
637601.651963,637601.651937,1673972098.446585,3802816,33442,4,TX,1,100,2023-01-17_18-14-58-286011,637601.4913578,
637602.051350,637602.051324,1673972098.845960,3803203,33513,4,TX,1,100,2023-01-17_18-14-58-786138,637601.9914992,
637602.496145,637602.496119,1673972099.290743,3803634,33581,4,TX,1,100,2023-01-17_18-14-59-285634,637602.4910092,
637603.004924,637603.004898,1673972099.799508,3804127,33669,4,TX,1,100,2023-01-17_18-14-59-786417,637602.9918033,
637603.582849,637603.582823,1673972100.377416,3804687,33754,4,TX,1,100,2023-01-17_18-15-00-328650,637603.5340555,
637603.993588,637603.993562,1673972100.788143,3805085,33827,4,TX,1,100,2023-01-17_18-15-00-786375,637603.9917933,
637604.494111,637604.494085,1673972101.288652,3805570,33910,4,TX,1,100,2023-01-17_18-15-01-287154,637604.4925868,
