LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
637521.315859,637521.315835,1673972018.112765,3724971.500,20385,2,EA,1,100,0.030319
637521.381392,637521.381367,1673972018.178296,3725035.000,20385,2,EA,1,100,0.030319
637521.446408,637521.446384,1673972018.243310,3725098.000,20404,1,EA,1,100,0.030319
637521.512457,637521.512432,1673972018.309357,3725162.000,20419,2,EA,1,100,0.030319
637521.578505,637521.578481,1673972018.375403,3725226.000,20419,2,EA,1,100,0.030319
637521.646618,637521.646593,1673972018.443514,3725292.000,20435,1,EA,1,100,0.030319
637521.712666,637521.712642,1673972018.509561,3725356.000,20455,2,EA,1,100,0.030319
637521.778715,637521.778690,1673972018.575607,3725420.000,20455,2,EA,1,100,0.030319
637521.845279,637521.845255,1673972018.642170,3725484.500,20471,2,EA,1,100,0.030319
637521.911844,637521.911819,1673972018.708732,3725549.000,20471,2,EA,1,100,0.030319
637521.976860,637521.976835,1673972018.773747,3725612.000,20490,1,EA,1,100,0.030319
637522.043425,637522.043400,1673972018.840310,3725676.500,20506,2,EA,1,100,0.030319
637522.109989,637522.109964,1673972018.906872,3725741.000,20506,2,EA,1,100,0.030319
637522.176038,637522.176013,1673972018.972919,3725805.000,20523,1,EA,1,100,0.030319
637522.243118,637522.243093,1673972019.039997,3725870.000,20544,2,EA,1,100,0.030319
637522.310199,637522.310174,1673972019.107076,3725935.000,20544,2,EA,1,100,0.030319
637522.376247,637522.376222,1673972019.173122,3725999.000,20562,1,EA,1,100,0.030319
637522.442296,637522.442271,1673972019.239169,3726063.000,20579,2,EA,1,100,0.030319
637522.508344,637522.508319,1673972019.305216,3726127.000,20579,2,EA,1,100,0.030319
637522.573876,637522.573852,1673972019.370746,3726190.500,20596,2,EA,1,100,0.030319
637522.639409,637522.639384,1673972019.436277,3726254.000,20596,2,EA,1,100,0.030319
637522.707521,637522.707497,1673972019.504387,3726320.000,20613,1,EA,1,100,0.030319
637522.775118,637522.775093,1673972019.571982,3726385.500,20632,2,EA,1,100,0.030319
637522.842714,637522.842690,1673972019.639577,3726451.000,20632,2,EA,1,100,0.030319
637522.908763,637522.908738,1673972019.705623,3726515.000,20651,1,EA,1,100,0.030319
637522.975327,637522.975303,1673972019.772186,3726579.500,20667,2,EA,1,100,0.030319
637523.041892,637523.041867,1673972019.838748,3726644.000,20667,2,EA,1,100,0.030319
637523.107940,637523.107916,1673972019.904795,3726708.000,20683,1,EA,1,100,0.030319
637523.174505,637523.174480,1673972019.971358,3726772.500,20700,2,EA,1,100,0.030319
637523.241069,637523.241045,1673972020.037920,3726837.000,20700,2,EA,1,100,0.030319
637523.307118,637523.307093,1673972020.103967,3726901.000,20716,1,EA,1,100,0.030319
637523.373166,637523.373142,1673972020.170013,3726965.000,20733,2,EA,1,100,0.030319
637523.439215,637523.439190,1673972020.236060,3727029.000,20733,2,EA,1,100,0.030319
637523.506811,637523.506786,1673972020.303654,3727094.500,20751,2,EA,1,100,0.030319
637523.574408,637523.574383,1673972020.371249,3727160.000,20751,2,EA,1,100,0.030319
637523.642520,637523.642495,1673972020.439360,3727226.000,20768,1,EA,1,100,0.030319
637523.708569,637523.708544,1673972020.505406,3727290.000,20787,2,EA,1,100,0.030319
637523.774617,637523.774592,1673972020.571453,3727354.000,20787,2,EA,1,100,0.030319
637523.839634,637523.839609,1673972020.636467,3727417.000,20804,1,EA,1,100,0.030319
637523.906714,637523.906689,1673972020.703546,3727482.000,20821,2,EA,1,100,0.030319
637523.973795,637523.973770,1673972020.770625,3727547.000,20821,2,EA,1,100,0.030319
637524.039843,637524.039818,1673972020.836671,3727611.000,20839,1,EA,1,100,0.030319
637524.106408,637524.106383,1673972020.903234,3727675.500,20855,2,EA,1,100,0.030319
637524.172972,637524.172947,1673972020.969796,3727740.000,20855,2,EA,1,100,0.030319
637524.240568,637524.240544,1673972021.037391,3727805.500,20872,2,EA,1,100,0.030319
637524.308165,637524.308140,1673972021.104985,3727871.000,20872,2,EA,1,100,0.030319
637524.374729,637524.374705,1673972021.171548,3727935.500,20892,2,EA,1,100,0.030319
637524.441294,637524.441269,1673972021.238111,3728000.000,20892,2,EA,1,100,0.030319
637524.507342,637524.507318,1673972021.304157,3728064.000,20909,1,EA,1,100,0.030319
637524.573907,637524.573882,1673972021.370720,3728128.500,20923,2,EA,1,100,0.030319
637524.640471,637524.640447,1673972021.437283,3728193.000,20923,2,EA,1,100,0.030319
637524.707552,637524.707527,1673972021.504361,3728258.000,20941,1,EA,1,100,0.030319
637524.773600,637524.773576,1673972021.570408,3728322.000,20959,2,EA,1,100,0.030319
637524.839649,637524.839624,1673972021.636454,3728386.000,20959,2,EA,1,100,0.030319
637524.904665,637524.904641,1673972021.701469,3728449.000,20977,1,EA,1,100,0.030319
637524.972778,637524.972753,1673972021.769579,3728515.000,20993,2,EA,1,100,0.030319
637525.040890,637525.040866,1673972021.837690,3728581.000,20993,2,EA,1,100,0.030319
637525.107455,637525.107430,1673972021.904253,3728645.500,21011,2,EA,1,100,0.030319
637525.174019,637525.173994,1673972021.970815,3728710.000,21011,2,EA,1,100,0.030319
637525.241100,637525.241075,1673972022.037894,3728775.000,21027,1,EA,1,100,0.030319
637525.307148,637525.307123,1673972022.103940,3728839.000,21045,2,EA,1,100,0.030319
637525.373197,637525.373172,1673972022.169987,3728903.000,21045,2,EA,1,100,0.030319
637525.440277,637525.440252,1673972022.237066,3728968.000,21064,1,EA,1,100,0.030319
637525.505810,637525.505785,1673972022.302596,3729031.500,21079,2,EA,1,100,0.030319
637525.571342,637525.571317,1673972022.368127,3729095.000,21079,2,EA,1,100,0.030319
637525.640487,637525.640462,1673972022.437269,3729162.000,21095,1,EA,1,100,0.030319
637525.708083,637525.708058,1673972022.504864,3729227.500,21115,2,EA,1,100,0.030319
637525.775680,637525.775655,1673972022.572458,3729293.000,21115,2,EA,1,100,0.030319
637525.842760,637525.842735,1673972022.639537,3729358.000,21131,1,EA,1,100,0.030319
637525.909841,637525.909816,1673972022.706615,3729423.000,21150,2,EA,1,100,0.030319
637525.976921,637525.976896,1673972022.773694,3729488.000,21150,2,EA,1,100,0.030319
637526.043485,637526.043461,1673972022.840257,3729552.500,21166,2,EA,1,100,0.030319
637526.110050,637526.110025,1673972022.906819,3729617.000,21166,2,EA,1,100,0.030319
637526.176098,637526.176074,1673972022.972866,3729681.000,21183,1,EA,1,100,0.030319
637526.241631,637526.241606,1673972023.038397,3729744.500,21199,2,EA,1,100,0.030319
637526.307163,637526.307139,1673972023.103927,3729808.000,21199,2,EA,1,100,0.030319
637526.374244,637526.374219,1673972023.171006,3729873.000,21217,2,EA,1,100,0.030320
637526.441324,637526.441300,1673972023.238084,3729938.000,21217,2,EA,1,100,0.030320
637526.509437,637526.509412,1673972023.306195,3730004.000,21236,1,EA,1,100,0.030320
637526.576517,637526.576493,1673972023.373273,3730069.000,21251,2,EA,1,100,0.030320
637526.643598,637526.643573,1673972023.440352,3730134.000,21251,2,EA,1,100,0.030320
637526.710678,637526.710654,1673972023.507431,3730199.000,21270,1,EA,1,100,0.030320
637526.777243,637526.777218,1673972023.573993,3730263.500,21287,2,EA,1,100,0.030320
637526.843807,637526.843782,1673972023.640556,3730328.000,21287,2,EA,1,100,0.030320
637526.909856,637526.909831,1673972023.706602,3730392.000,21306,2,EA,1,100,0.030320
637526.975904,637526.975879,1673972023.772649,3730456.000,21306,2,EA,1,100,0.030320
637527.038857,637527.038832,1673972023.835600,3730517.000,21324,1,EA,1,100,0.030320
637527.105421,637527.105396,1673972023.902162,3730581.500,21338,2,EA,1,100,0.030320
637527.171986,637527.171961,1673972023.968725,3730646.000,21338,2,EA,1,100,0.030320
637527.240098,637527.240073,1673972024.036835,3730712.000,21355,1,EA,1,100,0.030320
637527.308211,637527.308186,1673972024.104946,3730778.000,21372,2,EA,1,100,0.030320
637527.376323,637527.376298,1673972024.173056,3730844.000,21372,2,EA,1,100,0.030320
637527.442372,637527.442347,1673972024.239103,3730908.000,21392,1,EA,1,100,0.030319
637527.508936,637527.508911,1673972024.305665,3730972.500,21412,2,EA,1,100,0.030320
637527.575501,637527.575476,1673972024.372228,3731037.000,21412,2,EA,1,100,0.030320
637527.641033,637527.641008,1673972024.437759,3731100.500,21429,2,EA,1,100,0.030319
637527.706565,637527.706541,1673972024.503289,3731164.000,21429,2,EA,1,100,0.030320
637527.773646,637527.773621,1673972024.570368,3731229.000,21447,1,EA,1,100,0.030320
637527.841242,637527.841218,1673972024.637963,3731294.500,21464,2,EA,1,100,0.030319
637527.908839,637527.908814,1673972024.705557,3731360.000,21464,2,EA,1,100,0.030319
637527.975919,637527.975895,1673972024.772636,3731425.000,21483,1,EA,1,100,0.030320
637528.041968,637528.041943,1673972024.838682,3731489.000,21499,2,EA,1,100,0.030319
637528.108016,637528.107992,1673972024.904729,3731553.000,21499,2,EA,1,100,0.030320
637528.175097,637528.175072,1673972024.971807,3731618.000,21515,1,EA,1,100,0.030319
637528.242177,637528.242153,1673972025.038886,3731683.000,21532,2,EA,1,100,0.030319
637528.309258,637528.309233,1673972025.105965,3731748.000,21532,2,EA,1,100,0.030320
637528.375306,637528.375281,1673972025.172011,3731812.000,21552,2,EA,1,100,0.030319
637528.441355,637528.441330,1673972025.238058,3731876.000,21552,2,EA,1,100,0.030319
637528.506371,637528.506346,1673972025.303072,3731939.000,21569,1,EA,1,100,0.030320
637528.572936,637528.572911,1673972025.369635,3732003.500,21583,2,EA,1,100,0.030319
637528.639500,637528.639475,1673972025.436198,3732068.000,21583,2,EA,1,100,0.030319
637528.706581,637528.706556,1673972025.503276,3732133.000,21601,1,EA,1,100,0.030319
637528.774693,637528.774668,1673972025.571387,3732199.000,21619,2,EA,1,100,0.030319
637528.842806,637528.842781,1673972025.639497,3732265.000,21619,2,EA,1,100,0.030320
637528.909370,637528.909345,1673972025.706060,3732329.500,21639,2,EA,1,100,0.030319
637528.975935,637528.975910,1673972025.772623,3732394.000,21639,2,EA,1,100,0.030320
637529.041983,637529.041958,1673972025.838669,3732458.000,21656,1,EA,1,100,0.030320
637529.107516,637529.107491,1673972025.904200,3732521.500,21671,2,EA,1,100,0.030320
637529.173048,637529.173023,1673972025.969730,3732585.000,21671,2,EA,1,100,0.030319
637529.240129,637529.240104,1673972026.036809,3732650.000,21687,1,EA,1,100,0.030320
637529.306177,637529.306152,1673972026.102855,3732714.000,21705,2,EA,1,100,0.030320
637529.372225,637529.372201,1673972026.168902,3732778.000,21705,2,EA,1,100,0.030320
637529.438274,637529.438249,1673972026.234949,3732842.000,21724,1,EA,1,100,0.030320
637529.504838,637529.504814,1673972026.301511,3732906.500,21740,2,EA,1,100,0.030319
637529.571403,637529.571378,1673972026.368074,3732971.000,21740,2,EA,1,100,0.030319
637529.636935,637529.636911,1673972026.433604,3733034.500,21756,2,EA,1,100,0.030319
637529.702468,637529.702443,1673972026.499135,3733098.000,21756,2,EA,1,100,0.030319
637529.769548,637529.769524,1673972026.566214,3733163.000,21775,1,EA,1,100,0.030319
637529.835597,637529.835572,1673972026.632260,3733227.000,21794,2,EA,1,100,0.030320
637529.901645,637529.901620,1673972026.698307,3733291.000,21794,2,EA,1,100,0.030319
637529.968726,637529.968701,1673972026.765385,3733356.000,21812,2,EA,1,100,0.030320
637530.035806,637530.035781,1673972026.832464,3733421.000,21812,2,EA,1,100,0.030320
637530.100823,637530.100798,1673972026.897479,3733484.000,21828,1,EA,1,100,0.030320
637530.168935,637530.168910,1673972026.965589,3733550.000,21843,2,EA,1,100,0.030320
637530.237048,637530.237023,1673972027.033700,3733616.000,21843,2,EA,1,100,0.030320
637530.305160,637530.305135,1673972027.101810,3733682.000,21859,1,EA,1,100,0.030319
637530.370693,637530.370668,1673972027.167341,3733745.500,21880,2,EA,1,100,0.030319
637530.436225,637530.436200,1673972027.232872,3733809.000,21880,2,EA,1,100,0.030319
637530.502274,637530.502249,1673972027.298918,3733873.000,21896,2,EA,1,100,0.030320
637530.568322,637530.568297,1673972027.364965,3733937.000,21896,2,EA,1,100,0.030319
637530.634887,637530.634862,1673972027.431527,3734001.500,21914,2,EA,1,100,0.030319
637530.701451,637530.701426,1673972027.498090,3734066.000,21914,2,EA,1,100,0.030319
637530.767500,637530.767475,1673972027.564137,3734130.000,21931,1,EA,1,100,0.030319
637530.834064,637530.834039,1673972027.630699,3734194.500,21947,2,EA,1,100,0.030319
637530.900629,637530.900604,1673972027.697262,3734259.000,21947,2,EA,1,100,0.030319
637530.966677,637530.966652,1673972027.763308,3734323.000,21967,2,EA,1,100,0.030319
637531.032725,637531.032701,1673972027.829355,3734387.000,21967,2,EA,1,100,0.030319
637531.100838,637531.100813,1673972027.897465,3734453.000,21984,1,EA,1,100,0.030319
637531.166370,637531.166346,1673972027.962996,3734516.500,22000,2,EA,1,100,0.030319
637531.231903,637531.231878,1673972028.028527,3734580.000,22000,2,EA,1,100,0.030319
637531.298467,637531.298443,1673972028.095089,3734644.500,22018,2,EA,1,100,0.030319
637531.365032,637531.365007,1673972028.161652,3734709.000,22018,2,EA,1,100,0.030319
637531.430048,637531.430023,1673972028.226666,3734772.000,22037,1,EA,1,100,0.030319
637531.496097,637531.496072,1673972028.292713,3734836.000,22052,2,EA,1,100,0.030319
637531.562145,637531.562120,1673972028.358760,3734900.000,22052,2,EA,1,100,0.030319
637531.630258,637531.630233,1673972028.426870,3734966.000,22068,1,EA,1,100,0.030319
637531.695790,637531.695765,1673972028.492401,3735029.500,22088,2,EA,1,100,0.030319
637531.761323,637531.761298,1673972028.557931,3735093.000,22088,2,EA,1,100,0.030319
637531.828403,637531.828378,1673972028.625010,3735158.000,22104,1,EA,1,100,0.030319
637531.893936,637531.893911,1673972028.690541,3735221.500,22123,2,EA,1,100,0.030319
637531.959468,637531.959443,1673972028.756071,3735285.000,22123,2,EA,1,100,0.030319
637532.026033,637532.026008,1673972028.822634,3735349.500,22139,2,EA,1,100,0.030319
637532.092597,637532.092572,1673972028.889196,3735414.000,22139,2,EA,1,100,0.030319
637532.158646,637532.158621,1673972028.955243,3735478.000,22156,1,EA,1,100,0.030319
637532.225726,637532.225701,1673972029.022321,3735543.000,22172,2,EA,1,100,0.030319
637532.292807,637532.292782,1673972029.089400,3735608.000,22172,2,EA,1,100,0.030319
637532.357823,637532.357798,1673972029.154415,3735671.000,22190,1,EA,1,100,0.030319
637532.424387,637532.424363,1673972029.220977,3735735.500,22207,2,EA,1,100,0.030319
637532.490952,637532.490927,1673972029.287540,3735800.000,22207,2,EA,1,100,0.030319
637532.559064,637532.559040,1673972029.355650,3735866.000,22224,1,EA,1,100,0.030319
637532.624597,637532.624572,1673972029.421181,3735929.500,22241,2,EA,1,100,0.030319
637532.690129,637532.690105,1673972029.486712,3735993.000,22241,2,EA,1,100,0.030319
637532.757726,637532.757701,1673972029.554306,3736058.500,22265,2,EA,1,100,0.030319
637532.825322,637532.825298,1673972029.621901,3736124.000,22265,2,EA,1,100,0.030319
637532.891887,637532.891862,1673972029.688463,3736188.500,22284,2,EA,1,100,0.030319
637532.958451,637532.958426,1673972029.755026,3736253.000,22284,2,EA,1,100,0.030319
637533.024500,637533.024475,1673972029.821073,3736317.000,22302,1,EA,1,100,0.030319
637533.091064,637533.091039,1673972029.887635,3736381.500,22316,2,EA,1,100,0.030319
637533.157629,637533.157604,1673972029.954198,3736446.000,22316,2,EA,1,100,0.030319
637533.223677,637533.223652,1673972030.020244,3736510.000,22333,1,EA,1,100,0.030319
637533.291790,637533.291765,1673972030.088355,3736576.000,22350,2,EA,1,100,0.030319
637533.359902,637533.359877,1673972030.156466,3736642.000,22350,2,EA,1,100,0.030319
637533.425951,637533.425926,1673972030.222512,3736706.000,22370,1,EA,1,100,0.030319
637533.492515,637533.492490,1673972030.289075,3736770.500,22385,2,EA,1,100,0.030319
637533.559080,637533.559055,1673972030.355637,3736835.000,22385,2,EA,1,100,0.030319
637533.625128,637533.625103,1673972030.421684,3736899.000,22402,2,EA,1,100,0.030319
637533.691177,637533.691152,1673972030.487731,3736963.000,22402,2,EA,1,100,0.030319
637533.758257,637533.758232,1673972030.554809,3737028.000,22420,1,EA,1,100,0.030319
637533.824822,637533.824797,1673972030.621372,3737092.500,22437,2,EA,1,100,0.030319
637533.891386,637533.891361,1673972030.687934,3737157.000,22437,2,EA,1,100,0.030319
637533.957435,637533.957410,1673972030.753981,3737221.000,22456,1,EA,1,100,0.030319
637534.022967,637534.022942,1673972030.819511,3737284.500,22472,2,EA,1,100,0.030319
637534.088499,637534.088475,1673972030.885042,3737348.000,22472,2,EA,1,100,0.030320
637534.156612,637534.156587,1673972030.953153,3737414.000,22488,1,EA,1,100,0.030319
637534.224208,637534.224184,1673972031.020747,3737479.500,22505,2,EA,1,100,0.030320
637534.291805,637534.291780,1673972031.088342,3737545.000,22505,2,EA,1,100,0.030319
637534.358369,637534.358345,1673972031.154904,3737609.500,22522,2,EA,1,100,0.030319
637534.424934,637534.424909,1673972031.221467,3737674.000,22522,2,EA,1,100,0.030319
637534.490982,637534.490957,1673972031.287513,3737738.000,22542,1,EA,1,100,0.030319
637534.557031,637534.557006,1673972031.353560,3737802.000,22556,2,EA,1,100,0.030319
637534.623079,637534.623054,1673972031.419607,3737866.000,22556,2,EA,1,100,0.030319
637534.690160,637534.690135,1673972031.486685,3737931.000,22574,1,EA,1,100,0.030319
637534.756724,637534.756699,1673972031.553248,3737995.500,22592,2,EA,1,100,0.030319
637534.823289,637534.823264,1673972031.619810,3738060.000,22592,2,EA,1,100,0.030319
637534.888305,637534.888280,1673972031.684825,3738123.000,22609,1,EA,1,100,0.030319
637534.956934,637534.956909,1673972031.753452,3738189.500,22625,2,EA,1,100,0.030319
637535.025562,637535.025537,1673972031.822078,3738256.000,22625,2,EA,1,100,0.030320
637535.092127,637535.092102,1673972031.888641,3738320.500,22644,2,EA,1,100,0.030320
637535.158691,637535.158666,1673972031.955203,3738385.000,22644,2,EA,1,100,0.030320
637535.225772,637535.225747,1673972032.022282,3738450.000,22660,1,EA,1,100,0.030320
637535.290788,637535.290763,1673972032.087296,3738513.000,22678,2,EA,1,100,0.030320
637535.355805,637535.355780,1673972032.152311,3738576.000,22678,2,EA,1,100,0.030320
637535.422369,637535.422344,1673972032.218874,3738640.500,22697,2,EA,1,100,0.030320
637535.488934,637535.488909,1673972032.285436,3738705.000,22697,2,EA,1,100,0.030320
637535.553950,637535.553925,1673972032.350451,3738768.000,22714,1,EA,1,100,0.030320
637535.622063,637535.622038,1673972032.418561,3738834.000,22729,2,EA,1,100,0.030320
637535.690175,637535.690150,1673972032.486672,3738900.000,22729,2,EA,1,100,0.030320
637535.757256,637535.757231,1673972032.553751,3738965.000,22748,1,EA,1,100,0.030320
637535.823820,637535.823795,1673972032.620313,3739029.500,22764,2,EA,1,100,0.030320
637535.890384,637535.890360,1673972032.686876,3739094.000,22764,2,EA,1,100,0.030320
637535.956433,637535.956408,1673972032.752922,3739158.000,22785,2,EA,1,100,0.030320
637536.022481,637536.022457,1673972032.818969,3739222.000,22785,2,EA,1,100,0.030320
637536.088530,637536.088505,1673972032.885015,3739286.000,22801,1,EA,1,100,0.030320
637536.154062,637536.154037,1673972032.950546,3739349.500,22816,2,EA,1,100,0.030320
637536.219595,637536.219570,1673972033.016077,3739413.000,22816,2,EA,1,100,0.030320
637536.285643,637536.285618,1673972033.082124,3739477.000,22832,1,EA,1,100,0.030320
637536.352724,637536.352699,1673972033.149202,3739542.000,22853,2,EA,1,100,0.030320
637536.419804,637536.419779,1673972033.216280,3739607.000,22853,2,EA,1,100,0.030320
637536.487917,637536.487892,1673972033.284391,3739673.000,22869,1,EA,1,100,0.030320
637536.554997,637536.554972,1673972033.351470,3739738.000,22885,2,EA,1,100,0.030320
637536.622078,637536.622053,1673972033.418548,3739803.000,22885,2,EA,1,100,0.030320
637536.688126,637536.688101,1673972033.484595,3739867.000,22903,2,EA,1,100,0.030320
637536.754175,637536.754150,1673972033.550642,3739931.000,22903,2,EA,1,100,0.030320
637536.820223,637536.820198,1673972033.616688,3739995.000,22920,1,EA,1,100,0.030320
637536.886788,637536.886763,1673972033.683251,3740059.500,22939,2,EA,1,100,0.030320
637536.953352,637536.953327,1673972033.749813,3740124.000,22939,2,EA,1,100,0.030320
637537.018369,637537.018344,1673972033.814828,3740187.000,22957,1,EA,1,100,0.030320
637537.084933,637537.084908,1673972033.881390,3740251.500,22971,2,EA,1,100,0.030320
637537.151498,637537.151473,1673972033.947953,3740316.000,22971,2,EA,1,100,0.030320
637537.219610,637537.219585,1673972034.016064,3740382.000,22988,1,EA,1,100,0.030320
637537.287723,637537.287698,1673972034.084174,3740448.000,23005,2,EA,1,100,0.030320
637537.355835,637537.355810,1673972034.152285,3740514.000,23005,2,EA,1,100,0.030320
637537.422400,637537.422375,1673972034.218847,3740578.500,23022,2,EA,1,100,0.030320
637537.488964,637537.488939,1673972034.285410,3740643.000,23022,2,EA,1,100,0.030320
637537.554496,637537.554472,1673972034.350940,3740706.500,23041,2,EA,1,100,0.030320
637537.620029,637537.620004,1673972034.416471,3740770.000,23041,2,EA,1,100,0.030320
637537.686593,637537.686568,1673972034.483034,3740834.500,23061,2,EA,1,100,0.030320
637537.753158,637537.753133,1673972034.549596,3740899.000,23061,2,EA,1,100,0.030320
637537.819206,637537.819181,1673972034.615643,3740963.000,23077,1,EA,1,100,0.030320
637537.887319,637537.887294,1673972034.683753,3741029.000,23095,2,EA,1,100,0.030320
637537.955431,637537.955406,1673972034.751864,3741095.000,23095,2,EA,1,100,0.030320
637538.023544,637538.023519,1673972034.819974,3741161.000,23112,1,EA,1,100,0.030320
637538.089592,637538.089567,1673972034.886021,3741225.000,23134,2,EA,1,100,0.030320
637538.155641,637538.155616,1673972034.952068,3741289.000,23134,2,EA,1,100,0.030320
637538.221689,637538.221664,1673972035.018114,3741353.000,23150,2,EA,1,100,0.030320
637538.287738,637538.287713,1673972035.084161,3741417.000,23150,2,EA,1,100,0.030320
637538.353786,637538.353761,1673972035.150208,3741481.000,23167,1,EA,1,100,0.030320
637538.420351,637538.420326,1673972035.216770,3741545.500,23185,2,EA,1,100,0.030320
637538.486915,637538.486890,1673972035.283333,3741610.000,23185,2,EA,1,100,0.030320
637538.552964,637538.552939,1673972035.349379,3741674.000,23202,1,EA,1,100,0.030320
637538.619528,637538.619503,1673972035.415942,3741738.500,23219,2,EA,1,100,0.030320
637538.686093,637538.686068,1673972035.482504,3741803.000,23219,2,EA,1,100,0.030320
637538.752141,637538.752116,1673972035.548551,3741867.000,23238,1,EA,1,100,0.030320
637538.818190,637538.818165,1673972035.614598,3741931.000,23252,2,EA,1,100,0.030320
637538.884238,637538.884213,1673972035.680644,3741995.000,23252,2,EA,1,100,0.030320
637538.950803,637538.950778,1673972035.747207,3742059.500,23273,2,EA,1,100,0.030320
637539.017367,637539.017342,1673972035.813769,3742124.000,23273,2,EA,1,100,0.030320
637539.082384,637539.082359,1673972035.878784,3742187.000,23289,1,EA,1,100,0.030320
637539.148948,637539.148923,1673972035.945347,3742251.500,23306,2,EA,1,100,0.030320
637539.215512,637539.215487,1673972036.011909,3742316.000,23306,2,EA,1,100,0.030320
637539.279497,637539.279472,1673972036.075892,3742378.000,23322,1,EA,1,100,0.030320
637539.346577,637539.346552,1673972036.142971,3742443.000,23338,2,EA,1,100,0.030320
637539.413658,637539.413633,1673972036.210049,3742508.000,23338,2,EA,1,100,0.030320
637539.479706,637539.479681,1673972036.276096,3742572.000,23357,1,EA,1,100,0.030320
637539.546271,637539.546246,1673972036.342658,3742636.500,23374,2,EA,1,100,0.030320
637539.612835,637539.612810,1673972036.409221,3742701.000,23374,2,EA,1,100,0.030320
637539.678884,637539.678859,1673972036.475267,3742765.000,23393,2,EA,1,100,0.030320
637539.744932,637539.744907,1673972036.541314,3742829.000,23393,2,EA,1,100,0.030320
637539.811187,637539.811162,1673972036.607567,3742893.200,23414,5,EA,1,100,0.030320
637539.877442,637539.877417,1673972036.673820,3742957.400,23414,5,EA,1,100,0.030320
637539.943697,637539.943672,1673972036.740073,3743021.600,23414,5,EA,1,100,0.030320
637540.009952,637540.009927,1673972036.806326,3743085.800,23414,5,EA,1,100,0.030320
637540.076207,637540.076182,1673972036.872579,3743150.000,23414,5,EA,1,100,0.030320
637540.142599,637540.142574,1673972036.938970,3743214.333,23431,3,EA,1,100,0.030320
637540.208992,637540.208967,1673972037.005360,3743278.667,23431,3,EA,1,100,0.030320
637540.275384,637540.275359,1673972037.071751,3743343.000,23431,3,EA,1,100,0.030320
637540.341433,637540.341408,1673972037.137797,3743407.000,23448,2,EA,1,100,0.030320
637540.407481,637540.407456,1673972037.203844,3743471.000,23448,2,EA,1,100,0.030320
637540.474046,637540.474021,1673972037.270406,3743535.500,23468,2,EA,1,100,0.030320
637540.540610,637540.540585,1673972037.336969,3743600.000,23468,2,EA,1,100,0.030320
637540.607175,637540.607150,1673972037.403532,3743664.500,23485,2,EA,1,100,0.030320
637540.673739,637540.673714,1673972037.470094,3743729.000,23485,2,EA,1,100,0.030320
637540.739787,637540.739762,1673972037.536141,3743793.000,23504,1,EA,1,100,0.030320
637540.806352,637540.806327,1673972037.602704,3743857.500,23518,2,EA,1,100,0.030320
637540.872916,637540.872891,1673972037.669266,3743922.000,23518,2,EA,1,100,0.030320
637540.938965,637540.938940,1673972037.735313,3743986.000,23539,2,EA,1,100,0.030320
637541.005013,637541.004988,1673972037.801359,3744050.000,23539,2,EA,1,100,0.030320
637541.073126,637541.073101,1673972037.869470,3744116.000,23555,1,EA,1,100,0.030320
637541.138658,637541.138633,1673972037.935000,3744179.500,23572,2,EA,1,100,0.030320
637541.204191,637541.204166,1673972038.000531,3744243.000,23572,2,EA,1,100,0.030320
637541.270239,637541.270214,1673972038.066578,3744307.000,23588,1,EA,1,100,0.030320
637541.335772,637541.335747,1673972038.132108,3744370.500,23607,2,EA,1,100,0.030320
637541.401304,637541.401279,1673972038.197639,3744434.000,23607,2,EA,1,100,0.030320
637541.467869,637541.467844,1673972038.264201,3744498.500,23623,2,EA,1,100,0.030320
637541.534433,637541.534408,1673972038.330764,3744563.000,23623,2,EA,1,100,0.030320
637541.602546,637541.602521,1673972038.398875,3744629.000,23640,1,EA,1,100,0.030320
637541.668078,637541.668053,1673972038.464405,3744692.500,23659,2,EA,1,100,0.030320
637541.733611,637541.733586,1673972038.529936,3744756.000,23659,2,EA,1,100,0.030320
637541.800691,637541.800666,1673972038.597014,3744821.000,23676,1,EA,1,100,0.030319
637541.868288,637541.868263,1673972038.664609,3744886.500,23693,2,EA,1,100,0.030320
637541.935884,637541.935859,1673972038.732203,3744952.000,23693,2,EA,1,100,0.030319
637542.002965,637542.002940,1673972038.799282,3745017.000,23711,1,EA,1,100,0.030319
637542.069013,637542.068988,1673972038.865329,3745081.000,23727,2,EA,1,100,0.030319
637542.135062,637542.135036,1673972038.931375,3745145.000,23727,2,EA,1,100,0.030319
637542.202142,637542.202117,1673972038.998454,3745210.000,23744,2,EA,1,100,0.030319
637542.269222,637542.269197,1673972039.065532,3745275.000,23744,2,EA,1,100,0.030319
637542.334239,637542.334214,1673972039.130547,3745338.000,23761,1,EA,1,100,0.030319
637542.400803,637542.400778,1673972039.197110,3745402.500,23779,2,EA,1,100,0.030319
637542.467368,637542.467343,1673972039.263672,3745467.000,23779,2,EA,1,100,0.030319
637542.534448,637542.534423,1673972039.330751,3745532.000,23795,1,EA,1,100,0.030319
637542.599981,637542.599956,1673972039.396281,3745595.500,23813,2,EA,1,100,0.030319
637542.665513,637542.665488,1673972039.461812,3745659.000,23813,2,EA,1,100,0.030319
637542.732594,637542.732569,1673972039.528891,3745724.000,23831,1,EA,1,100,0.030319
