LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
640315.729855,640315.729846,1673974812.417274,88497.667,12287,3,MX,1,100,58
640315.769412,640315.769403,1673974812.456829,88536.000,12287,3,MX,1,100,58
640315.809656,640315.809647,1673974812.497073,88575.000,12302,2,MX,1,100,58
640315.849901,640315.849892,1673974812.537316,88614.000,12302,2,MX,1,100,57
640315.894273,640315.894264,1673974812.581687,88657.000,12318,3,MX,1,100,58
640315.938646,640315.938637,1673974812.626058,88700.000,12318,3,MX,1,100,58
640315.983018,640315.983009,1673974812.670429,88743.000,12318,3,MX,1,100,58
640316.022747,640316.022738,1673974812.710157,88781.500,12336,2,MX,1,100,57
640316.062475,640316.062466,1673974812.749884,88820.000,12336,2,MX,1,100,57
640316.102032,640316.102023,1673974812.789440,88858.333,12352,3,MX,1,100,57
640316.141589,640316.141580,1673974812.828995,88896.667,12352,3,MX,1,100,58
640316.181146,640316.181136,1673974812.868551,88935.000,12352,3,MX,1,100,57
640316.222078,640316.222069,1673974812.909482,88974.667,12369,3,MX,1,100,59
640316.263011,640316.263002,1673974812.950414,89014.333,12369,3,MX,1,100,57
640316.303943,640316.303934,1673974812.991345,89054.000,12369,3,MX,1,100,57
640316.344704,640316.344695,1673974813.032104,89093.500,12384,2,MX,1,100,57
640316.385465,640316.385455,1673974813.072864,89133.000,12384,2,MX,1,100,59
640316.425193,640316.425184,1673974813.112592,89171.500,12401,2,MX,1,100,57
640316.464922,640316.464913,1673974813.152319,89210.000,12401,2,MX,1,100,57
640316.504823,640316.504813,1673974813.192219,89248.667,12420,3,MX,1,100,58
640316.544723,640316.544714,1673974813.232118,89287.333,12420,3,MX,1,100,58
640316.584624,640316.584615,1673974813.272017,89326.000,12420,3,MX,1,100,57
640316.624525,640316.624515,1673974813.311917,89364.667,12438,3,MX,1,100,58
640316.664425,640316.664416,1673974813.351817,89403.333,12438,3,MX,1,100,57
640316.704326,640316.704317,1673974813.391716,89442.000,12438,3,MX,1,100,58
640316.744571,640316.744562,1673974813.431960,89481.000,12454,2,MX,1,100,59
640316.784815,640316.784806,1673974813.472203,89520.000,12454,2,MX,1,100,59
640316.824372,640316.824363,1673974813.511759,89558.333,12471,3,MX,1,100,58
640316.863929,640316.863920,1673974813.551314,89596.667,12471,3,MX,1,100,57
640316.903485,640316.903476,1673974813.590870,89635.000,12471,3,MX,1,100,58
640316.942698,640316.942689,1673974813.630081,89673.000,12487,2,MX,1,100,57
640316.981911,640316.981902,1673974813.669293,89711.000,12487,2,MX,1,100,59
640317.026627,640317.026618,1673974813.714008,89754.333,12505,3,MX,1,100,57
640317.071344,640317.071334,1673974813.758723,89797.667,12505,3,MX,1,100,58
640317.116060,640317.116051,1673974813.803438,89841.000,12505,3,MX,1,100,58
640317.156304,640317.156295,1673974813.843681,89880.000,12521,3,MX,1,100,58
640317.196549,640317.196540,1673974813.883925,89919.000,12521,3,MX,1,100,58
640317.236794,640317.236785,1673974813.924168,89958.000,12521,3,MX,1,100,58
640317.277038,640317.277029,1673974813.964412,89997.000,12536,2,MX,1,100,58
640317.317283,640317.317274,1673974814.004655,90036.000,12536,2,MX,1,100,57
640317.357184,640317.357175,1673974814.044555,90074.667,12553,3,MX,1,100,58
640317.397084,640317.397075,1673974814.084454,90113.333,12553,3,MX,1,100,58
640317.436985,640317.436976,1673974814.124354,90152.000,12553,3,MX,1,100,57
640317.476886,640317.476877,1673974814.164253,90190.667,12570,3,MX,1,100,59
640317.516786,640317.516777,1673974814.204153,90229.333,12570,3,MX,1,100,57
640317.556687,640317.556678,1673974814.244052,90268.000,12570,3,MX,1,100,58
640317.595900,640317.595891,1673974814.283264,90306.000,12586,2,MX,1,100,58
640317.635113,640317.635103,1673974814.322476,90344.000,12586,2,MX,1,100,57
640317.675701,640317.675692,1673974814.363063,90383.333,12606,3,MX,1,100,58
640317.716290,640317.716281,1673974814.403651,90422.667,12606,3,MX,1,100,57
640317.756878,640317.756869,1673974814.444238,90462.000,12606,3,MX,1,100,58
640317.797123,640317.797114,1673974814.484481,90501.000,12620,2,MX,1,100,57
640317.837368,640317.837359,1673974814.524725,90540.000,12620,2,MX,1,100,58
640317.877268,640317.877259,1673974814.564624,90578.667,12637,3,MX,1,100,59
640317.917169,640317.917160,1673974814.604524,90617.333,12637,3,MX,1,100,56
640317.957070,640317.957061,1673974814.644423,90656.000,12637,3,MX,1,100,57
640317.996627,640317.996617,1673974814.683979,90694.333,12657,3,MX,1,100,58
640318.036183,640318.036174,1673974814.723535,90732.667,12657,3,MX,1,100,57
640318.075740,640318.075731,1673974814.763090,90771.000,12657,3,MX,1,100,58
640318.122176,640318.122167,1673974814.809525,90816.000,12674,2,MX,1,100,58
640318.168612,640318.168603,1673974814.855960,90861.000,12674,2,MX,1,100,57
640318.208513,640318.208504,1673974814.895859,90899.667,12689,3,MX,1,100,57
640318.248414,640318.248404,1673974814.935759,90938.333,12689,3,MX,1,100,57
640318.288314,640318.288305,1673974814.975658,90977.000,12689,3,MX,1,100,58
640318.328043,640318.328034,1673974815.015386,91015.500,12706,2,MX,1,100,57
640318.367772,640318.367762,1673974815.055113,91054.000,12706,2,MX,1,100,57
640318.407328,640318.407319,1673974815.094669,91092.333,12722,3,MX,1,100,59
640318.446885,640318.446876,1673974815.134224,91130.667,12722,3,MX,1,100,58
640318.486442,640318.486432,1673974815.173780,91169.000,12722,3,MX,1,100,58
640318.527202,640318.527193,1673974815.214539,91208.500,12739,2,MX,1,100,57
640318.567963,640318.567954,1673974815.255299,91248.000,12739,2,MX,1,100,57
640318.608552,640318.608542,1673974815.295886,91287.333,12756,3,MX,1,100,58
640318.649140,640318.649131,1673974815.336474,91326.667,12756,3,MX,1,100,58
640318.689729,640318.689720,1673974815.377061,91366.000,12756,3,MX,1,100,58
640318.729630,640318.729620,1673974815.416961,91404.667,12773,3,MX,1,100,57
640318.769530,640318.769521,1673974815.456860,91443.333,12773,3,MX,1,100,57
640318.809431,640318.809422,1673974815.496760,91482.000,12773,3,MX,1,100,58
640318.849160,640318.849150,1673974815.536487,91520.500,12789,2,MX,1,100,57
640318.888888,640318.888879,1673974815.576215,91559.000,12789,2,MX,1,100,58
640318.928789,640318.928780,1673974815.616114,91597.667,12812,3,MX,1,100,57
640318.968690,640318.968680,1673974815.656014,91636.333,12812,3,MX,1,100,57
640319.008590,640319.008581,1673974815.695913,91675.000,12812,3,MX,1,100,58
640319.047459,640319.047450,1673974815.734781,91712.667,12828,3,MX,1,100,59
640319.086328,640319.086319,1673974815.773649,91750.333,12828,3,MX,1,100,58
640319.125197,640319.125187,1673974815.812516,91788.000,12828,3,MX,1,100,58
640319.166473,640319.166464,1673974815.853791,91828.000,12845,2,MX,1,100,57
640319.207750,640319.207740,1673974815.895067,91868.000,12845,2,MX,1,100,59
640319.252466,640319.252457,1673974815.939782,91911.333,12860,3,MX,1,100,58
640319.297182,640319.297173,1673974815.984497,91954.667,12860,3,MX,1,100,58
640319.341899,640319.341889,1673974816.029212,91998.000,12860,3,MX,1,100,58
640319.382831,640319.382822,1673974816.070143,92037.667,12880,3,MX,1,100,57
640319.423764,640319.423754,1673974816.111075,92077.333,12880,3,MX,1,100,58
640319.464696,640319.464687,1673974816.152006,92117.000,12880,3,MX,1,100,57
640319.504425,640319.504416,1673974816.191734,92155.500,12896,2,MX,1,100,58
640319.544154,640319.544144,1673974816.231461,92194.000,12896,2,MX,1,100,58
640319.584054,640319.584045,1673974816.271361,92232.667,12913,3,MX,1,100,57
640319.623955,640319.623946,1673974816.311260,92271.333,12913,3,MX,1,100,57
640319.663856,640319.663846,1673974816.351160,92310.000,12913,3,MX,1,100,57
640319.703069,640319.703059,1673974816.390371,92348.000,12932,3,MX,1,100,57
640319.742281,640319.742272,1673974816.429583,92386.000,12932,3,MX,1,100,57
640319.781494,640319.781485,1673974816.468795,92424.000,12932,3,MX,1,100,58
640319.821395,640319.821385,1673974816.508694,92462.667,12949,3,MX,1,100,58
640319.861295,640319.861286,1673974816.548594,92501.333,12949,3,MX,1,100,57
640319.901196,640319.901187,1673974816.588493,92540.000,12949,3,MX,1,100,57
640319.941957,640319.941947,1673974816.629252,92579.500,12963,2,MX,1,100,58
640319.982717,640319.982708,1673974816.670012,92619.000,12963,2,MX,1,100,58
640320.023306,640320.023297,1673974816.710599,92658.333,12981,3,MX,1,100,57
640320.063895,640320.063885,1673974816.751187,92697.667,12981,3,MX,1,100,58
640320.104483,640320.104474,1673974816.791774,92737.000,12981,3,MX,1,100,57
640320.143696,640320.143687,1673974816.830986,92775.000,12997,2,MX,1,100,58
640320.182909,640320.182899,1673974816.870198,92813.000,12997,2,MX,1,100,57
640320.222809,640320.222800,1673974816.910097,92851.667,13014,3,MX,1,100,57
640320.262710,640320.262701,1673974816.949996,92890.333,13014,3,MX,1,100,57
640320.302611,640320.302601,1673974816.989896,92929.000,13014,3,MX,1,100,56
640320.342855,640320.342846,1673974817.030139,92968.000,13029,2,MX,1,100,57
640320.383100,640320.383091,1673974817.070383,93007.000,13029,2,MX,1,100,57
640320.427472,640320.427463,1673974817.114754,93050.000,13046,3,MX,1,100,57
640320.471845,640320.471835,1673974817.159125,93093.000,13046,3,MX,1,100,59
640320.516217,640320.516208,1673974817.203496,93136.000,13046,3,MX,1,100,59
640320.554914,640320.554904,1673974817.242192,93173.500,13062,2,MX,1,100,57
640320.593611,640320.593601,1673974817.280887,93211.000,13062,2,MX,1,100,58
640320.633511,640320.633502,1673974817.320787,93249.667,13080,3,MX,1,100,58
640320.673412,640320.673402,1673974817.360686,93288.333,13080,3,MX,1,100,58
640320.713313,640320.713303,1673974817.400586,93327.000,13080,3,MX,1,100,58
640320.753557,640320.753548,1673974817.440829,93366.000,13098,3,MX,1,100,58
640320.793802,640320.793792,1673974817.481073,93405.000,13098,3,MX,1,100,56
640320.834047,640320.834037,1673974817.521316,93444.000,13098,3,MX,1,100,58
640320.875323,640320.875314,1673974817.562592,93484.000,13113,2,MX,1,100,58
640320.916600,640320.916590,1673974817.603867,93524.000,13113,2,MX,1,100,57
640320.956500,640320.956491,1673974817.643767,93562.667,13133,3,MX,1,100,58
640320.996401,640320.996392,1673974817.683666,93601.333,13133,3,MX,1,100,58
640321.036302,640321.036292,1673974817.723566,93640.000,13133,3,MX,1,100,57
640321.076202,640321.076193,1673974817.763465,93678.667,13150,3,MX,1,100,59
640321.116103,640321.116094,1673974817.803365,93717.333,13150,3,MX,1,100,57
640321.156004,640321.155994,1673974817.843264,93756.000,13150,3,MX,1,100,57
640321.195216,640321.195207,1673974817.882476,93794.000,13166,2,MX,1,100,58
640321.234429,640321.234420,1673974817.921687,93832.000,13166,2,MX,1,100,58
640321.274674,640321.274664,1673974817.961931,93871.000,13184,3,MX,1,100,58
640321.314919,640321.314909,1673974818.002174,93910.000,13184,3,MX,1,100,57
640321.355163,640321.355154,1673974818.042418,93949.000,13184,3,MX,1,100,59
640321.394892,640321.394882,1673974818.082145,93987.500,13198,2,MX,1,100,58
640321.434621,640321.434611,1673974818.121873,94026.000,13198,2,MX,1,100,57
640321.480025,640321.480015,1673974818.167276,94070.000,13215,3,MX,1,100,58
640321.525429,640321.525420,1673974818.212679,94114.000,13215,3,MX,1,100,59
640321.570833,640321.570824,1673974818.258081,94158.000,13215,3,MX,1,100,59
640321.610562,640321.610552,1673974818.297809,94196.500,13231,2,MX,1,100,57
640321.650291,640321.650281,1673974818.337537,94235.000,13231,2,MX,1,100,58
640321.689847,640321.689838,1673974818.377092,94273.333,13251,3,MX,1,100,58
640321.729404,640321.729395,1673974818.416648,94311.667,13251,3,MX,1,100,58
640321.768961,640321.768951,1673974818.456203,94350.000,13251,3,MX,1,100,59
640321.808861,640321.808852,1673974818.496103,94388.667,13266,3,MX,1,100,57
640321.848762,640321.848753,1673974818.536002,94427.333,13266,3,MX,1,100,57
640321.888663,640321.888653,1673974818.575902,94466.000,13266,3,MX,1,100,59
640321.928391,640321.928382,1673974818.615629,94504.500,13282,2,MX,1,100,57
640321.968120,640321.968111,1673974818.655357,94543.000,13282,2,MX,1,100,58
640322.008021,640322.008011,1673974818.695256,94581.667,13299,3,MX,1,100,59
640322.047922,640322.047912,1673974818.735156,94620.333,13299,3,MX,1,100,58
640322.087822,640322.087813,1673974818.775055,94659.000,13299,3,MX,1,100,58
640322.127551,640322.127541,1673974818.814783,94697.500,13316,2,MX,1,100,58
640322.167280,640322.167270,1673974818.854511,94736.000,13316,2,MX,1,100,58
640322.207868,640322.207859,1673974818.895098,94775.333,13332,3,MX,1,100,57
640322.248457,640322.248447,1673974818.935685,94814.667,13332,3,MX,1,100,58
640322.289045,640322.289036,1673974818.976273,94854.000,13332,3,MX,1,100,58
640322.329806,640322.329797,1673974819.017032,94893.500,13348,2,MX,1,100,58
640322.370567,640322.370557,1673974819.057792,94933.000,13348,2,MX,1,100,58
640322.410123,640322.410114,1673974819.097347,94971.333,13367,3,MX,1,100,57
640322.449680,640322.449671,1673974819.136903,95009.667,13367,3,MX,1,100,58
640322.489237,640322.489227,1673974819.176458,95048.000,13367,3,MX,1,100,58
640322.529137,640322.529128,1673974819.216358,95086.667,13384,3,MX,1,100,58
640322.569038,640322.569029,1673974819.256258,95125.333,13384,3,MX,1,100,57
640322.608939,640322.608929,1673974819.296157,95164.000,13384,3,MX,1,100,58
640322.654343,640322.654334,1673974819.341560,95208.000,13401,2,MX,1,100,58
640322.699747,640322.699738,1673974819.386963,95252.000,13401,2,MX,1,100,58
640322.739992,640322.739982,1673974819.427206,95291.000,13420,3,MX,1,100,58
640322.780237,640322.780227,1673974819.467450,95330.000,13420,3,MX,1,100,58
640322.820481,640322.820472,1673974819.507693,95369.000,13420,3,MX,1,100,58
640322.860210,640322.860200,1673974819.547421,95407.500,13434,2,MX,1,100,57
640322.899939,640322.899929,1673974819.587148,95446.000,13434,2,MX,1,100,57
640322.939839,640322.939830,1673974819.627048,95484.667,13452,3,MX,1,100,58
640322.979740,640322.979730,1673974819.666947,95523.333,13452,3,MX,1,100,58
640323.019641,640323.019631,1673974819.706847,95562.000,13452,3,MX,1,100,59
640323.059541,640323.059532,1673974819.746746,95600.667,13468,3,MX,1,100,57
640323.099442,640323.099432,1673974819.786646,95639.333,13468,3,MX,1,100,57
640323.139343,640323.139333,1673974819.826545,95678.000,13468,3,MX,1,100,58
640323.179587,640323.179578,1673974819.866789,95717.000,13485,2,MX,1,100,57
640323.219832,640323.219822,1673974819.907032,95756.000,13485,2,MX,1,100,58
640323.259045,640323.259035,1673974819.946244,95794.000,13500,3,MX,1,100,57
640323.298258,640323.298248,1673974819.985456,95832.000,13500,3,MX,1,100,58
640323.337470,640323.337461,1673974820.024667,95870.000,13500,3,MX,1,100,57
640323.377371,640323.377361,1673974820.064567,95908.667,13517,3,MX,1,100,59
640323.417272,640323.417262,1673974820.104466,95947.333,13517,3,MX,1,100,59
640323.457172,640323.457163,1673974820.144366,95986.000,13517,3,MX,1,100,58
640323.496901,640323.496891,1673974820.184093,96024.500,13533,2,MX,1,100,57
640323.536630,640323.536620,1673974820.223821,96063.000,13533,2,MX,1,100,58
640323.576530,640323.576521,1673974820.263720,96101.667,13550,3,MX,1,100,57
640323.616431,640323.616421,1673974820.303620,96140.333,13550,3,MX,1,100,58
640323.656332,640323.656322,1673974820.343519,96179.000,13550,3,MX,1,100,57
640323.696576,640323.696567,1673974820.383763,96218.000,13569,2,MX,1,100,58
640323.736821,640323.736811,1673974820.424006,96257.000,13569,2,MX,1,100,57
640323.783257,640323.783248,1673974820.470441,96302.000,13584,2,MX,1,100,58
640323.829693,640323.829684,1673974820.516876,96347.000,13584,2,MX,1,100,57
640323.869594,640323.869584,1673974820.556775,96385.667,13600,3,MX,1,100,59
640323.909495,640323.909485,1673974820.596675,96424.333,13600,3,MX,1,100,59
640323.949395,640323.949386,1673974820.636575,96463.000,13600,3,MX,1,100,57
640323.988952,640323.988942,1673974820.676130,96501.333,13621,3,MX,1,100,59
640324.028509,640324.028499,1673974820.715686,96539.667,13621,3,MX,1,100,58
640324.068065,640324.068056,1673974820.755241,96578.000,13621,3,MX,1,100,58
640324.107622,640324.107613,1673974820.794797,96616.333,13637,3,MX,1,100,57
640324.147179,640324.147169,1673974820.834352,96654.667,13637,3,MX,1,100,58
640324.186736,640324.186726,1673974820.873908,96693.000,13637,3,MX,1,100,57
640324.226636,640324.226627,1673974820.913807,96731.667,13659,3,MX,1,100,57
640324.266537,640324.266527,1673974820.953707,96770.333,13659,3,MX,1,100,58
640324.306438,640324.306428,1673974820.993606,96809.000,13659,3,MX,1,100,59
640324.346338,640324.346329,1673974821.033506,96847.667,13676,3,MX,1,100,58
640324.386239,640324.386229,1673974821.073405,96886.333,13676,3,MX,1,100,58
640324.426140,640324.426130,1673974821.113305,96925.000,13676,3,MX,1,100,57
640324.466384,640324.466375,1673974821.153548,96964.000,13691,2,MX,1,100,57
640324.506629,640324.506619,1673974821.193792,97003.000,13691,2,MX,1,100,59
640324.546530,640324.546520,1673974821.233691,97041.667,13707,3,MX,1,100,58
640324.586430,640324.586421,1673974821.273591,97080.333,13707,3,MX,1,100,58
640324.626331,640324.626321,1673974821.313490,97119.000,13707,3,MX,1,100,58
640324.665028,640324.665018,1673974821.352186,97156.500,13725,2,MX,1,100,58
640324.703725,640324.703715,1673974821.390882,97194.000,13725,2,MX,1,100,58
640324.743281,640324.743272,1673974821.430437,97232.333,13743,3,MX,1,100,57
640324.782838,640324.782828,1673974821.469993,97270.667,13743,3,MX,1,100,57
640324.822395,640324.822385,1673974821.509548,97309.000,13743,3,MX,1,100,57
640324.862639,640324.862630,1673974821.549792,97348.000,13759,2,MX,1,100,57
640324.902884,640324.902874,1673974821.590035,97387.000,13759,2,MX,1,100,57
640324.947256,640324.947247,1673974821.634406,97430.000,13775,3,MX,1,100,57
640324.991629,640324.991619,1673974821.678777,97473.000,13775,3,MX,1,100,57
640325.036001,640325.035991,1673974821.723148,97516.000,13775,3,MX,1,100,56
640325.075730,640325.075720,1673974821.762876,97554.500,13792,2,MX,1,100,58
640325.115458,640325.115449,1673974821.802603,97593.000,13792,2,MX,1,100,58
640325.155359,640325.155349,1673974821.842503,97631.667,13808,3,MX,1,100,58
640325.195260,640325.195250,1673974821.882402,97670.333,13808,3,MX,1,100,57
640325.235160,640325.235151,1673974821.922302,97709.000,13808,3,MX,1,100,57
640325.274373,640325.274363,1673974821.961514,97747.000,13826,3,MX,1,100,58
640325.313586,640325.313576,1673974822.000725,97785.000,13826,3,MX,1,100,57
640325.352799,640325.352789,1673974822.039937,97823.000,13826,3,MX,1,100,58
640325.394075,640325.394065,1673974822.081212,97863.000,13844,2,MX,1,100,57
640325.435352,640325.435342,1673974822.122488,97903.000,13844,2,MX,1,100,57
640325.475596,640325.475587,1673974822.162731,97942.000,13860,3,MX,1,100,59
640325.515841,640325.515831,1673974822.202975,97981.000,13860,3,MX,1,100,57
640325.556086,640325.556076,1673974822.243218,98020.000,13860,3,MX,1,100,58
640325.595986,640325.595977,1673974822.283118,98058.667,13877,3,MX,1,100,57
640325.635887,640325.635877,1673974822.323017,98097.333,13877,3,MX,1,100,57
640325.675788,640325.675778,1673974822.362916,98136.000,13877,3,MX,1,100,57
640325.715000,640325.714991,1673974822.402128,98174.000,13896,2,MX,1,100,57
640325.754213,640325.754203,1673974822.441340,98212.000,13896,2,MX,1,100,58
640325.794458,640325.794448,1673974822.481583,98251.000,13912,3,MX,1,100,58
640325.834703,640325.834693,1673974822.521827,98290.000,13912,3,MX,1,100,58
640325.874947,640325.874937,1673974822.562070,98329.000,13912,3,MX,1,100,59
640325.914676,640325.914666,1673974822.601798,98367.500,13927,2,MX,1,100,58
640325.954405,640325.954395,1673974822.641525,98406.000,13927,2,MX,1,100,57
640325.998777,640325.998767,1673974822.685896,98449.000,13944,3,MX,1,100,59
640326.043149,640326.043139,1673974822.730267,98492.000,13944,3,MX,1,100,57
640326.087521,640326.087512,1673974822.774638,98535.000,13944,3,MX,1,100,58
640326.127422,640326.127412,1673974822.814538,98573.667,13961,3,MX,1,100,58
640326.167323,640326.167313,1673974822.854437,98612.333,13961,3,MX,1,100,58
640326.207224,640326.207214,1673974822.894337,98651.000,13961,3,MX,1,100,58
640326.247984,640326.247974,1673974822.935096,98690.500,13977,2,MX,1,100,58
640326.288745,640326.288735,1673974822.975856,98730.000,13977,2,MX,1,100,58
640326.329333,640326.329324,1673974823.016443,98769.333,13995,3,MX,1,100,57
640326.369922,640326.369912,1673974823.057030,98808.667,13995,3,MX,1,100,57
640326.410511,640326.410501,1673974823.097618,98848.000,13995,3,MX,1,100,58
640326.450239,640326.450230,1673974823.137346,98886.500,14009,2,MX,1,100,57
640326.489968,640326.489958,1673974823.177073,98925.000,14009,2,MX,1,100,57
640326.529869,640326.529859,1673974823.216973,98963.667,14026,3,MX,1,100,57
640326.569769,640326.569760,1673974823.256872,99002.333,14026,3,MX,1,100,57
640326.609670,640326.609660,1673974823.296772,99041.000,14026,3,MX,1,100,59
640326.649399,640326.649389,1673974823.336499,99079.500,14043,2,MX,1,100,57
640326.689127,640326.689118,1673974823.376227,99118.000,14043,2,MX,1,100,58
640326.728684,640326.728674,1673974823.415782,99156.333,14062,3,MX,1,100,58
640326.768241,640326.768231,1673974823.455338,99194.667,14062,3,MX,1,100,58
640326.807798,640326.807788,1673974823.494893,99233.000,14062,3,MX,1,100,58
640326.848386,640326.848376,1673974823.535481,99272.333,14076,3,MX,1,100,59
640326.888975,640326.888965,1673974823.576068,99311.667,14076,3,MX,1,100,57
640326.929563,640326.929554,1673974823.616656,99351.000,14076,3,MX,1,100,57
640326.969292,640326.969282,1673974823.656383,99389.500,14097,2,MX,1,100,58
640327.009021,640327.009011,1673974823.696111,99428.000,14097,2,MX,1,100,57
640327.048921,640327.048912,1673974823.736010,99466.667,14113,3,MX,1,100,58
640327.088822,640327.088812,1673974823.775910,99505.333,14113,3,MX,1,100,57
640327.128723,640327.128713,1673974823.815809,99544.000,14113,3,MX,1,100,59
640327.175159,640327.175149,1673974823.862244,99589.000,14130,2,MX,1,100,57
640327.221595,640327.221585,1673974823.908679,99634.000,14130,2,MX,1,100,57
640327.261840,640327.261830,1673974823.948922,99673.000,14147,3,MX,1,100,57
640327.302084,640327.302075,1673974823.989166,99712.000,14147,3,MX,1,100,57
640327.342329,640327.342319,1673974824.029409,99751.000,14147,3,MX,1,100,57
640327.382058,640327.382048,1673974824.069137,99789.500,14162,2,MX,1,100,57
640327.421786,640327.421777,1673974824.108864,99828.000,14162,2,MX,1,100,58
640327.461687,640327.461677,1673974824.148764,99866.667,14178,3,MX,1,100,58
640327.501588,640327.501578,1673974824.188663,99905.333,14178,3,MX,1,100,58
640327.541489,640327.541479,1673974824.228563,99944.000,14178,3,MX,1,100,58
640327.580701,640327.580691,1673974824.267775,99982.000,14195,3,MX,1,100,57
640327.619914,640327.619904,1673974824.306986,100020.000,14195,3,MX,1,100,57
640327.659127,640327.659117,1673974824.346198,100058.000,14195,3,MX,1,100,57
640327.700403,640327.700393,1673974824.387473,100098.000,14214,2,MX,1,100,58
640327.741680,640327.741670,1673974824.428749,100138.000,14214,2,MX,1,100,58
640327.781925,640327.781915,1673974824.468992,100177.000,14230,3,MX,1,100,59
640327.822169,640327.822159,1673974824.509235,100216.000,14230,3,MX,1,100,57
640327.862414,640327.862404,1673974824.549479,100255.000,14230,3,MX,1,100,59
640327.902143,640327.902133,1673974824.589206,100293.500,14245,2,MX,1,100,57
640327.941871,640327.941861,1673974824.628934,100332.000,14245,2,MX,1,100,58
640327.981428,640327.981418,1673974824.668489,100370.333,14263,3,MX,1,100,58
640328.020985,640328.020975,1673974824.708045,100408.667,14263,3,MX,1,100,57
640328.060541,640328.060531,1673974824.747601,100447.000,14263,3,MX,1,100,59
640328.100442,640328.100432,1673974824.787500,100485.667,14279,3,MX,1,100,59
640328.140343,640328.140333,1673974824.827400,100524.333,14279,3,MX,1,100,58
640328.180243,640328.180233,1673974824.867299,100563.000,14279,3,MX,1,100,57
640328.219972,640328.219962,1673974824.907027,100601.500,14296,2,MX,1,100,57
640328.259701,640328.259691,1673974824.946754,100640.000,14296,2,MX,1,100,57
640328.307169,640328.307159,1673974824.994221,100686.000,14311,2,MX,1,100,58
640328.354637,640328.354627,1673974825.041688,100732.000,14311,2,MX,1,100,58
640328.394538,640328.394528,1673974825.081587,100770.667,14328,3,MX,1,100,57
640328.434438,640328.434428,1673974825.121487,100809.333,14328,3,MX,1,100,59
640328.474339,640328.474329,1673974825.161386,100848.000,14328,3,MX,1,100,58
640328.514928,640328.514918,1673974825.201974,100887.333,14347,3,MX,1,100,57
640328.555516,640328.555506,1673974825.242561,100926.667,14347,3,MX,1,100,57
640328.596105,640328.596095,1673974825.283149,100966.000,14347,3,MX,1,100,57
640328.636349,640328.636340,1673974825.323392,101005.000,14365,2,MX,1,100,57
640328.676594,640328.676584,1673974825.363636,101044.000,14365,2,MX,1,100,58
640328.716495,640328.716485,1673974825.403535,101082.667,14382,3,MX,1,100,58
640328.756395,640328.756386,1673974825.443434,101121.333,14382,3,MX,1,100,57
640328.796296,640328.796286,1673974825.483334,101160.000,14382,3,MX,1,100,57
640328.835509,640328.835499,1673974825.522546,101198.000,14398,3,MX,1,100,58
640328.874722,640328.874712,1673974825.561757,101236.000,14398,3,MX,1,100,58
640328.913934,640328.913924,1673974825.600969,101274.000,14398,3,MX,1,100,58
640328.953663,640328.953653,1673974825.640696,101312.500,14415,2,MX,1,100,59
640328.993392,640328.993382,1673974825.680424,101351.000,14415,2,MX,1,100,58
640329.032948,640329.032939,1673974825.719980,101389.333,14432,3,MX,1,100,57
640329.072505,640329.072495,1673974825.759535,101427.667,14432,3,MX,1,100,57
640329.112062,640329.112052,1673974825.799091,101466.000,14432,3,MX,1,100,57
640329.153338,640329.153328,1673974825.840366,101506.000,14448,2,MX,1,100,58
640329.194615,640329.194605,1673974825.881641,101546.000,14448,2,MX,1,100,57
640329.234860,640329.234850,1673974825.921885,101585.000,14463,3,MX,1,100,58
640329.275104,640329.275094,1673974825.962128,101624.000,14463,3,MX,1,100,57
640329.315349,640329.315339,1673974826.002372,101663.000,14463,3,MX,1,100,58
640329.355250,640329.355240,1673974826.042271,101701.667,14480,3,MX,1,100,59
640329.395150,640329.395140,1673974826.082171,101740.333,14480,3,MX,1,100,59
640329.435051,640329.435041,1673974826.122070,101779.000,14480,3,MX,1,100,57
640329.481487,640329.481477,1673974826.168505,101824.000,14497,2,MX,1,100,58
640329.527923,640329.527913,1673974826.214940,101869.000,14497,2,MX,1,100,57
640329.568168,640329.568158,1673974826.255183,101908.000,14518,2,MX,1,100,58
640329.608413,640329.608403,1673974826.295427,101947.000,14518,2,MX,1,100,58
640329.647969,640329.647959,1673974826.334982,101985.333,14538,3,MX,1,100,57
640329.687526,640329.687516,1673974826.374538,102023.667,14538,3,MX,1,100,59
640329.727083,640329.727073,1673974826.414093,102062.000,14538,3,MX,1,100,57
640329.766639,640329.766629,1673974826.453649,102100.333,14552,3,MX,1,100,58
640329.806196,640329.806186,1673974826.493205,102138.667,14552,3,MX,1,100,58
640329.845753,640329.845743,1673974826.532760,102177.000,14552,3,MX,1,100,59
640329.885997,640329.885987,1673974826.573004,102216.000,14572,3,MX,1,100,59
640329.926242,640329.926232,1673974826.613247,102255.000,14572,3,MX,1,100,57
640329.966487,640329.966477,1673974826.653491,102294.000,14572,3,MX,1,100,58
640330.007247,640330.007237,1673974826.694250,102333.500,14589,2,MX,1,100,57
640330.048008,640330.047998,1673974826.735009,102373.000,14589,2,MX,1,100,56
640330.087909,640330.087899,1673974826.774909,102411.667,14606,3,MX,1,100,58
