LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
640445.283926,640445.283909,1673974941.967571,214045.000,33029,3,PI,1,100,4814
640445.324170,640445.324153,1673974942.007815,214084.000,33045,2,PI,1,100,4803
640445.364415,640445.364398,1673974942.048058,214123.000,33045,2,PI,1,100,4800
640445.404316,640445.404299,1673974942.087958,214161.667,33061,3,PI,1,100,4799
640445.444216,640445.444199,1673974942.127857,214200.333,33061,3,PI,1,100,4802
640445.484117,640445.484100,1673974942.167757,214239.000,33061,3,PI,1,100,4805
640445.522298,640445.522281,1673974942.205937,214276.000,33082,2,PI,1,100,4803
640445.560479,640445.560462,1673974942.244116,214313.000,33082,2,PI,1,100,4799
640445.600379,640445.600362,1673974942.284016,214351.667,33099,3,PI,1,100,4808
640445.640280,640445.640263,1673974942.323915,214390.333,33099,3,PI,1,100,4803
640445.680181,640445.680164,1673974942.363815,214429.000,33099,3,PI,1,100,4808
640445.720425,640445.720408,1673974942.404058,214468.000,33116,3,PI,1,100,4801
640445.760670,640445.760653,1673974942.444302,214507.000,33116,3,PI,1,100,4808
640445.800915,640445.800898,1673974942.484545,214546.000,33116,3,PI,1,100,4804
640445.840643,640445.840626,1673974942.524273,214584.500,33133,2,PI,1,100,4802
640445.880372,640445.880355,1673974942.564000,214623.000,33133,2,PI,1,100,4801
640445.923712,640445.923695,1673974942.607339,214665.000,33153,4,PI,1,100,4798
640445.967053,640445.967036,1673974942.650679,214707.000,33153,4,PI,1,100,4802
640446.010393,640446.010376,1673974942.694018,214749.000,33153,4,PI,1,100,4808
640446.053734,640446.053717,1673974942.737357,214791.000,33153,4,PI,1,100,4807
640446.093634,640446.093617,1673974942.777256,214829.667,33170,3,PI,1,100,4802
640446.133535,640446.133518,1673974942.817156,214868.333,33170,3,PI,1,100,4802
640446.173436,640446.173419,1673974942.857055,214907.000,33170,3,PI,1,100,4798
640446.213164,640446.213147,1673974942.896783,214945.500,33185,2,PI,1,100,4812
640446.252893,640446.252876,1673974942.936511,214984.000,33185,2,PI,1,100,4796
640446.292450,640446.292433,1673974942.976066,215022.333,33201,3,PI,1,100,4807
640446.332007,640446.331989,1673974943.015622,215060.667,33201,3,PI,1,100,4802
640446.371563,640446.371546,1673974943.055177,215099.000,33201,3,PI,1,100,4812
640446.411120,640446.411103,1673974943.094733,215137.333,33219,3,PI,1,100,4798
640446.450677,640446.450660,1673974943.134288,215175.667,33219,3,PI,1,100,4805
640446.490233,640446.490216,1673974943.173844,215214.000,33219,3,PI,1,100,4804
640446.530478,640446.530461,1673974943.214087,215253.000,33237,2,PI,1,100,4805
640446.570723,640446.570706,1673974943.254331,215292.000,33237,2,PI,1,100,4809
640446.610279,640446.610262,1673974943.293886,215330.333,33253,3,PI,1,100,4802
640446.649836,640446.649819,1673974943.333442,215368.667,33253,3,PI,1,100,4800
640446.689393,640446.689376,1673974943.372998,215407.000,33253,3,PI,1,100,4796
640446.729121,640446.729104,1673974943.412725,215445.500,33269,2,PI,1,100,4804
640446.768850,640446.768833,1673974943.452453,215484.000,33269,2,PI,1,100,4809
640446.808751,640446.808734,1673974943.492352,215522.667,33286,3,PI,1,100,4803
640446.848652,640446.848634,1673974943.532252,215561.333,33286,3,PI,1,100,4802
640446.888552,640446.888535,1673974943.572151,215600.000,33286,3,PI,1,100,4798
640446.927765,640446.927748,1673974943.611363,215638.000,33305,3,PI,1,100,4803
640446.966978,640446.966961,1673974943.650574,215676.000,33305,3,PI,1,100,4801
640447.006190,640447.006173,1673974943.689786,215714.000,33305,3,PI,1,100,4792
640447.046435,640447.046418,1673974943.730029,215753.000,33322,2,PI,1,100,4810
640447.086680,640447.086663,1673974943.770273,215792.000,33322,2,PI,1,100,4805
640447.126580,640447.126563,1673974943.810172,215830.667,33338,3,PI,1,100,4807
640447.166481,640447.166464,1673974943.850072,215869.333,33338,3,PI,1,100,4802
640447.206382,640447.206365,1673974943.889971,215908.000,33338,3,PI,1,100,4807
640447.246282,640447.246265,1673974943.929871,215946.667,33354,3,PI,1,100,4805
640447.286183,640447.286166,1673974943.969770,215985.333,33354,3,PI,1,100,4802
640447.326084,640447.326067,1673974944.009670,216024.000,33354,3,PI,1,100,4794
640447.365813,640447.365795,1673974944.049397,216062.500,33370,2,PI,1,100,4817
640447.405541,640447.405524,1673974944.089125,216101.000,33370,2,PI,1,100,4805
640447.445786,640447.445769,1673974944.129369,216140.000,33390,3,PI,1,100,4804
640447.486031,640447.486013,1673974944.169612,216179.000,33390,3,PI,1,100,4797
640447.526275,640447.526258,1673974944.209856,216218.000,33390,3,PI,1,100,4807
640447.566107,640447.566090,1673974944.249686,216256.600,33407,5,PI,1,100,4806
640447.605939,640447.605922,1673974944.289517,216295.200,33407,5,PI,1,100,4800
640447.645771,640447.645754,1673974944.329348,216333.800,33407,5,PI,1,100,4805
640447.685603,640447.685586,1673974944.369178,216372.400,33407,5,PI,1,100,4806
640447.725435,640447.725417,1673974944.409009,216411.000,33407,5,PI,1,100,4798
640447.772387,640447.772370,1673974944.455960,216456.500,33424,2,PI,1,100,4805
640447.819339,640447.819322,1673974944.502911,216502.000,33424,2,PI,1,100,4801
640447.858895,640447.858878,1673974944.542466,216540.333,33441,3,PI,1,100,4805
640447.898452,640447.898435,1673974944.582022,216578.667,33441,3,PI,1,100,4801
640447.938009,640447.937992,1673974944.621577,216617.000,33441,3,PI,1,100,4799
640447.978254,640447.978236,1673974944.661821,216656.000,33457,2,PI,1,100,4801
640448.018498,640448.018481,1673974944.702064,216695.000,33457,2,PI,1,100,4799
640448.058399,640448.058382,1673974944.741964,216733.667,33474,3,PI,1,100,4805
640448.098300,640448.098282,1673974944.781863,216772.333,33474,3,PI,1,100,4805
640448.138200,640448.138183,1673974944.821763,216811.000,33474,3,PI,1,100,4809
640448.178101,640448.178084,1673974944.861662,216849.667,33489,3,PI,1,100,4799
640448.218002,640448.217984,1673974944.901562,216888.333,33489,3,PI,1,100,4812
640448.257902,640448.257885,1673974944.941461,216927.000,33489,3,PI,1,100,4798
640448.297631,640448.297614,1673974944.981189,216965.500,33506,2,PI,1,100,4810
640448.337360,640448.337343,1673974945.020916,217004.000,33506,2,PI,1,100,4803
640448.376916,640448.376899,1673974945.060472,217042.333,33523,3,PI,1,100,4805
640448.416473,640448.416456,1673974945.100028,217080.667,33523,3,PI,1,100,4801
640448.456030,640448.456013,1673974945.139583,217119.000,33523,3,PI,1,100,4802
640448.496618,640448.496601,1673974945.180171,217158.333,33545,3,PI,1,100,4801
640448.537207,640448.537190,1673974945.220758,217197.667,33545,3,PI,1,100,4805
640448.577796,640448.577779,1673974945.261345,217237.000,33545,3,PI,1,100,4804
640448.618040,640448.618023,1673974945.301589,217276.000,33559,2,PI,1,100,4803
640448.658285,640448.658268,1673974945.341832,217315.000,33559,2,PI,1,100,4799
640448.698186,640448.698168,1673974945.381732,217353.667,33576,3,PI,1,100,4806
640448.738086,640448.738069,1673974945.421631,217392.333,33576,3,PI,1,100,4803
640448.777987,640448.777970,1673974945.461531,217431.000,33576,3,PI,1,100,4793
640448.818232,640448.818214,1673974945.501774,217470.000,33593,2,PI,1,100,4815
640448.858476,640448.858459,1673974945.542018,217509.000,33593,2,PI,1,100,4800
640448.898033,640448.898016,1673974945.581573,217547.333,33610,3,PI,1,100,4803
640448.937590,640448.937573,1673974945.621129,217585.667,33610,3,PI,1,100,4804
640448.977146,640448.977129,1673974945.660685,217624.000,33610,3,PI,1,100,4804
640449.016359,640449.016342,1673974945.699896,217662.000,33626,3,PI,1,100,4805
640449.055572,640449.055555,1673974945.739108,217700.000,33626,3,PI,1,100,4801
640449.094785,640449.094767,1673974945.778319,217738.000,33626,3,PI,1,100,4800
640449.135029,640449.135012,1673974945.818563,217777.000,33642,2,PI,1,100,4810
640449.175274,640449.175257,1673974945.858806,217816.000,33642,2,PI,1,100,4795
640449.215863,640449.215845,1673974945.899394,217855.333,33658,3,PI,1,100,4801
640449.256451,640449.256434,1673974945.939981,217894.667,33658,3,PI,1,100,4800
640449.297040,640449.297023,1673974945.980569,217934.000,33658,3,PI,1,100,4808
640449.337285,640449.337267,1673974946.020812,217973.000,33675,2,PI,1,100,4802
640449.377529,640449.377512,1673974946.061056,218012.000,33675,2,PI,1,100,4805
640449.417774,640449.417757,1673974946.101299,218051.000,33692,3,PI,1,100,4800
640449.458018,640449.458001,1673974946.141542,218090.000,33692,3,PI,1,100,4792
640449.498263,640449.498246,1673974946.181786,218129.000,33692,3,PI,1,100,4798
640449.544699,640449.544682,1673974946.228221,218174.000,33709,2,PI,1,100,4807
640449.591135,640449.591118,1673974946.274656,218219.000,33709,2,PI,1,100,4802
640449.631036,640449.631019,1673974946.314555,218257.667,33725,3,PI,1,100,4803
640449.670937,640449.670920,1673974946.354455,218296.333,33725,3,PI,1,100,4805
640449.710837,640449.710820,1673974946.394354,218335.000,33725,3,PI,1,100,4803
640449.751082,640449.751065,1673974946.434598,218374.000,33743,2,PI,1,100,4804
640449.791327,640449.791309,1673974946.474841,218413.000,33743,2,PI,1,100,4805
640449.830539,640449.830522,1673974946.514053,218451.000,33759,3,PI,1,100,4800
640449.869752,640449.869735,1673974946.553264,218489.000,33759,3,PI,1,100,4801
640449.908965,640449.908948,1673974946.592476,218527.000,33759,3,PI,1,100,4811
640449.949210,640449.949192,1673974946.632719,218566.000,33776,3,PI,1,100,4800
640449.989454,640449.989437,1673974946.672963,218605.000,33776,3,PI,1,100,4810
640450.029699,640450.029682,1673974946.713206,218644.000,33776,3,PI,1,100,4801
640450.069944,640450.069926,1673974946.753450,218683.000,33794,2,PI,1,100,4805
640450.110188,640450.110171,1673974946.793693,218722.000,33794,2,PI,1,100,4794
640450.150089,640450.150072,1673974946.833593,218760.667,33811,3,PI,1,100,4803
640450.189990,640450.189972,1673974946.873492,218799.333,33811,3,PI,1,100,4802
640450.229890,640450.229873,1673974946.913392,218838.000,33811,3,PI,1,100,4798
640450.269791,640450.269774,1673974946.953291,218876.667,33827,3,PI,1,100,4809
640450.309692,640450.309674,1673974946.993191,218915.333,33827,3,PI,1,100,4810
640450.349592,640450.349575,1673974947.033090,218954.000,33827,3,PI,1,100,4803
640450.389837,640450.389820,1673974947.073334,218993.000,33844,2,PI,1,100,4801
640450.430082,640450.430064,1673974947.113577,219032.000,33844,2,PI,1,100,4801
640450.469294,640450.469277,1673974947.152789,219070.000,33862,3,PI,1,100,4800
640450.508507,640450.508490,1673974947.192001,219108.000,33862,3,PI,1,100,4804
640450.547720,640450.547703,1673974947.231212,219146.000,33862,3,PI,1,100,4796
640450.587277,640450.587259,1673974947.270768,219184.333,33878,3,PI,1,100,4814
640450.626833,640450.626816,1673974947.310323,219222.667,33878,3,PI,1,100,4804
640450.666390,640450.666373,1673974947.349879,219261.000,33878,3,PI,1,100,4803
640450.706119,640450.706101,1673974947.389606,219299.500,33894,2,PI,1,100,4801
640450.745847,640450.745830,1673974947.429334,219338.000,33894,2,PI,1,100,4806
640450.786780,640450.786763,1673974947.470265,219377.667,33912,3,PI,1,100,4805
640450.827713,640450.827695,1673974947.511197,219417.333,33912,3,PI,1,100,4805
640450.868645,640450.868628,1673974947.552128,219457.000,33912,3,PI,1,100,4800
640450.909406,640450.909388,1673974947.592888,219496.500,33928,2,PI,1,100,4807
640450.950166,640450.950149,1673974947.633647,219536.000,33928,2,PI,1,100,4804
640450.990067,640450.990050,1673974947.673547,219574.667,33944,3,PI,1,100,4809
640451.029968,640451.029950,1673974947.713446,219613.333,33944,3,PI,1,100,4803
640451.069868,640451.069851,1673974947.753345,219652.000,33944,3,PI,1,100,4809
640451.108737,640451.108720,1673974947.792213,219689.667,33960,3,PI,1,100,4805
640451.147606,640451.147589,1673974947.831081,219727.333,33960,3,PI,1,100,4801
640451.186475,640451.186457,1673974947.869948,219765.000,33960,3,PI,1,100,4797
640451.229557,640451.229540,1673974947.913030,219806.750,33982,4,PI,1,100,4803
640451.272640,640451.272622,1673974947.956111,219848.500,33982,4,PI,1,100,4812
640451.315722,640451.315705,1673974947.999192,219890.250,33982,4,PI,1,100,4810
640451.358804,640451.358787,1673974948.042273,219932.000,33982,4,PI,1,100,4799
640451.399049,640451.399032,1673974948.082516,219971.000,33999,2,PI,1,100,4803
640451.439294,640451.439276,1673974948.122760,220010.000,33999,2,PI,1,100,4804
640451.479882,640451.479865,1673974948.163347,220049.333,34021,3,PI,1,100,4802
640451.520471,640451.520454,1673974948.203935,220088.667,34021,3,PI,1,100,4807
640451.561060,640451.561042,1673974948.244522,220128.000,34021,3,PI,1,100,4800
640451.600960,640451.600943,1673974948.284422,220166.667,34037,3,PI,1,100,4804
640451.640861,640451.640844,1673974948.324321,220205.333,34037,3,PI,1,100,4796
640451.680762,640451.680744,1673974948.364221,220244.000,34037,3,PI,1,100,4799
640451.721522,640451.721505,1673974948.404980,220283.500,34054,2,PI,1,100,4800
640451.762283,640451.762265,1673974948.445740,220323.000,34054,2,PI,1,100,4808
640451.802183,640451.802166,1673974948.485639,220361.667,34070,3,PI,1,100,4800
640451.842084,640451.842067,1673974948.525539,220400.333,34070,3,PI,1,100,4798
640451.881985,640451.881967,1673974948.565438,220439.000,34070,3,PI,1,100,4805
640451.921198,640451.921180,1673974948.604650,220477.000,34086,2,PI,1,100,4807
640451.960410,640451.960393,1673974948.643862,220515.000,34086,2,PI,1,100,4800
640451.999623,640451.999606,1673974948.683073,220553.000,34102,3,PI,1,100,4797
640452.038836,640452.038818,1673974948.722285,220591.000,34102,3,PI,1,100,4811
640452.078049,640452.078031,1673974948.761496,220629.000,34102,3,PI,1,100,4809
640452.117605,640452.117588,1673974948.801052,220667.333,34120,3,PI,1,100,4796
640452.157162,640452.157145,1673974948.840607,220705.667,34120,3,PI,1,100,4799
640452.196719,640452.196701,1673974948.880163,220744.000,34120,3,PI,1,100,4806
640452.237995,640452.237978,1673974948.921438,220784.000,34136,2,PI,1,100,4801
640452.279272,640452.279254,1673974948.962714,220824.000,34136,2,PI,1,100,4803
640452.319860,640452.319843,1673974949.003301,220863.333,34151,3,PI,1,100,4806
640452.360449,640452.360432,1673974949.043889,220902.667,34151,3,PI,1,100,4809
640452.401038,640452.401020,1673974949.084476,220942.000,34151,3,PI,1,100,4802
640452.440766,640452.440749,1673974949.124203,220980.500,34168,2,PI,1,100,4806
640452.480495,640452.480478,1673974949.163931,221019.000,34168,2,PI,1,100,4799
640452.520052,640452.520034,1673974949.203487,221057.333,34187,3,PI,1,100,4805
640452.559608,640452.559591,1673974949.243042,221095.667,34187,3,PI,1,100,4802
640452.599165,640452.599148,1673974949.282598,221134.000,34187,3,PI,1,100,4804
640452.639066,640452.639048,1673974949.322497,221172.667,34203,3,PI,1,100,4804
640452.678967,640452.678949,1673974949.362397,221211.333,34203,3,PI,1,100,4799
640452.718867,640452.718850,1673974949.402296,221250.000,34203,3,PI,1,100,4803
640452.758596,640452.758578,1673974949.442024,221288.500,34221,2,PI,1,100,4807
640452.798325,640452.798307,1673974949.481751,221327.000,34221,2,PI,1,100,4802
640452.838569,640452.838552,1673974949.521995,221366.000,34235,3,PI,1,100,4806
640452.878814,640452.878796,1673974949.562238,221405.000,34235,3,PI,1,100,4803
640452.919059,640452.919041,1673974949.602482,221444.000,34235,3,PI,1,100,4800
640452.958959,640452.958942,1673974949.642381,221482.667,34255,3,PI,1,100,4802
640452.998860,640452.998842,1673974949.682281,221521.333,34255,3,PI,1,100,4797
640453.038761,640453.038743,1673974949.722180,221560.000,34255,3,PI,1,100,4814
640453.085197,640453.085179,1673974949.768615,221605.000,34272,2,PI,1,100,4802
640453.131633,640453.131615,1673974949.815050,221650.000,34272,2,PI,1,100,4805
640453.172393,640453.172376,1673974949.855809,221689.500,34289,2,PI,1,100,4800
640453.213154,640453.213137,1673974949.896569,221729.000,34289,2,PI,1,100,4807
640453.253055,640453.253037,1673974949.936468,221767.667,34304,3,PI,1,100,4804
640453.292955,640453.292938,1673974949.976368,221806.333,34304,3,PI,1,100,4806
640453.332856,640453.332839,1673974950.016267,221845.000,34304,3,PI,1,100,4802
640453.372069,640453.372051,1673974950.055479,221883.000,34321,3,PI,1,100,4800
640453.411282,640453.411264,1673974950.094691,221921.000,34321,3,PI,1,100,4800
640453.450494,640453.450477,1673974950.133902,221959.000,34321,3,PI,1,100,4804
640453.489707,640453.489690,1673974950.173114,221997.000,34339,2,PI,1,100,4803
640453.528920,640453.528902,1673974950.212325,222035.000,34339,2,PI,1,100,4804
640453.569164,640453.569147,1673974950.252569,222074.000,34356,3,PI,1,100,4804
640453.609409,640453.609392,1673974950.292812,222113.000,34356,3,PI,1,100,4803
640453.649654,640453.649636,1673974950.333056,222152.000,34356,3,PI,1,100,4804
640453.690586,640453.690569,1673974950.373987,222191.667,34372,3,PI,1,100,4799
640453.731519,640453.731501,1673974950.414919,222231.333,34372,3,PI,1,100,4802
640453.772452,640453.772434,1673974950.455850,222271.000,34372,3,PI,1,100,4793
640453.812696,640453.812679,1673974950.496094,222310.000,34388,2,PI,1,100,4807
640453.852941,640453.852923,1673974950.536337,222349.000,34388,2,PI,1,100,4801
640453.893186,640453.893168,1673974950.576581,222388.000,34404,3,PI,1,100,4802
640453.933430,640453.933413,1673974950.616824,222427.000,34404,3,PI,1,100,4797
640453.973675,640453.973657,1673974950.657067,222466.000,34404,3,PI,1,100,4805
640454.013404,640454.013386,1673974950.696795,222504.500,34421,2,PI,1,100,4804
640454.053132,640454.053115,1673974950.736522,222543.000,34421,2,PI,1,100,4805
640454.092689,640454.092671,1673974950.776078,222581.333,34438,3,PI,1,100,4792
640454.132246,640454.132228,1673974950.815634,222619.667,34438,3,PI,1,100,4814
640454.171802,640454.171785,1673974950.855189,222658.000,34438,3,PI,1,100,4800
640454.211703,640454.211685,1673974950.895089,222696.667,34455,3,PI,1,100,4803
640454.251604,640454.251586,1673974950.934988,222735.333,34455,3,PI,1,100,4799
640454.291504,640454.291487,1673974950.974888,222774.000,34455,3,PI,1,100,4814
640454.331233,640454.331216,1673974951.014615,222812.500,34469,2,PI,1,100,4805
640454.370962,640454.370944,1673974951.054343,222851.000,34469,2,PI,1,100,4807
640454.410518,640454.410501,1673974951.093898,222889.333,34487,3,PI,1,100,4800
640454.450075,640454.450058,1673974951.133454,222927.667,34487,3,PI,1,100,4805
640454.489632,640454.489614,1673974951.173009,222966.000,34487,3,PI,1,100,4809
640454.529533,640454.529515,1673974951.212909,223004.667,34508,3,PI,1,100,4804
640454.569433,640454.569416,1673974951.252809,223043.333,34508,3,PI,1,100,4805
640454.609334,640454.609316,1673974951.292708,223082.000,34508,3,PI,1,100,4799
640454.649063,640454.649045,1673974951.332436,223120.500,34525,2,PI,1,100,4812
640454.688791,640454.688774,1673974951.372163,223159.000,34525,2,PI,1,100,4802
640454.728348,640454.728330,1673974951.411719,223197.333,34541,3,PI,1,100,4801
640454.767905,640454.767887,1673974951.451274,223235.667,34541,3,PI,1,100,4791
640454.807461,640454.807444,1673974951.490830,223274.000,34541,3,PI,1,100,4808
640454.853382,640454.853364,1673974951.536749,223318.500,34557,2,PI,1,100,4807
640454.899302,640454.899284,1673974951.582667,223363.000,34557,2,PI,1,100,4802
640454.938859,640454.938841,1673974951.622223,223401.333,34573,3,PI,1,100,4800
640454.978415,640454.978398,1673974951.661778,223439.667,34573,3,PI,1,100,4809
640455.017972,640455.017954,1673974951.701334,223478.000,34573,3,PI,1,100,4804
640455.058733,640455.058715,1673974951.742094,223517.500,34591,2,PI,1,100,4798
640455.099493,640455.099476,1673974951.782853,223557.000,34591,2,PI,1,100,4803
640455.139394,640455.139376,1673974951.822752,223595.667,34607,3,PI,1,100,4805
640455.179295,640455.179277,1673974951.862652,223634.333,34607,3,PI,1,100,4793
640455.219195,640455.219178,1673974951.902551,223673.000,34607,3,PI,1,100,4800
640455.259096,640455.259078,1673974951.942451,223711.667,34622,3,PI,1,100,4816
640455.298997,640455.298979,1673974951.982351,223750.333,34622,3,PI,1,100,4803
640455.338897,640455.338880,1673974952.022250,223789.000,34622,3,PI,1,100,4801
640455.378626,640455.378608,1673974952.061978,223827.500,34639,2,PI,1,100,4796
640455.418355,640455.418337,1673974952.101705,223866.000,34639,2,PI,1,100,4807
640455.457223,640455.457206,1673974952.140573,223903.667,34658,3,PI,1,100,4803
640455.496092,640455.496075,1673974952.179440,223941.333,34658,3,PI,1,100,4803
640455.534961,640455.534943,1673974952.218308,223979.000,34658,3,PI,1,100,4801
640455.575206,640455.575188,1673974952.258552,224018.000,34674,2,PI,1,100,4815
640455.615450,640455.615433,1673974952.298795,224057.000,34674,2,PI,1,100,4801
640455.655351,640455.655333,1673974952.338695,224095.667,34691,3,PI,1,100,4802
640455.695252,640455.695234,1673974952.378594,224134.333,34691,3,PI,1,100,4803
640455.735152,640455.735135,1673974952.418494,224173.000,34691,3,PI,1,100,4802
640455.775053,640455.775035,1673974952.458393,224211.667,34706,3,PI,1,100,4809
640455.814954,640455.814936,1673974952.498293,224250.333,34706,3,PI,1,100,4801
640455.854854,640455.854837,1673974952.538192,224289.000,34706,3,PI,1,100,4798
640455.894583,640455.894565,1673974952.577920,224327.500,34723,2,PI,1,100,4811
640455.934312,640455.934294,1673974952.617647,224366.000,34723,2,PI,1,100,4797
640455.974212,640455.974195,1673974952.657547,224404.667,34742,3,PI,1,100,4807
640456.014113,640456.014095,1673974952.697446,224443.333,34742,3,PI,1,100,4806
640456.054014,640456.053996,1673974952.737346,224482.000,34742,3,PI,1,100,4807
640456.093570,640456.093553,1673974952.776901,224520.333,34760,3,PI,1,100,4798
640456.133127,640456.133110,1673974952.816457,224558.667,34760,3,PI,1,100,4805
640456.172684,640456.172666,1673974952.856012,224597.000,34760,3,PI,1,100,4795
640456.212929,640456.212911,1673974952.896256,224636.000,34775,2,PI,1,100,4791
640456.253173,640456.253156,1673974952.936499,224675.000,34775,2,PI,1,100,4806
640456.293762,640456.293744,1673974952.977087,224714.333,34791,3,PI,1,100,4805
640456.334350,640456.334333,1673974953.017674,224753.667,34791,3,PI,1,100,4805
640456.374939,640456.374921,1673974953.058262,224793.000,34791,3,PI,1,100,4804
640456.414668,640456.414650,1673974953.097989,224831.500,34808,2,PI,1,100,4800
640456.454396,640456.454379,1673974953.137717,224870.000,34808,2,PI,1,100,4802
640456.494125,640456.494107,1673974953.177444,224908.500,34832,4,PI,1,100,4801
640456.533854,640456.533836,1673974953.217172,224947.000,34832,4,PI,1,100,4792
640456.573583,640456.573565,1673974953.256899,224985.500,34832,4,PI,1,100,4814
640456.613311,640456.613294,1673974953.296627,225024.000,34832,4,PI,1,100,4804
640456.657684,640456.657666,1673974953.340998,225067.000,34848,3,PI,1,100,4800
640456.702056,640456.702038,1673974953.385369,225110.000,34848,3,PI,1,100,4800
640456.746428,640456.746410,1673974953.429740,225153.000,34848,3,PI,1,100,4805
640456.786329,640456.786311,1673974953.469640,225191.667,34866,3,PI,1,100,4802
640456.826230,640456.826212,1673974953.509539,225230.333,34866,3,PI,1,100,4805
640456.866130,640456.866113,1673974953.549438,225269.000,34866,3,PI,1,100,4804
640456.905859,640456.905841,1673974953.589166,225307.500,34882,2,PI,1,100,4804
640456.945588,640456.945570,1673974953.628894,225346.000,34882,2,PI,1,100,4800
640456.985144,640456.985127,1673974953.668449,225384.333,34898,3,PI,1,100,4796
640457.024701,640457.024683,1673974953.708005,225422.667,34898,3,PI,1,100,4805
640457.064258,640457.064240,1673974953.747560,225461.000,34898,3,PI,1,100,4810
640457.103986,640457.103969,1673974953.787288,225499.500,34914,2,PI,1,100,4804
640457.143715,640457.143697,1673974953.827015,225538.000,34914,2,PI,1,100,4800
640457.183616,640457.183598,1673974953.866915,225576.667,34931,3,PI,1,100,4804
640457.223516,640457.223499,1673974953.906814,225615.333,34931,3,PI,1,100,4805
640457.263417,640457.263399,1673974953.946714,225654.000,34931,3,PI,1,100,4798
640457.303318,640457.303300,1673974953.986614,225692.667,34947,3,PI,1,100,4796
640457.343218,640457.343201,1673974954.026513,225731.333,34947,3,PI,1,100,4813
640457.383119,640457.383101,1673974954.066412,225770.000,34947,3,PI,1,100,4808
640457.423364,640457.423346,1673974954.106656,225809.000,34965,2,PI,1,100,4803
640457.463608,640457.463591,1673974954.146899,225848.000,34965,2,PI,1,100,4799
640457.503165,640457.503147,1673974954.186455,225886.333,34984,3,PI,1,100,4806
640457.542722,640457.542704,1673974954.226011,225924.667,34984,3,PI,1,100,4804
640457.582279,640457.582261,1673974954.265566,225963.000,34984,3,PI,1,100,4803
640457.622523,640457.622506,1673974954.305809,226002.000,35001,2,PI,1,100,4800
640457.662768,640457.662750,1673974954.346053,226041.000,35001,2,PI,1,100,4818
640457.703357,640457.703339,1673974954.386641,226080.333,35018,3,PI,1,100,4803
640457.743945,640457.743927,1673974954.427228,226119.667,35018,3,PI,1,100,4804
640457.784534,640457.784516,1673974954.467815,226159.000,35018,3,PI,1,100,4798
640457.824778,640457.824761,1673974954.508059,226198.000,35035,3,PI,1,100,4805
640457.865023,640457.865005,1673974954.548302,226237.000,35035,3,PI,1,100,4802
640457.905268,640457.905250,1673974954.588546,226276.000,35035,3,PI,1,100,4805
640457.944996,640457.944979,1673974954.628273,226314.500,35051,2,PI,1,100,4797
640457.984725,640457.984707,1673974954.668001,226353.000,35051,2,PI,1,100,4797
640458.024626,640458.024608,1673974954.707901,226391.667,35067,3,PI,1,100,4800
640458.064526,640458.064509,1673974954.747800,226430.333,35067,3,PI,1,100,4809
640458.104427,640458.104409,1673974954.787699,226469.000,35067,3,PI,1,100,4804
640458.143640,640458.143622,1673974954.826911,226507.000,35083,3,PI,1,100,4802
640458.182853,640458.182835,1673974954.866123,226545.000,35083,3,PI,1,100,4804
640458.222065,640458.222048,1673974954.905334,226583.000,35083,3,PI,1,100,4804
640458.262826,640458.262808,1673974954.946094,226622.500,35100,2,PI,1,100,4795
640458.303587,640458.303569,1673974954.986853,226662.000,35100,2,PI,1,100,4800
640458.344347,640458.344329,1673974955.027612,226701.500,35116,2,PI,1,100,4811
640458.385108,640458.385090,1673974955.068372,226741.000,35116,2,PI,1,100,4806
640458.429480,640458.429462,1673974955.112743,226784.000,35134,3,PI,1,100,4803
640458.473852,640458.473835,1673974955.157114,226827.000,35134,3,PI,1,100,4800
640458.518225,640458.518207,1673974955.201485,226870.000,35134,3,PI,1,100,4801
640458.558813,640458.558796,1673974955.242072,226909.333,35150,3,PI,1,100,4801
640458.599402,640458.599384,1673974955.282660,226948.667,35150,3,PI,1,100,4806
640458.639991,640458.639973,1673974955.323247,226988.000,35150,3,PI,1,100,4801
640458.679719,640458.679702,1673974955.362975,227026.500,35167,2,PI,1,100,4804
640458.719448,640458.719430,1673974955.402702,227065.000,35167,2,PI,1,100,4804
640458.759693,640458.759675,1673974955.442946,227104.000,35184,3,PI,1,100,4803
640458.799937,640458.799920,1673974955.483189,227143.000,35184,3,PI,1,100,4796
640458.840182,640458.840164,1673974955.523433,227182.000,35184,3,PI,1,100,4804
640458.879395,640458.879377,1673974955.562644,227220.000,35201,2,PI,1,100,4806
640458.918607,640458.918590,1673974955.601856,227258.000,35201,2,PI,1,100,4796
640458.958164,640458.958146,1673974955.641412,227296.333,35218,3,PI,1,100,4802
640458.997721,640458.997703,1673974955.680967,227334.667,35218,3,PI,1,100,4802
640459.037278,640459.037260,1673974955.720523,227373.000,35218,3,PI,1,100,4799
640459.077178,640459.077160,1673974955.760422,227411.667,35236,3,PI,1,100,4801
640459.117079,640459.117061,1673974955.800322,227450.333,35236,3,PI,1,100,4812
640459.156980,640459.156962,1673974955.840221,227489.000,35236,3,PI,1,100,4806
640459.198256,640459.198238,1673974955.881497,227529.000,35252,2,PI,1,100,4808
