LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
640640.798637,640640.798608,1673975137.476589,403513.000,64120,1,SF,1,100,0.0000
640641.129882,640641.129853,1673975137.807824,403834.000,64169,1,SF,1,100,0.0000
640641.463190,640641.463161,1673975138.141122,404157.000,64221,1,SF,1,100,0.0000
640641.793402,640641.793373,1673975138.471325,404477.000,64275,1,SF,1,100,0.0000
640642.129806,640642.129777,1673975138.807720,404803.000,64328,1,SF,1,100,0.0000
640642.461051,640642.461022,1673975139.138954,405124.000,64380,1,SF,1,100,0.0000
640642.797455,640642.797426,1673975139.475349,405450.000,64429,1,SF,1,100,0.0000
640643.191646,640643.191617,1673975139.869528,405832.000,64496,1,SF,1,100,0.0000
640643.527018,640643.526989,1673975140.204891,406157.000,64545,1,SF,1,100,0.0000
640643.792220,640643.792191,1673975140.470085,406414.000,64598,1,SF,1,100,0.0000
640644.125528,640644.125499,1673975140.803383,406737.000,64647,1,SF,1,100,0.0000
640644.455741,640644.455712,1673975141.133586,407057.000,64697,1,SF,1,100,0.0000
640644.856124,640644.856095,1673975141.533957,407445.000,64763,1,SF,1,100,0.0000
640645.188400,640645.188371,1673975141.866224,407767.000,64815,1,SF,1,100,0.0000
640645.453602,640645.453573,1673975142.131418,408024.000,64866,1,SF,1,100,0.0000
640645.784846,640645.784817,1673975142.462653,408345.000,64917,1,SF,1,100,0.0000
640646.117123,640646.117094,1673975142.794920,408667.000,64965,1,SF,1,100,0.0000
640646.447335,640646.447306,1673975143.125123,408987.000,65016,1,SF,1,100,0.0000
640646.845654,640646.845625,1673975143.523430,409373.000,65085,1,SF,1,100,0.0000
640647.110856,640647.110827,1673975143.788624,409630.000,65123,1,SF,1,100,0.0000
640647.447260,640647.447231,1673975144.125018,409956.000,65175,1,SF,1,100,0.0000
640647.778504,640647.778475,1673975144.456253,410277.000,65224,1,SF,1,100,0.0000
640648.112845,640648.112815,1673975144.790584,410601.000,65277,1,SF,1,100,0.0000
640648.512195,640648.512166,1673975145.189923,410988.000,65344,1,SF,1,100,0.0000
640648.843440,640648.843411,1673975145.521158,411309.000,65393,1,SF,1,100,0.0000
640649.110706,640649.110676,1673975145.788416,411568.000,65443,1,SF,1,100,0.0000
640649.444014,640649.443985,1673975146.121714,411891.000,65494,1,SF,1,100,0.0000
640649.779386,640649.779357,1673975146.457077,412216.000,9,1,SF,1,100,0.0000
640650.177705,640650.177675,1673975146.855384,412602.000,76,1,SF,1,100,0.0000
640650.446003,640650.445973,1673975147.123674,412862.000,127,1,SF,1,100,0.0000
640650.780343,640650.780313,1673975147.458004,413186.000,175,1,SF,1,100,0.0000
640651.111587,640651.111558,1673975147.789239,413507.000,227,1,SF,1,100,0.0000
640651.443864,640651.443834,1673975148.121505,413829.000,279,1,SF,1,100,0.0000
640651.843214,640651.843185,1673975148.520845,414216.000,344,1,SF,1,100,0.0000
640652.177555,640652.177525,1673975148.855175,414540.000,395,1,SF,1,100,0.0000
640652.509831,640652.509801,1673975149.187442,414862.000,450,1,SF,1,100,0.0000
640652.846235,640652.846205,1673975149.523836,415188.000,502,1,SF,1,100,0.0000
640653.110405,640653.110375,1673975149.787998,415444.000,552,1,SF,1,100,0.0000
640653.443713,640653.443684,1673975150.121297,415767.000,603,1,SF,1,100,0.0000
640653.774958,640653.774928,1673975150.452532,416088.000,651,1,SF,1,100,0.0000
640654.172245,640654.172215,1673975150.849807,416473.000,722,1,SF,1,100,0.0000
640654.505553,640654.505523,1673975151.183106,416796.000,772,1,SF,1,100,0.0000
640654.770755,640654.770725,1673975151.448300,417053.000,820,1,SF,1,100,0.0000
640655.103031,640655.103001,1673975151.780566,417375.000,871,1,SF,1,100,0.0000
