LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
640550.938520,640550.938497,1673975047.619089,316432.000,49887,3,AZ,1,100,1.003
640550.977733,640550.977710,1673975047.658301,316470.000,49887,3,AZ,1,100,1.002
640551.017290,640551.017267,1673975047.697856,316508.333,49904,3,AZ,1,100,1.001
640551.056847,640551.056823,1673975047.737412,316546.667,49904,3,AZ,1,100,1.001
640551.096403,640551.096380,1673975047.776968,316585.000,49904,3,AZ,1,100,0.999
640551.143355,640551.143332,1673975047.823918,316630.500,49918,2,AZ,1,100,1.001
640551.190307,640551.190284,1673975047.870869,316676.000,49918,2,AZ,1,100,1.001
640551.230036,640551.230013,1673975047.910597,316714.500,49936,2,AZ,1,100,1.002
640551.269765,640551.269741,1673975047.950324,316753.000,49936,2,AZ,1,100,1.000
640551.309666,640551.309642,1673975047.990224,316791.667,49954,3,AZ,1,100,0.998
640551.349566,640551.349543,1673975048.030123,316830.333,49954,3,AZ,1,100,1.003
640551.389467,640551.389444,1673975048.070023,316869.000,49954,3,AZ,1,100,1.001
640551.429368,640551.429344,1673975048.109922,316907.667,49971,3,AZ,1,100,1.001
640551.469268,640551.469245,1673975048.149822,316946.333,49971,3,AZ,1,100,0.998
640551.509169,640551.509146,1673975048.189721,316985.000,49971,3,AZ,1,100,1.001
640551.548898,640551.548874,1673975048.229449,317023.500,49987,2,AZ,1,100,1.000
640551.588626,640551.588603,1673975048.269176,317062.000,49987,2,AZ,1,100,1.000
640551.628871,640551.628848,1673975048.309420,317101.000,50003,3,AZ,1,100,0.999
640551.669116,640551.669092,1673975048.349663,317140.000,50003,3,AZ,1,100,1.001
640551.709360,640551.709337,1673975048.389907,317179.000,50003,3,AZ,1,100,1.001
640551.749605,640551.749582,1673975048.430150,317218.000,50019,2,AZ,1,100,1.001
640551.789850,640551.789826,1673975048.470394,317257.000,50019,2,AZ,1,100,1.001
640551.829888,640551.829864,1673975048.510431,317295.800,50042,5,AZ,1,100,1.001
640551.869926,640551.869903,1673975048.550468,317334.600,50042,5,AZ,1,100,1.001
640551.909964,640551.909941,1673975048.590505,317373.400,50042,5,AZ,1,100,1.002
640551.950003,640551.949979,1673975048.630542,317412.200,50042,5,AZ,1,100,1.000
640551.990041,640551.990018,1673975048.670579,317451.000,50042,5,AZ,1,100,1.000
640552.029598,640552.029574,1673975048.710135,317489.333,50060,3,AZ,1,100,1.000
640552.069154,640552.069131,1673975048.749690,317527.667,50060,3,AZ,1,100,1.001
640552.108711,640552.108688,1673975048.789246,317566.000,50060,3,AZ,1,100,1.001
640552.148612,640552.148588,1673975048.829145,317604.667,50077,3,AZ,1,100,1.000
640552.188512,640552.188489,1673975048.869045,317643.333,50077,3,AZ,1,100,1.001
640552.228413,640552.228390,1673975048.908944,317682.000,50077,3,AZ,1,100,1.000
640552.274849,640552.274826,1673975048.955379,317727.000,50094,2,AZ,1,100,1.000
640552.321285,640552.321262,1673975049.001814,317772.000,50094,2,AZ,1,100,1.000
640552.360842,640552.360819,1673975049.041369,317810.333,50113,3,AZ,1,100,0.999
640552.400399,640552.400375,1673975049.080925,317848.667,50113,3,AZ,1,100,1.001
640552.439956,640552.439932,1673975049.120481,317887.000,50113,3,AZ,1,100,0.998
640552.481232,640552.481209,1673975049.161756,317927.000,50127,2,AZ,1,100,1.001
640552.522509,640552.522485,1673975049.203031,317967.000,50127,2,AZ,1,100,1.000
640552.563097,640552.563074,1673975049.243619,318006.333,50145,3,AZ,1,100,1.003
640552.603686,640552.603662,1673975049.284206,318045.667,50145,3,AZ,1,100,1.002
640552.644275,640552.644251,1673975049.324794,318085.000,50145,3,AZ,1,100,1.002
640552.684003,640552.683980,1673975049.364521,318123.500,50161,2,AZ,1,100,1.000
640552.723732,640552.723708,1673975049.404249,318162.000,50161,2,AZ,1,100,0.998
640552.763633,640552.763609,1673975049.444148,318200.667,50178,3,AZ,1,100,1.000
640552.803533,640552.803510,1673975049.484048,318239.333,50178,3,AZ,1,100,1.001
640552.843434,640552.843410,1673975049.523947,318278.000,50178,3,AZ,1,100,1.000
640552.883335,640552.883311,1673975049.563847,318316.667,50195,3,AZ,1,100,0.999
640552.923235,640552.923212,1673975049.603746,318355.333,50195,3,AZ,1,100,1.002
640552.963136,640552.963113,1673975049.643646,318394.000,50195,3,AZ,1,100,1.003
640553.002865,640553.002841,1673975049.683373,318432.500,50210,2,AZ,1,100,1.000
640553.042593,640553.042570,1673975049.723101,318471.000,50210,2,AZ,1,100,1.001
640553.082494,640553.082471,1673975049.763000,318509.667,50226,3,AZ,1,100,0.999
640553.122395,640553.122371,1673975049.802900,318548.333,50226,3,AZ,1,100,1.000
640553.162295,640553.162272,1673975049.842799,318587.000,50226,3,AZ,1,100,1.000
640553.202540,640553.202517,1673975049.883043,318626.000,50243,2,AZ,1,100,1.003
640553.242785,640553.242761,1673975049.923286,318665.000,50243,2,AZ,1,100,1.000
640553.282685,640553.282662,1673975049.963186,318703.667,50262,3,AZ,1,100,1.001
640553.322586,640553.322563,1673975050.003086,318742.333,50262,3,AZ,1,100,1.002
640553.362487,640553.362463,1673975050.042985,318781.000,50262,3,AZ,1,100,1.002
640553.409955,640553.409931,1673975050.090452,318827.000,50278,2,AZ,1,100,1.002
640553.457423,640553.457399,1673975050.137918,318873.000,50278,2,AZ,1,100,1.000
640553.497324,640553.497300,1673975050.177818,318911.667,50296,3,AZ,1,100,1.002
640553.537224,640553.537201,1673975050.217717,318950.333,50296,3,AZ,1,100,1.002
640553.577125,640553.577101,1673975050.257617,318989.000,50296,3,AZ,1,100,1.001
640553.616854,640553.616830,1673975050.297344,319027.500,50314,2,AZ,1,100,1.001
640553.656582,640553.656559,1673975050.337072,319066.000,50314,2,AZ,1,100,1.002
640553.696139,640553.696116,1673975050.376628,319104.333,50330,3,AZ,1,100,1.000
640553.735696,640553.735672,1673975050.416183,319142.667,50330,3,AZ,1,100,1.001
640553.775252,640553.775229,1673975050.455739,319181.000,50330,3,AZ,1,100,1.002
640553.814809,640553.814786,1673975050.495294,319219.333,50347,3,AZ,1,100,0.999
640553.854366,640553.854342,1673975050.534850,319257.667,50347,3,AZ,1,100,1.002
640553.893923,640553.893899,1673975050.574405,319296.000,50347,3,AZ,1,100,1.000
640553.934167,640553.934144,1673975050.614649,319335.000,50362,2,AZ,1,100,1.000
640553.974412,640553.974388,1673975050.654892,319374.000,50362,2,AZ,1,100,1.002
640554.015001,640554.014977,1673975050.695480,319413.333,50379,3,AZ,1,100,1.000
640554.055589,640554.055566,1673975050.736067,319452.667,50379,3,AZ,1,100,1.001
640554.096178,640554.096154,1673975050.776655,319492.000,50379,3,AZ,1,100,1.002
640554.136078,640554.136055,1673975050.816554,319530.667,50395,3,AZ,1,100,1.000
640554.175979,640554.175956,1673975050.856454,319569.333,50395,3,AZ,1,100,1.001
640554.215880,640554.215856,1673975050.896353,319608.000,50395,3,AZ,1,100,1.002
640554.255093,640554.255069,1673975050.935565,319646.000,50413,2,AZ,1,100,1.003
640554.294305,640554.294282,1673975050.974777,319684.000,50413,2,AZ,1,100,1.002
640554.334550,640554.334526,1673975051.015020,319723.000,50431,3,AZ,1,100,1.002
640554.374795,640554.374771,1673975051.055263,319762.000,50431,3,AZ,1,100,1.000
640554.415039,640554.415016,1673975051.095507,319801.000,50431,3,AZ,1,100,1.001
640554.454768,640554.454744,1673975051.135234,319839.500,50446,2,AZ,1,100,1.001
640554.494497,640554.494473,1673975051.174962,319878.000,50446,2,AZ,1,100,1.001
640554.538525,640554.538501,1673975051.218989,319920.667,50463,3,AZ,1,100,1.001
640554.582553,640554.582530,1673975051.263016,319963.333,50463,3,AZ,1,100,1.002
640554.626582,640554.626558,1673975051.307043,320006.000,50463,3,AZ,1,100,0.997
640554.666310,640554.666287,1673975051.346771,320044.500,50480,2,AZ,1,100,1.001
640554.706039,640554.706015,1673975051.386498,320083.000,50480,2,AZ,1,100,1.001
640554.746628,640554.746604,1673975051.427086,320122.333,50496,3,AZ,1,100,1.000
640554.787216,640554.787193,1673975051.467673,320161.667,50496,3,AZ,1,100,1.000
640554.827805,640554.827781,1673975051.508260,320201.000,50496,3,AZ,1,100,1.001
640554.868566,640554.868542,1673975051.549020,320240.500,50511,2,AZ,1,100,1.001
640554.909326,640554.909303,1673975051.589779,320280.000,50511,2,AZ,1,100,1.000
640554.949227,640554.949203,1673975051.629679,320318.667,50528,3,AZ,1,100,1.001
640554.989127,640554.989104,1673975051.669578,320357.333,50528,3,AZ,1,100,1.001
640555.029028,640555.029005,1673975051.709478,320396.000,50528,3,AZ,1,100,1.002
640555.068585,640555.068561,1673975051.749033,320434.333,50548,3,AZ,1,100,1.001
640555.108142,640555.108118,1673975051.788589,320472.667,50548,3,AZ,1,100,1.001
640555.147698,640555.147675,1673975051.828145,320511.000,50548,3,AZ,1,100,1.001
640555.186911,640555.186887,1673975051.867356,320549.000,50564,2,AZ,1,100,1.000
640555.226124,640555.226100,1673975051.906568,320587.000,50564,2,AZ,1,100,1.001
640555.266368,640555.266345,1673975051.946811,320626.000,50584,3,AZ,1,100,1.000
640555.306613,640555.306589,1673975051.987055,320665.000,50584,3,AZ,1,100,1.000
640555.346858,640555.346834,1673975052.027298,320704.000,50584,3,AZ,1,100,1.000
640555.386586,640555.386563,1673975052.067026,320742.500,50598,2,AZ,1,100,1.000
640555.426315,640555.426291,1673975052.106753,320781.000,50598,2,AZ,1,100,1.003
640555.466904,640555.466880,1673975052.147341,320820.333,50615,3,AZ,1,100,1.003
640555.507492,640555.507469,1673975052.187928,320859.667,50615,3,AZ,1,100,1.001
640555.548081,640555.548057,1673975052.228516,320899.000,50615,3,AZ,1,100,1.002
640555.587810,640555.587786,1673975052.268243,320937.500,50632,2,AZ,1,100,1.002
640555.627538,640555.627515,1673975052.307971,320976.000,50632,2,AZ,1,100,1.003
640555.672599,640555.672575,1673975052.353029,321019.667,50649,3,AZ,1,100,1.001
640555.717659,640555.717635,1673975052.398088,321063.333,50649,3,AZ,1,100,0.999
640555.762719,640555.762695,1673975052.443147,321107.000,50649,3,AZ,1,100,1.000
640555.802964,640555.802940,1673975052.483391,321146.000,50664,2,AZ,1,100,1.001
640555.843208,640555.843185,1673975052.523634,321185.000,50664,2,AZ,1,100,1.004
640555.883109,640555.883085,1673975052.563534,321223.667,50681,3,AZ,1,100,1.002
640555.923010,640555.922986,1673975052.603433,321262.333,50681,3,AZ,1,100,1.001
640555.962910,640555.962887,1673975052.643333,321301.000,50681,3,AZ,1,100,1.002
640556.002123,640556.002100,1673975052.682544,321339.000,50697,3,AZ,1,100,0.999
640556.041336,640556.041312,1673975052.721756,321377.000,50697,3,AZ,1,100,1.000
640556.080549,640556.080525,1673975052.760968,321415.000,50697,3,AZ,1,100,1.001
640556.120277,640556.120254,1673975052.800695,321453.500,50714,2,AZ,1,100,1.002
640556.160006,640556.159982,1673975052.840423,321492.000,50714,2,AZ,1,100,1.002
640556.200939,640556.200915,1673975052.881354,321531.667,50731,3,AZ,1,100,1.000
640556.241871,640556.241848,1673975052.922286,321571.333,50731,3,AZ,1,100,1.002
640556.282804,640556.282780,1673975052.963217,321611.000,50731,3,AZ,1,100,1.001
640556.322791,640556.322767,1673975053.003203,321649.750,50750,4,AZ,1,100,1.001
640556.362777,640556.362754,1673975053.043188,321688.500,50750,4,AZ,1,100,1.002
640556.402764,640556.402740,1673975053.083174,321727.250,50750,4,AZ,1,100,1.000
640556.442751,640556.442727,1673975053.123159,321766.000,50750,4,AZ,1,100,1.000
640556.482651,640556.482628,1673975053.163059,321804.667,50766,3,AZ,1,100,1.001
640556.522552,640556.522528,1673975053.202958,321843.333,50766,3,AZ,1,100,1.001
640556.562453,640556.562429,1673975053.242858,321882.000,50766,3,AZ,1,100,1.000
640556.602009,640556.601986,1673975053.282413,321920.333,50786,3,AZ,1,100,1.001
640556.641566,640556.641542,1673975053.321969,321958.667,50786,3,AZ,1,100,1.000
640556.681123,640556.681099,1673975053.361524,321997.000,50786,3,AZ,1,100,1.000
640556.720851,640556.720828,1673975053.401252,322035.500,50801,2,AZ,1,100,1.001
640556.760580,640556.760556,1673975053.440979,322074.000,50801,2,AZ,1,100,1.000
640556.804952,640556.804929,1673975053.485350,322117.000,50818,3,AZ,1,100,1.002
640556.849325,640556.849301,1673975053.529721,322160.000,50818,3,AZ,1,100,1.001
640556.893697,640556.893673,1673975053.574092,322203.000,50818,3,AZ,1,100,1.002
640556.933426,640556.933402,1673975053.613820,322241.500,50835,2,AZ,1,100,1.000
640556.973154,640556.973131,1673975053.653548,322280.000,50835,2,AZ,1,100,0.999
640557.013055,640557.013031,1673975053.693447,322318.667,50852,3,AZ,1,100,1.002
640557.052956,640557.052932,1673975053.733346,322357.333,50852,3,AZ,1,100,0.999
640557.092856,640557.092833,1673975053.773246,322396.000,50852,3,AZ,1,100,1.001
640557.132585,640557.132561,1673975053.812974,322434.500,50874,4,AZ,1,100,1.002
640557.172314,640557.172290,1673975053.852701,322473.000,50874,4,AZ,1,100,1.003
640557.212043,640557.212019,1673975053.892429,322511.500,50874,4,AZ,1,100,1.002
640557.251771,640557.251747,1673975053.932156,322550.000,50874,4,AZ,1,100,1.004
640557.291672,640557.291648,1673975053.972056,322588.667,50893,3,AZ,1,100,0.999
640557.331573,640557.331549,1673975054.011955,322627.333,50893,3,AZ,1,100,1.001
640557.371473,640557.371450,1673975054.051855,322666.000,50893,3,AZ,1,100,1.001
640557.410686,640557.410662,1673975054.091066,322704.000,50909,3,AZ,1,100,1.002
640557.449899,640557.449875,1673975054.130278,322742.000,50909,3,AZ,1,100,1.000
640557.489112,640557.489088,1673975054.169490,322780.000,50909,3,AZ,1,100,0.999
640557.529356,640557.529332,1673975054.209733,322819.000,50924,2,AZ,1,100,1.000
640557.569601,640557.569577,1673975054.249977,322858.000,50924,2,AZ,1,100,1.001
640557.609501,640557.609478,1673975054.289876,322896.667,50941,3,AZ,1,100,1.000
640557.649402,640557.649378,1673975054.329776,322935.333,50941,3,AZ,1,100,1.000
640557.689303,640557.689279,1673975054.369675,322974.000,50941,3,AZ,1,100,1.000
640557.730063,640557.730040,1673975054.410434,323013.500,50958,2,AZ,1,100,1.000
640557.770824,640557.770800,1673975054.451194,323053.000,50958,2,AZ,1,100,1.002
640557.811069,640557.811045,1673975054.491437,323092.000,50974,3,AZ,1,100,1.002
640557.851313,640557.851290,1673975054.531681,323131.000,50974,3,AZ,1,100,1.000
640557.891558,640557.891534,1673975054.571924,323170.000,50974,3,AZ,1,100,0.999
640557.939026,640557.939002,1673975054.619391,323216.000,50991,2,AZ,1,100,0.999
640557.986494,640557.986470,1673975054.666858,323262.000,50991,2,AZ,1,100,1.002
640558.025707,640558.025683,1673975054.706069,323300.000,51009,3,AZ,1,100,1.002
640558.064920,640558.064896,1673975054.745281,323338.000,51009,3,AZ,1,100,1.003
640558.104132,640558.104109,1673975054.784492,323376.000,51009,3,AZ,1,100,1.001
640558.143861,640558.143837,1673975054.824220,323414.500,51026,2,AZ,1,100,0.998
640558.183590,640558.183566,1673975054.863948,323453.000,51026,2,AZ,1,100,1.001
640558.223490,640558.223467,1673975054.903847,323491.667,51043,3,AZ,1,100,1.001
640558.263391,640558.263367,1673975054.943747,323530.333,51043,3,AZ,1,100,1.001
640558.303292,640558.303268,1673975054.983646,323569.000,51043,3,AZ,1,100,1.000
640558.343192,640558.343169,1673975055.023546,323607.667,51062,3,AZ,1,100,1.000
640558.383093,640558.383069,1673975055.063445,323646.333,51062,3,AZ,1,100,1.001
640558.422994,640558.422970,1673975055.103345,323685.000,51062,3,AZ,1,100,1.002
640558.463238,640558.463215,1673975055.143588,323724.000,51076,2,AZ,1,100,1.001
640558.503483,640558.503459,1673975055.183832,323763.000,51076,2,AZ,1,100,0.999
640558.543384,640558.543360,1673975055.223731,323801.667,51094,3,AZ,1,100,1.003
640558.583284,640558.583261,1673975055.263631,323840.333,51094,3,AZ,1,100,1.001
640558.623185,640558.623161,1673975055.303530,323879.000,51094,3,AZ,1,100,1.001
640558.662054,640558.662030,1673975055.342398,323916.667,51110,3,AZ,1,100,1.004
640558.700923,640558.700899,1673975055.381265,323954.333,51110,3,AZ,1,100,1.001
640558.739791,640558.739768,1673975055.420133,323992.000,51110,3,AZ,1,100,1.000
640558.779520,640558.779496,1673975055.459861,324030.500,51127,2,AZ,1,100,1.000
640558.819249,640558.819225,1673975055.499588,324069.000,51127,2,AZ,1,100,1.001
640558.859494,640558.859470,1673975055.539832,324108.000,51144,3,AZ,1,100,1.001
640558.899738,640558.899714,1673975055.580075,324147.000,51144,3,AZ,1,100,1.000
640558.939983,640558.939959,1673975055.620319,324186.000,51144,3,AZ,1,100,1.001
640558.979711,640558.979688,1673975055.660046,324224.500,51159,2,AZ,1,100,1.003
640559.019440,640559.019416,1673975055.699774,324263.000,51159,2,AZ,1,100,1.000
640559.063813,640559.063789,1673975055.744145,324306.000,51175,3,AZ,1,100,1.000
640559.108185,640559.108161,1673975055.788516,324349.000,51175,3,AZ,1,100,1.000
640559.152557,640559.152533,1673975055.832887,324392.000,51175,3,AZ,1,100,1.003
640559.192286,640559.192262,1673975055.872614,324430.500,51192,2,AZ,1,100,1.002
640559.232015,640559.231991,1673975055.912342,324469.000,51192,2,AZ,1,100,1.002
640559.271915,640559.271891,1673975055.952241,324507.667,51211,3,AZ,1,100,1.003
640559.311816,640559.311792,1673975055.992141,324546.333,51211,3,AZ,1,100,1.001
640559.351717,640559.351693,1673975056.032040,324585.000,51211,3,AZ,1,100,1.001
640559.391961,640559.391937,1673975056.072284,324624.000,51227,2,AZ,1,100,1.001
640559.432206,640559.432182,1673975056.112527,324663.000,51227,2,AZ,1,100,1.001
640559.471419,640559.471395,1673975056.151739,324701.000,51245,3,AZ,1,100,1.000
640559.510631,640559.510607,1673975056.190951,324739.000,51245,3,AZ,1,100,1.003
640559.549844,640559.549820,1673975056.230162,324777.000,51245,3,AZ,1,100,1.001
640559.589745,640559.589721,1673975056.270062,324815.667,51263,3,AZ,1,100,0.999
640559.629645,640559.629622,1673975056.309961,324854.333,51263,3,AZ,1,100,1.001
640559.669546,640559.669522,1673975056.349861,324893.000,51263,3,AZ,1,100,1.000
640559.708759,640559.708735,1673975056.389072,324931.000,51279,2,AZ,1,100,1.001
640559.747972,640559.747948,1673975056.428284,324969.000,51279,2,AZ,1,100,1.000
640559.788216,640559.788192,1673975056.468527,325008.000,51296,3,AZ,1,100,1.001
640559.828461,640559.828437,1673975056.508771,325047.000,51296,3,AZ,1,100,1.001
640559.868706,640559.868682,1673975056.549014,325086.000,51296,3,AZ,1,100,1.001
640559.908606,640559.908582,1673975056.588914,325124.667,51311,3,AZ,1,100,1.000
640559.948507,640559.948483,1673975056.628813,325163.333,51311,3,AZ,1,100,1.001
640559.988408,640559.988384,1673975056.668713,325202.000,51311,3,AZ,1,100,0.999
640560.028136,640560.028112,1673975056.708440,325240.500,51328,2,AZ,1,100,1.002
640560.067865,640560.067841,1673975056.748168,325279.000,51328,2,AZ,1,100,1.000
640560.107078,640560.107054,1673975056.787380,325317.000,51344,3,AZ,1,100,1.003
640560.146290,640560.146267,1673975056.826591,325355.000,51344,3,AZ,1,100,1.002
640560.185503,640560.185479,1673975056.865803,325393.000,51344,3,AZ,1,100,1.000
640560.232971,640560.232947,1673975056.913270,325439.000,51362,2,AZ,1,100,0.999
640560.280439,640560.280415,1673975056.960736,325485.000,51362,2,AZ,1,100,1.003
640560.320684,640560.320660,1673975057.000980,325524.000,51380,3,AZ,1,100,1.000
640560.360929,640560.360905,1673975057.041223,325563.000,51380,3,AZ,1,100,1.000
640560.401173,640560.401149,1673975057.081466,325602.000,51380,3,AZ,1,100,1.001
640560.440902,640560.440878,1673975057.121194,325640.500,51395,2,AZ,1,100,1.001
640560.480631,640560.480607,1673975057.160922,325679.000,51395,2,AZ,1,100,1.003
640560.520531,640560.520507,1673975057.200821,325717.667,51412,3,AZ,1,100,1.002
640560.560432,640560.560408,1673975057.240721,325756.333,51412,3,AZ,1,100,1.001
640560.600333,640560.600309,1673975057.280620,325795.000,51412,3,AZ,1,100,1.004
640560.640233,640560.640209,1673975057.320520,325833.667,51429,3,AZ,1,100,1.002
640560.680134,640560.680110,1673975057.360419,325872.333,51429,3,AZ,1,100,0.998
640560.720035,640560.720011,1673975057.400319,325911.000,51429,3,AZ,1,100,1.003
640560.760279,640560.760255,1673975057.440562,325950.000,51445,2,AZ,1,100,1.000
640560.800524,640560.800500,1673975057.480806,325989.000,51445,2,AZ,1,100,1.000
640560.840425,640560.840401,1673975057.520705,326027.667,51461,3,AZ,1,100,0.999
640560.880325,640560.880301,1673975057.560605,326066.333,51461,3,AZ,1,100,1.001
640560.920226,640560.920202,1673975057.600504,326105.000,51461,3,AZ,1,100,1.000
640560.958407,640560.958383,1673975057.638684,326142.000,51477,2,AZ,1,100,1.000
640560.996588,640560.996564,1673975057.676864,326179.000,51477,2,AZ,1,100,0.999
640561.036488,640561.036464,1673975057.716763,326217.667,51497,3,AZ,1,100,1.000
640561.076389,640561.076365,1673975057.756663,326256.333,51497,3,AZ,1,100,0.999
640561.116290,640561.116266,1673975057.796562,326295.000,51497,3,AZ,1,100,0.999
640561.156190,640561.156166,1673975057.836462,326333.667,51513,3,AZ,1,100,1.001
640561.196091,640561.196067,1673975057.876361,326372.333,51513,3,AZ,1,100,0.998
640561.235992,640561.235968,1673975057.916261,326411.000,51513,3,AZ,1,100,1.000
640561.282944,640561.282920,1673975057.963212,326456.500,51533,2,AZ,1,100,1.003
640561.329896,640561.329872,1673975058.010162,326502.000,51533,2,AZ,1,100,1.000
640561.369625,640561.369601,1673975058.049890,326540.500,51547,2,AZ,1,100,1.000
640561.409353,640561.409329,1673975058.089617,326579.000,51547,2,AZ,1,100,1.001
640561.449254,640561.449230,1673975058.129517,326617.667,51564,3,AZ,1,100,0.999
640561.489155,640561.489131,1673975058.169416,326656.333,51564,3,AZ,1,100,0.999
640561.529055,640561.529031,1673975058.209316,326695.000,51564,3,AZ,1,100,1.002
640561.568612,640561.568588,1673975058.248871,326733.333,51581,3,AZ,1,100,1.001
640561.608169,640561.608145,1673975058.288427,326771.667,51581,3,AZ,1,100,1.000
640561.647726,640561.647702,1673975058.327982,326810.000,51581,3,AZ,1,100,1.000
640561.689002,640561.688978,1673975058.369258,326850.000,51598,2,AZ,1,100,1.000
640561.730279,640561.730255,1673975058.410533,326890.000,51598,2,AZ,1,100,1.001
640561.770179,640561.770155,1673975058.450433,326928.667,51614,3,AZ,1,100,1.002
640561.810080,640561.810056,1673975058.490332,326967.333,51614,3,AZ,1,100,1.000
640561.849981,640561.849957,1673975058.530232,327006.000,51614,3,AZ,1,100,1.000
640561.889881,640561.889857,1673975058.570131,327044.667,51630,3,AZ,1,100,1.000
640561.929782,640561.929758,1673975058.610031,327083.333,51630,3,AZ,1,100,1.001
640561.969683,640561.969659,1673975058.649930,327122.000,51630,3,AZ,1,100,1.000
640562.008896,640562.008871,1673975058.689142,327160.000,51646,2,AZ,1,100,1.000
640562.048108,640562.048084,1673975058.728354,327198.000,51646,2,AZ,1,100,1.001
640562.088009,640562.087985,1673975058.768253,327236.667,51663,3,AZ,1,100,0.998
640562.127910,640562.127886,1673975058.808153,327275.333,51663,3,AZ,1,100,1.000
640562.167810,640562.167786,1673975058.848052,327314.000,51663,3,AZ,1,100,1.000
640562.207367,640562.207343,1673975058.887608,327352.333,51680,3,AZ,1,100,1.001
640562.246924,640562.246900,1673975058.927163,327390.667,51680,3,AZ,1,100,0.999
640562.286480,640562.286456,1673975058.966719,327429.000,51680,3,AZ,1,100,1.002
640562.327757,640562.327733,1673975059.007994,327469.000,51698,2,AZ,1,100,1.001
640562.369034,640562.369009,1673975059.049269,327509.000,51698,2,AZ,1,100,1.000
640562.412890,640562.412866,1673975059.093125,327551.500,51719,4,AZ,1,100,0.998
640562.456746,640562.456722,1673975059.136980,327594.000,51719,4,AZ,1,100,1.002
640562.500603,640562.500579,1673975059.180835,327636.500,51719,4,AZ,1,100,1.000
640562.544459,640562.544435,1673975059.224690,327679.000,51719,4,AZ,1,100,1.000
640562.585220,640562.585195,1673975059.265449,327718.500,51738,2,AZ,1,100,1.001
640562.625980,640562.625956,1673975059.306209,327758.000,51738,2,AZ,1,100,1.001
640562.665881,640562.665857,1673975059.346108,327796.667,51754,3,AZ,1,100,1.000
640562.705782,640562.705757,1673975059.386008,327835.333,51754,3,AZ,1,100,1.000
640562.745682,640562.745658,1673975059.425907,327874.000,51754,3,AZ,1,100,0.999
640562.785583,640562.785559,1673975059.465807,327912.667,51771,3,AZ,1,100,1.003
640562.825484,640562.825459,1673975059.505706,327951.333,51771,3,AZ,1,100,1.001
640562.865384,640562.865360,1673975059.545606,327990.000,51771,3,AZ,1,100,1.001
640562.905113,640562.905089,1673975059.585333,328028.500,51788,2,AZ,1,100,1.000
640562.944842,640562.944818,1673975059.625061,328067.000,51788,2,AZ,1,100,1.000
640562.984398,640562.984374,1673975059.664616,328105.333,51805,3,AZ,1,100,1.000
640563.023955,640563.023931,1673975059.704172,328143.667,51805,3,AZ,1,100,1.001
640563.063512,640563.063488,1673975059.743727,328182.000,51805,3,AZ,1,100,0.999
640563.103756,640563.103732,1673975059.783971,328221.000,51819,2,AZ,1,100,1.001
640563.144001,640563.143977,1673975059.824214,328260.000,51819,2,AZ,1,100,1.000
640563.184246,640563.184222,1673975059.864458,328299.000,51837,3,AZ,1,100,1.001
640563.224490,640563.224466,1673975059.904701,328338.000,51837,3,AZ,1,100,0.999
640563.264735,640563.264711,1673975059.944945,328377.000,51837,3,AZ,1,100,1.000
640563.304636,640563.304612,1673975059.984844,328415.667,51855,3,AZ,1,100,1.001
640563.344536,640563.344512,1673975060.024744,328454.333,51855,3,AZ,1,100,1.001
640563.384437,640563.384413,1673975060.064643,328493.000,51855,3,AZ,1,100,1.001
640563.424682,640563.424658,1673975060.104887,328532.000,51872,2,AZ,1,100,1.002
640563.464926,640563.464902,1673975060.145130,328571.000,51872,2,AZ,1,100,1.001
640563.504655,640563.504631,1673975060.184858,328609.500,51887,2,AZ,1,100,1.000
640563.544384,640563.544360,1673975060.224586,328648.000,51887,2,AZ,1,100,1.000
640563.588412,640563.588388,1673975060.268613,328690.667,51904,3,AZ,1,100,1.000
640563.632440,640563.632416,1673975060.312640,328733.333,51904,3,AZ,1,100,1.001
640563.676469,640563.676445,1673975060.356667,328776.000,51904,3,AZ,1,100,1.002
640563.716025,640563.716001,1673975060.396222,328814.333,51920,3,AZ,1,100,1.003
640563.755582,640563.755558,1673975060.435778,328852.667,51920,3,AZ,1,100,1.001
640563.795139,640563.795115,1673975060.475333,328891.000,51920,3,AZ,1,100,0.999
640563.834868,640563.834843,1673975060.515061,328929.500,51937,2,AZ,1,100,1.001
640563.874596,640563.874572,1673975060.554788,328968.000,51937,2,AZ,1,100,1.002
640563.915529,640563.915505,1673975060.595720,329007.667,51954,3,AZ,1,100,1.001
640563.956461,640563.956437,1673975060.636651,329047.333,51954,3,AZ,1,100,1.001
640563.997394,640563.997370,1673975060.677583,329087.000,51954,3,AZ,1,100,1.001
640564.037639,640564.037615,1673975060.717826,329126.000,51969,2,AZ,1,100,1.000
640564.077883,640564.077859,1673975060.758070,329165.000,51969,2,AZ,1,100,1.000
640564.117784,640564.117760,1673975060.797969,329203.667,51988,3,AZ,1,100,1.001
640564.157685,640564.157661,1673975060.837869,329242.333,51988,3,AZ,1,100,0.999
640564.197585,640564.197561,1673975060.877768,329281.000,51988,3,AZ,1,100,1.002
640564.237142,640564.237118,1673975060.917324,329319.333,52006,3,AZ,1,100,0.999
640564.276699,640564.276675,1673975060.956879,329357.667,52006,3,AZ,1,100,1.000
